"gene","cv_t1","cv_t2","delta_cv","supplement"
"ACO2",42.338380796333,45.1771120586821,2.83873126234911,"CRE"
"LGALS1",39.812748261102,48.6500636122993,8.83731535119735,"CRE"
"BLVRB",78.980820752325,110.528536761763,31.5477160094382,"CRE"
"ACAT1",19.2173966927527,31.3868010743002,12.1694043815475,"CRE"
"ANXA2",74.604091253618,123.941272159095,49.3371809054769,"CRE"
"CSRP3",47.0507294735855,43.4180851200719,-3.6326443535136,"CRE"
"LDB3",22.1760704270165,45.2942976785816,23.1182272515651,"CRE"
"AKR1A1",13.1773214619241,38.2498633436671,25.072541881743,"CRE"
"GSTM2",28.0175515786762,30.2116667984091,2.19411521973295,"CRE"
"MYBPC1",46.1182926198615,72.0267815889212,25.9084889690597,"CRE"
"TNNI2",40.255728923716,156.627759827887,116.372030904171,"CRE"
"ANXA6",13.0860723759861,50.0999950326812,37.0139226566951,"CRE"
"CFL2",32.5576633024107,28.7607500928086,-3.79691320960208,"CRE"
"TTR",83.2068828260191,122.158331670945,38.9514488449262,"CRE"
"VDAC1",20.9665776229357,29.3587173614699,8.39213973853428,"CRE"
"TXN",24.2511408524511,55.8958210914218,31.6446802389708,"CRE"
"FLNC",44.3174110741103,48.1192809049164,3.80186983080606,"CRE"
"CALM1",33.6579823128352,87.4043885504676,53.7464062376323,"CRE"
"TNNT3",35.0533704120515,150.602945827061,115.54957541501,"CRE"
"LDHB",22.0882131491898,84.1002915247029,62.0120783755131,"CRE"
"S100A6",86.9730255215563,113.049075814021,26.076050292465,"CRE"
"BIN1",25.536965942066,13.1726761735209,-12.3642897685451,"CRE"
"ACADVL",33.0471949039501,51.4074939087563,18.3602990048062,"CRE"
"AKR1B1",20.0260947363699,32.4975105725711,12.4714158362012,"CRE"
"PRDX3",24.1528966046142,17.6710955749767,-6.48180102963751,"CRE"
"HADHB",23.0968656697288,36.240348030016,13.1434823602872,"CRE"
"CAT",109.861700728196,123.738689463156,13.8769887349594,"CRE"
"S100A4",66.8599122408648,99.8809804028616,33.0210681619968,"CRE"
"UQCRC2",53.9463987002925,30.6279415358678,-23.3184571644247,"CRE"
"TUBA1B",27.8971528432837,76.913480879372,49.0163280360883,"CRE"
"SLC25A6",40.5003423414263,74.3534042364799,33.8530618950536,"CRE"
"SLC25A5",34.8816701674672,50.1828814410638,15.3012112735966,"CRE"
"ANXA5",54.4129920693534,105.173423848863,50.7604317795101,"CRE"
"H2BC4",47.6991320884778,106.052943466617,58.353811378139,"CRE"
"TUBA4A",25.9820885222744,22.4025488978061,-3.5795396244683,"CRE"
"DCN",51.8438514055869,96.8843870094107,45.0405356038238,"CRE"
"APOBEC2",27.3206947154319,47.8296906465036,20.5089959310717,"CRE"
"HSP90AA1",12.9861934912294,40.470391289123,27.4841977978936,"CRE"
"EEF1A2",21.7258109342614,33.6220673826336,11.8962564483722,"CRE"
"ATP5MF",43.5301482316384,33.292558911245,-10.2375893203934,"CRE"
"TTN",42.2394184259227,132.665613755343,90.4261953294208,"CRE"
"SRL",23.2531255736805,29.3217240577341,6.06859848405356,"CRE"
"HSPA1A",29.2264713052905,20.7747560605225,-8.45171524476804,"CRE"
"COX5B",53.8095004784272,36.7488663207507,-17.0606341576765,"CRE"
"TNNC1",36.7249898887144,121.590002056136,84.8650121674214,"CRE"
"SELENBP1",58.8853973134089,97.2760772495523,38.3906799361435,"CRE"
"ECHS1",22.7084226189123,27.658820653495,4.9503980345827,"CRE"
"NDUFA4",40.702685202949,60.0508584681935,19.3481732652446,"CRE"
"ATP5MG",46.4310474815403,41.2317621659003,-5.19928531563999,"CRE"
"PFN1",18.9876000490942,50.0763615052344,31.0887614561402,"CRE"
"ATP5F1C",59.2838251208777,39.6119296415628,-19.6718954793148,"CRE"
"ANKRD2",45.3237794098839,61.5421439415628,16.218364531679,"CRE"
"UQCRC1",44.3568979210479,39.7138177855074,-4.64308013554043,"CRE"
"HADH",23.0305490941683,33.5406463592114,10.5100972650432,"CRE"
"PDLIM5",12.9108881810075,62.7898637349428,49.8789755539353,"CRE"
"YWHAG",26.7086562777132,25.3380935343664,-1.37056274334681,"CRE"
"PLIN1",105.622061993498,143.63901010974,38.016948116242,"CRE"
"COX7A1",45.3579108852617,27.2838679211439,-18.0740429641178,"CRE"
"DBI",15.0970861525891,26.4995640368281,11.402477884239,"CRE"
"SOD2",43.4106657064682,49.5457672223172,6.13510151584892,"CRE"
"TPM3",51.7677912316798,122.601014727115,70.8332234954354,"CRE"
"TUBB4B",22.2312704699401,40.0835219019509,17.8522514320108,"CRE"
"TRIM72",20.1758475204765,21.5495956044775,1.37374808400093,"CRE"
"COX4I1",40.693825985777,24.6261785713996,-16.0676474143773,"CRE"
"UGP2",15.3656332852701,38.5596569569784,23.1940236717083,"CRE"
"ATP5PO",57.1794166766883,34.210846340324,-22.9685703363643,"CRE"
"ANXA1",89.9649715847814,112.343375012721,22.3784034279392,"CRE"
"LUM",62.351433933682,82.2070219841626,19.8555880504806,"CRE"
"CASQ2",51.0902804360529,52.3435569153778,1.25327647932488,"CRE"
"QDPR",15.7121780341264,24.0320336126752,8.31985557854878,"CRE"
"CMBL",16.0690705347703,39.1469218704603,23.07785133569,"CRE"
"MYOM2",21.2269528205495,76.3631174954947,55.1361646749452,"CRE"
"HBG2",167.868146624666,129.409813150355,-38.4583334743103,"CRE"
"AHNAK",50.1875504063649,92.0675897928839,41.880039386519,"CRE"
"GLO1",25.6228761725158,15.1036840820213,-10.5191920904945,"CRE"
"MIF",32.1157887501346,26.8024831471125,-5.31330560302219,"CRE"
"VDAC3",29.3620631471689,27.2076440558708,-2.15441909129813,"CRE"
"GSTP1",30.8977251890591,26.7560775210812,-4.14164766797786,"CRE"
"ECH1",26.5088588200578,44.7275442724955,18.2186854524378,"CRE"
"GSN",53.9603676566385,80.1794828517731,26.2191151951346,"CRE"
"SLC25A3",51.043251809521,27.7613596059508,-23.2818922035702,"CRE"
"ATP5PD",49.9502886036393,52.0547187226895,2.10443011905014,"CRE"
"ADSS1",15.6106159818279,36.0586041878632,20.4479882060353,"CRE"
"CAVIN1",60.9279292856731,107.953279628196,47.0253503425229,"CRE"
"MT-ATP6",45.9311800548983,34.4321863165587,-11.4989937383396,"CRE"
"TNNI1",41.7099188057021,117.143820710787,75.4339019050851,"CRE"
"HSPB7",35.8075149640337,35.8151485011128,0.00763353707904457,"CRE"
"CSTB",20.1309926372412,51.9315717769211,31.8005791396799,"CRE"
"RTN2",28.4799394263464,29.5419355822445,1.06199615589808,"CRE"
"LCP1",64.1789729581115,121.95491168318,57.7759387250683,"CRE"
"ACTN2",90.2084877370187,181.774422846071,91.5659351090527,"CRE"
"NNT",44.386557325854,41.2004098481689,-3.18614747768508,"CRE"
"TNNT1",51.1464121692733,126.706630175478,75.5602180062051,"CRE"
"PRDX5",17.5485874116857,25.1768168842469,7.6282294725612,"CRE"
"PADI2",18.5999811176536,16.5346121398783,-2.06536897777527,"CRE"
"UQCR10",26.1387808179516,51.8713417846881,25.7325609667365,"CRE"
"ETFA",36.2168329567513,48.5233374200173,12.3065044632661,"CRE"
"ACSL1",18.8338870973241,53.7221763983933,34.8882893010691,"CRE"
"GLRX",56.2318142438172,37.3979314172099,-18.8338828266073,"CRE"
"FH",35.516693374829,38.7709594426198,3.25426606779087,"CRE"
"HINT1",22.4104493140619,23.767627798572,1.35717848451011,"CRE"
"MYH3",80.917397326502,105.441704892066,24.5243075655642,"CRE"
"NIPSNAP2",35.105249646977,33.8566460730767,-1.24860357390029,"CRE"
"FTH1",67.0346235473564,91.2420979043826,24.2074743570262,"CRE"
"VDAC2",27.4987192444177,14.5553674917381,-12.9433517526796,"CRE"
"ACYP2",41.8912290815783,32.004846644372,-9.88638243720624,"CRE"
"COX6C",49.797570940476,28.1040247571626,-21.6935461833134,"CRE"
"COX5A",43.8722173738477,29.6189397274093,-14.2532776464384,"CRE"
"UQCRFS1",40.358133083288,44.9084257730273,4.55029268973924,"CRE"
"CYB5R3",41.263973108865,90.9312364953182,49.6672633864533,"CRE"
"HSP90AB1",22.7913710050143,24.6967442624553,1.90537325744109,"CRE"
"PCMT1",24.5442641977368,24.4335146693731,-0.110749528363652,"CRE"
"PSAP",12.1419768095328,54.7501353027204,42.6081584931876,"CRE"
"ECI1",54.3029365399013,46.5687178150045,-7.73421872489685,"CRE"
"CYB5R1",16.580184579089,28.462041644228,11.8818570651389,"CRE"
"AAMDC",28.0650046665946,44.6711373786696,16.606132712075,"CRE"
"PITPNA",53.5488734608161,67.3851601516633,13.8362866908472,"CRE"
"ATP5ME",55.9010375825625,52.0946408152631,-3.80639676729943,"CRE"
"UQCRB",48.4133067927653,25.0298143962675,-23.3834923964978,"CRE"
"PHPT1",39.0049243962276,24.8894449092288,-14.1154794869988,"CRE"
"VBP1",30.2096889676055,14.0063101463999,-16.2033788212056,"CRE"
"CP",81.0655237874807,98.2513625647874,17.1858387773068,"CRE"
"C1QBP",34.3555867850085,23.5046343684697,-10.8509524165388,"CRE"
"ADH1B",119.614663570386,141.443583990481,21.8289204200949,"CRE"
"AGL",31.781707664677,46.6039175441327,14.8222098794558,"CRE"
"ESD",19.8148744313136,20.4467624410144,0.631888009700873,"CRE"
"LMCD1",21.2146612922755,35.3364484461688,14.1217871538933,"CRE"
"EIF5A",37.0450961751897,37.0093924771599,-0.035703698029792,"CRE"
"ATP5F1D",56.4363723267511,41.6296591910589,-14.8067131356923,"CRE"
"CD36",50.1545884841468,120.930580320807,70.7759918366599,"CRE"
"PLIN4",63.9637599952363,108.890009942606,44.92624994737,"CRE"
"TPT1",8.85921197528146,9.31009637586636,0.450884400584897,"CRE"
"CYC1",42.990165337644,43.314061334607,0.32389599696296,"CRE"
"KLHL41",51.1751218372585,68.9864715171139,17.8113496798554,"CRE"
"CISD1",45.1272369197152,21.7054053792301,-23.4218315404852,"CRE"
"SDHA",39.3265453210442,49.2669593525539,9.94041403150967,"CRE"
"UQCRH",50.3439364754423,94.5227028616996,44.1787663862573,"CRE"
"NPEPPS",16.7058646951797,22.1149541680626,5.40908947288295,"CRE"
"MACROD1",29.9149428673967,39.4353636878984,9.52042082050166,"CRE"
"NDRG2",22.4261306104943,25.385898020976,2.95976741048173,"CRE"
"RAB1B",33.8180626537107,42.3233827220364,8.50532006832568,"CRE"
"EHD2",61.6397355568351,115.14227068755,53.5025351307145,"CRE"
"ADIRF",70.0190268454607,121.786799319408,51.7677724739477,"CRE"
"NUTF2",27.5054358262485,39.3814122113307,11.8759763850823,"CRE"
"FLNB",36.7584510873909,41.3673469913371,4.60889590394623,"CRE"
"VCL",15.4120511720836,46.3045685345699,30.8925173624863,"CRE"
"CAV1",88.3470270485367,134.245699229833,45.8986721812962,"CRE"
"NEB",47.4703785812331,152.968529845174,105.49815126394,"CRE"
"PYGL",31.6181060113826,24.69333184571,-6.92477416567266,"CRE"
"CRAT",31.3661535277713,51.7605750335318,20.3944215057606,"CRE"
"ST13",24.2999701430732,33.7659585731589,9.46598843008573,"CRE"
"AKR1C1",101.66177257535,89.78702435027,-11.87474822508,"CRE"
"UBE2N",16.4201874797249,19.2974589834595,2.87727150373462,"CRE"
"HSP90B1",29.7133758628215,72.0252849165286,42.3119090537071,"CRE"
"NME2",36.9792723723292,51.917358288041,14.9380859157118,"CRE"
"RTN4",29.0979711990558,32.505570971345,3.40759977228927,"CRE"
"DLST",47.2592303748057,45.7204760412762,-1.53875433352952,"CRE"
"SYPL2",35.0406159653422,21.4027690880339,-13.6378468773083,"CRE"
"RAN",26.7109629547016,40.1629589667297,13.4519960120282,"CRE"
"GYG1",37.1541312223765,33.0579022721267,-4.09622895024981,"CRE"
"RNH1",17.6642058376303,38.9909010422124,21.3266952045821,"CRE"
"ADH5",24.9048082488674,41.04571087692,16.1409026280526,"CRE"
"ACAA2",15.2053784870835,29.8992404331219,14.6938619460384,"CRE"
"YWHAZ",59.3869668927794,86.012867139022,26.6259002462427,"CRE"
"HSPA2",33.4119484367687,59.1343141841263,25.7223657473577,"CRE"
"HSPD1",29.8989125801139,38.6082233449915,8.70931076487769,"CRE"
"CLU",100.660414878543,94.278893898462,-6.3815209800812,"CRE"
"ATP5PB",56.3572314985952,62.5325454476492,6.17531394905399,"CRE"
"FLNA",36.8444936023462,60.7466016088528,23.9021080065066,"CRE"
"KRT1",65.1445889454033,94.0363703640369,28.8917814186336,"CRE"
"ARL6IP5",38.1067257488592,12.9321730176541,-25.1745527312051,"CRE"
"PDHB",63.5775125996419,46.127898151132,-17.4496144485099,"CRE"
"ACTN1",46.7995482887728,128.049728364157,81.2501800753846,"CRE"
"COX6B1",49.6849019499434,75.2175011735566,25.5325992236132,"CRE"
"S100A9",85.9794534030177,153.924997805127,67.9455444021097,"CRE"
"TUFM",34.0965806798646,27.1399644782146,-6.95661620165001,"CRE"
"S100A8",93.6428108316168,145.881010155424,52.2381993238069,"CRE"
"HAGH",26.0601644804434,24.8701967750881,-1.18996770535527,"CRE"
"TAGLN",50.888689572636,94.3436252029261,43.4549356302901,"CRE"
"NDUFS1",44.5767053701351,32.407517799703,-12.1691875704321,"CRE"
"DLD",44.2270409695184,27.556007637541,-16.6710333319775,"CRE"
"OGDH",49.5388823162257,49.9121788328133,0.373296516587651,"CRE"
"COQ9",49.4389539296134,55.3844451943131,5.94549126469975,"CRE"
"DLAT",59.9637532302448,35.5952873723114,-24.3684658579334,"CRE"
"COQ8A",27.476950661991,47.6629832757893,20.1860326137983,"CRE"
"SLC25A12",40.5508786473929,35.2719257974366,-5.27895284995627,"CRE"
"FKBP3",7.15113904389329,25.8737665473866,18.7226275034933,"CRE"
"EEF2",21.4224256070466,11.017736986656,-10.4046886203906,"CRE"
"ACTN4",41.8448637927142,73.9526655558576,32.1078017631434,"CRE"
"PDHA1",55.9255493982329,52.6813902086238,-3.24415918960906,"CRE"
"MSN",45.7039951220132,73.4239811454644,27.7199860234512,"CRE"
"GSTO1",22.1858481612377,49.0741682887373,26.8883201274997,"CRE"
"BPGM",92.9427886337226,93.912946828155,0.970158194432344,"CRE"
"GPD1L",36.7344468133939,52.7302496909999,15.995802877606,"CRE"
"SUCLA2",50.2300753739271,54.7676098263512,4.53753445242408,"CRE"
"UBA1",22.1956308280858,31.407070628496,9.21143980041022,"CRE"
"ACADM",44.1927196037336,51.05038405327,6.85766444953645,"CRE"
"COMP",100.934777623356,126.505125861051,25.5703482376942,"CRE"
"SDHB",42.130713005232,44.1107296131055,1.98001660787353,"CRE"
"ALDH9A1",19.1838745318353,30.8843156736278,11.7004411417925,"CRE"
"FBP1",19.2355585660493,37.0415495946584,17.8059910286091,"CRE"
"PRELP",87.643397733586,98.6467174502403,11.0033197166543,"CRE"
"GAMT",18.1484508467093,37.2051910435637,19.0567401968544,"CRE"
"SAR1A",14.0714198015666,53.8292938739257,39.7578740723591,"CRE"
"AOC3",100.027437734665,102.069309976737,2.04187224207162,"CRE"
"GSTM3",43.7351405404908,57.531535349094,13.7963948086032,"CRE"
"P4HB",22.1280690106488,35.6166848635604,13.4886158529116,"CRE"
"FTL",65.3612935297013,85.6492899542386,20.2879964245372,"CRE"
"LRRC20",20.4084412071804,38.232275199603,17.8238339924226,"CRE"
"COX7C",54.6542867692479,54.6740814186719,0.0197946494240497,"CRE"
"EHD1",42.7650577942411,96.0024546644562,53.2373968702151,"CRE"
"SERPING1",92.4629026799598,112.951490565005,20.4885878850453,"CRE"
"SNCA",117.939660473934,105.619160229157,-12.3205002447768,"CRE"
"RAP1B",66.0526928696639,82.2397670656044,16.1870741959406,"CRE"
"YWHAB",37.7074292590607,74.5334087255494,36.8259794664887,"CRE"
"H3-3A",46.2495228483628,131.824575614313,85.5750527659498,"CRE"
"PPP3CA",17.9291772854391,20.3207628674571,2.391585582018,"CRE"
"NDUFB10",48.3407843428189,31.0674552764427,-17.2733290663762,"CRE"
"S100A10",50.7775500757629,92.1664307471146,41.3888806713517,"CRE"
"ARHGDIA",45.2198328265887,62.0986441734728,16.8788113468841,"CRE"
"GPT",41.3646421344373,59.3733771657515,18.0087350313143,"CRE"
"REEP5",32.3280489690467,28.8429784950212,-3.48507047402555,"CRE"
"ACADS",42.3643830308417,62.0633038348873,19.6989208040456,"CRE"
"ACTC1",13.7024321743432,114.650535312351,100.948103138007,"CRE"
"DDB1",7.83991533995617,10.3531225723683,2.51320723241212,"CRE"
"ALDH2",32.308594083446,81.041083001127,48.7324889176809,"CRE"
"CTSD",21.9947661149569,52.5066113957232,30.5118452807663,"CRE"
"ALDH1A1",43.3856327596764,51.3136614671178,7.92802870744138,"CRE"
"ACOT2",31.5351000007108,35.6769364098861,4.14183640917524,"CRE"
"GDI2",28.5538502593826,34.2286666263219,5.67481636693926,"CRE"
"PSMC1",42.035551573823,29.6084313867936,-12.4271201870294,"CRE"
"GSTM1",82.5980994641971,86.8552611202928,4.25716165609563,"CRE"
"S100B",119.547182488767,84.8485177058649,-34.6986647829019,"CRE"
"UQCRQ",56.5551216938329,46.9998739262169,-9.55524776761593,"CRE"
"FKBP1A",21.8682213033567,17.7105423680499,-4.15767893530686,"CRE"
"OLA1",14.9194046860865,19.3335188998806,4.4141142137941,"CRE"
"PHB2",35.1886718572526,23.3467284456395,-11.8419434116131,"CRE"
"ANXA7",16.7666856720327,16.1001387930484,-0.666546878984278,"CRE"
"GRHPR",21.7376919049874,18.9538963885025,-2.78379551648487,"CRE"
"NDUFV2",49.1303452142714,32.4112518897587,-16.7190933245128,"CRE"
"PCBP1",22.3237938361202,15.0130278704965,-7.31076596562362,"CRE"
"CES1",87.6713746764692,111.644739136484,23.9733644600143,"CRE"
"WDR1",20.4582909670981,14.1191748652069,-6.33911610189122,"CRE"
"ETFB",37.4406222461341,51.426463708346,13.9858414622119,"CRE"
"DUSP3",16.7790163675454,32.8587121673226,16.0796957997772,"CRE"
"AMPD1",46.5742540127515,50.8503934822894,4.27613946953793,"CRE"
"PFN2",38.4075232334771,29.8822549319064,-8.52526830157072,"CRE"
"EIF4A1",24.7505265156728,31.6645282336366,6.91400171796378,"CRE"
"APOD",73.661800765585,95.5908810595815,21.9290802939965,"CRE"
"HSPB2",25.8201433060893,20.9973151914744,-4.82282811461499,"CRE"
"MYO6",74.0223814004321,49.5573021695758,-24.4650792308563,"CRE"
"SLC25A13",41.309744183247,43.014368086457,1.70462390320994,"CRE"
"PLN",49.9688664016175,51.5858139490586,1.61694754744104,"CRE"
"PFKL",20.107235132112,36.0681480157365,15.9609128836245,"CRE"
"STOM",96.923578591827,90.9058485716091,-6.01773002021785,"CRE"
"PPP3R1",16.2374916360451,26.8245659558757,10.5870743198305,"CRE"
"HSPA9",35.8200530060709,37.4393993053098,1.61934629923892,"CRE"
"UBE2D3",17.2803521850574,17.0350363429953,-0.245315842062126,"CRE"
"PRKAR1A",19.8462974801761,13.2661222680365,-6.58017521213959,"CRE"
"DEFA3",58.6428357749806,132.225516245159,73.5826804701781,"CRE"
"ARF1",29.6598759197878,41.9439985444109,12.2841226246231,"CRE"
"SUCLG1",53.9853189484817,51.1935795068673,-2.79173944161441,"CRE"
"TALDO1",49.1383744722889,58.9759684765327,9.83759400424373,"CRE"
"HSDL2",36.0607811858224,65.4335178817282,29.3727366959058,"CRE"
"FABP5",24.2875387731628,34.2827095088618,9.99517073569905,"CRE"
"CZIB",22.580827023601,27.967423454524,5.38659643092301,"CRE"
"S100A13",50.941290028876,51.6770511408511,0.735761111975087,"CRE"
"SMPX",34.5138753028671,44.1310645515699,9.6171892487028,"CRE"
"PCBD2",10.9556400058418,31.6457789403325,20.6901389344907,"CRE"
"PREP",7.42127401359807,33.3444308527316,25.9231568391336,"CRE"
"SKP1",25.6042376493299,39.1342515731308,13.5300139238009,"CRE"
"RPL7",26.7996878564937,37.4749422208708,10.6752543643771,"CRE"
"HIBADH",38.8992242387289,38.770201498173,-0.129022740555868,"CRE"
"EEF1D",16.0096538893692,17.2176170065043,1.20796311713504,"CRE"
"FMOD",88.236200354733,81.020319885259,-7.21588046947399,"CRE"
"VCP",24.9880921374288,35.3186651780715,10.3305730406427,"CRE"
"PNP",110.625071144285,80.4952377772565,-30.1298333670284,"CRE"
"PBXIP1",25.6497138739137,30.5758585859137,4.92614471200003,"CRE"
"MYOZ1",56.2795697168747,139.945370198402,83.6658004815271,"CRE"
"CDC42",23.3133175398851,31.0368742061757,7.72355666629055,"CRE"
"ALAD",90.2974183192267,94.2598120521604,3.96239373293371,"CRE"
"CRIP1",35.7875804116257,90.2890857559716,54.5015053443459,"CRE"
"IDH3A",43.3795273954256,50.7208310856949,7.34130369026936,"CRE"
"NDUFV1",45.302476657181,39.151927615968,-6.15054904121296,"CRE"
"HIBCH",53.3142796600151,48.2005532635534,-5.11372639646169,"CRE"
"PRKACA",11.464663361949,17.5522702862144,6.08760692426539,"CRE"
"AIFM1",37.3494645412047,33.4893729619002,-3.86009157930442,"CRE"
"SLC25A11",52.1690755305317,56.1894474088732,4.02037187834146,"CRE"
"KRT10",64.1687023127822,119.054319171791,54.8856168590092,"CRE"
"MYOM1",28.1632518247559,84.3498044674185,56.1865526426626,"CRE"
"FUNDC2",24.5149488665988,41.7154288373141,17.2004799707153,"CRE"
"AKR1C3",90.429944593721,82.4525133991431,-7.97743119457793,"CRE"
"DES",57.0604112682286,161.645080971335,104.584669703107,"CRE"
"NAPA",29.6688906885424,32.8055509024911,3.1366602139487,"CRE"
"HSPE1",36.1474148465606,55.3232780001506,19.1758631535899,"CRE"
"ADPRHL1",36.1449115949181,44.471192116146,8.32628052122791,"CRE"
"NDUFA9",44.0527800641985,39.6294482580989,-4.42333180609958,"CRE"
"PACSIN3",19.9699669743044,33.9136053429639,13.9436383686594,"CRE"
"COASY",33.1897159167434,45.1359850406025,11.9462691238591,"CRE"
"NDUFA10",52.9417678326543,36.8174485367511,-16.1243192959031,"CRE"
"CCT3",21.3514010403043,26.6930110562064,5.34161001590211,"CRE"
"MGST3",9.85588554680691,42.0755615422761,32.2196759954692,"CRE"
"MYH9",33.0354111538337,50.0008402235231,16.9654290696895,"CRE"
"CACNA2D1",16.3745588239887,24.928768005226,8.55420918123735,"CRE"
"LTA4H",13.7971625209582,12.4609418609841,-1.33622065997411,"CRE"
