replicate,null_connectivity
336,0.0474780138330997
337,0
338,0.07111555497905364
339,0
340,0.04203977088037861
341,-0.04893569150557943
342,-0.06795240139363193
343,-0.04946779427568207
344,0
345,0.04439644976366604
346,0
347,0.04294217717022958
348,0.053012497748462645
349,0
350,0
351,0
352,0.04945881274197422
353,0
354,0
355,0.07625393579676061
356,-0.0628538043978974
357,0.044758866147141314
358,0.05062034659077705
359,-0.05541452240398312
360,-0.04955293566017027
361,0.05813846575909304
362,-0.0583109294292966
363,-0.057589738463387975
364,0.058192396842589034
365,0.10579049487582604
366,0
367,-0.07929273646697096
368,0
369,0.05535275765502262
370,0
371,0
372,0
373,0.06485407858049544
374,0
375,-0.06428095496870861
376,0
377,-0.06576505293253926
378,0
379,0
380,0
381,0
382,0
383,0
384,-0.05027027229449954
385,0.07612782155206474
386,-0.04028543222628975
387,0
388,0.09626466767744862
389,0
390,0
391,0.05472077096926188
392,-0.05776632222652234
393,0
394,0
395,0
396,0.04115562808761343
397,0.04795753717395483
398,0
399,0
400,0.06540525413147102
401,0.058016683867326
402,0
403,0
404,0.0520707308344831
405,-0.056095709734634916
406,0
407,0
408,0.06637656370650719
409,-0.059826519212210716
410,0
411,0.07572974266133889
412,0
413,0.049768319245382595
414,-0.06533503262983778
415,-0.05685877304761963
416,0
417,-0.04546873684017683
418,0
419,-0.04641558155229486
420,-0.06599418752628561
421,0.06647978906335374
422,0
423,0
424,0.07252603571763558
425,0.05913597669363062
426,-0.04801956348654213
427,-0.0575263897060832
428,0
429,0.04965694834347495
430,0.08066356225198199
431,0.08052282468800556
432,-0.05511283099481648
433,-0.06776876099353896
434,0.06904764309907277
435,0
436,0
437,0
438,0
439,-0.05034808856655626
440,-0.058349355797877075
441,0
442,0.08153870162352694
443,0.06517714799335597
444,0
445,0
446,-0.04843790084081462
447,0
448,0
449,0
450,-0.05176972536930621
451,0.0497246469733183
452,-0.05919817050066792
453,0
454,0
455,0
456,-0.05182294536609998
457,0
458,0.05897855476247599
459,0
460,0.07008717995108305
461,0.10053024338578462
462,-0.05167134871170251
463,0.07826846401232151
464,0.07142141046562554
465,0.04902923291673156
466,0.04490711966729711
467,0
468,0
469,0
470,-0.07238857362249923
471,0.045869772910107076
472,-0.06824838066824776
473,0
474,0.040762401352053335
475,0
476,0
477,0
478,0
479,0
480,0.049607442661016465
481,-0.07885513149107565
482,-0.061307286002260486
483,0
484,0
485,0
486,-0.07867724727109751
487,0
488,0
489,0.04980322675127302
490,-0.050998521389697155
491,-0.054146958027378955
492,0
493,0.09046853244990893
494,0.04896761228237834
495,0.08004033525323553
496,0.09814113392032953
497,0
498,-0.047844753353709066
499,0.08124335519299303
500,-0.037348680917309085
501,0
502,-0.05894445342480581
503,0
504,0
505,-0.10423742744501205
506,0
507,0
508,0
509,0
510,0
511,0
512,-0.04546392433212776
513,0
514,0
515,-0.051191554491064495
516,0
517,0
518,0.05081988826858651
519,0.06328805312711594
520,0.05469857185222604
521,0
522,-0.0527531104891151
523,0.05014712770000297
524,0
525,0
526,0
527,0
528,-0.06847151798325099
529,0
530,0
531,0
532,0
533,0.05905660338862853
534,0.05560162674289884
535,0
536,0
537,0.056249146942933564
538,0.04348826899301708
539,0
540,0.07550934721979158
541,-0.061424944275357024
542,-0.07125861959227381
543,-0.03983466933846433
544,0.09032254030773273
545,0
546,0
547,-0.08110296102209305
548,0.07956188320051183
549,0
550,0.05492584783138274
551,-0.039487688542717586
552,-0.04510224427842875
553,-0.08955967423980793
554,0
555,0.07264469117287836
556,0.05023775913235362
557,0
558,0.08674974887312098
559,0
560,0
561,-0.05941078856204217
562,0
563,0
564,0.04946859831013162
565,-0.03563478762827161
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0.06940528746377858
576,0
577,0.06517973717785028
578,0
579,0.06235130196611163
580,-0.06828560095897253
581,0
582,-0.06685133305873675
583,0.0661476251753017
584,-0.04190942404198574
585,-0.0802034780940181
586,0
587,-0.05714860696242796
588,-0.047213416590922486
589,0
590,0
591,0
592,0
593,0.07498428468846743
594,-0.07983953371695053
595,0
596,0
597,0.06831517079615086
598,0
599,-0.05733924534914994
600,0
601,0
602,-0.05515986273821294
603,-0.06128362025608336
604,0.07964940777990198
605,0.06725515349426714
606,0
607,0
608,0
609,-0.05037778354567371
610,0.09797333596871827
611,0
612,-0.05432365906935488
613,0
614,0.0586973367211589
615,-0.0645846589337623
616,0
617,0
618,0
619,0
620,-0.04287632014590037
621,-0.05584756884289799
622,-0.06931658590697543
623,0
624,0.06956035805386696
625,0.055386338479199104
626,-0.07714412862782066
627,0
628,-0.07556253611327832
629,-0.052066642896472184
630,-0.04860195953610086
631,-0.07269996540608509
632,0
633,0.07344888440293512
634,0
635,0.07123624813289606
636,0
637,0
638,-0.06182122910132776
639,0
640,0
641,0.07414099286917103
642,0
643,0
644,0.05781858580971608
645,0.06430331094188596
646,-0.06740901823776749
647,0
648,0
649,0
650,0.06683462107471927
651,0.04131013658404353
652,0.05311263210944987
653,0.04538103619198233
654,0
655,0.06462124837454258
656,0.06911941783737237
657,-0.05640778180270023
658,-0.04204872161186368
659,-0.04104494075593025
660,-0.06828465450296883
661,0
662,0.0725721544515559
663,0
664,-0.05912682014273124
665,0
666,0
667,0
668,0
669,0.04455153912569984
670,0
671,0
672,-0.06973377688533484
673,-0.06402923638504701
674,0
675,0.05582169295541772
676,0.06623354182542585
677,-0.05006647562494665
678,-0.06598927261469985
679,0
680,0
681,-0.05049329134886499
682,0.0907978784254718
683,0.06566231383104071
684,0
685,0
686,0
687,-0.056617596185450064
688,0
689,0
690,0.05449872131002548
691,0
692,0.05246966116078422
693,0.060522303296916824
694,0
695,0
696,0
697,0
698,-0.04814653967421559
699,-0.04937816385230148
700,-0.05848136685082725
701,-0.07729967910248989
702,0.06156937646974367
703,0
704,0
705,-0.05552496240590407
706,-0.0483829899246041
707,0.0573826355925888
708,0
709,0
710,0.06550679114338877
711,0
712,0.04744513169444731
713,-0.05401035116409697
714,0
715,-0.04746636246796704
716,0.06816860903757505
717,0.06019888211734825
718,0.08892691208768838
719,-0.06142798091897278
720,0
721,0.057072293881607145
722,0
723,-0.05566468347471004
724,0
725,0
726,-0.06665592028820716
727,0.0502106149822214
728,0
729,0.0499617962801317
730,0
731,0
732,0
733,0
734,0
735,0
736,-0.05574465753869072
737,0
738,0
739,-0.05846769469580913
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,-0.06762949378516633
748,0.0520825683656497
749,0
750,0.05049395845109267
751,0
752,0
753,0
754,0.073509269509907
755,0
756,0
757,0.05389906931329619
758,0
759,0
760,0
761,0.046916728603369595
762,-0.0953739158377524
763,-0.07712583741353428
764,0
765,0.06527155805860888
766,0
767,0
768,0.06047401338809799
769,-0.060824465204691536
770,0
771,0
772,0.0805872459857776
773,0.04200875443833996
774,0
775,-0.03808891555492108
776,0.05195827031321598
777,0.04035383302812495
778,0
779,0
780,-0.0538378138286256
781,-0.07361015144987437
782,-0.05346769267863222
783,0
784,0
785,0
786,0.059927661664191986
787,0.06838506533343261
788,0
789,0
790,0
791,-0.06553399456347314
792,0.07132052649224896
793,0.06392431394746637
794,0
795,0
796,0.05722832529247007
797,-0.06321541488369177
798,0
799,-0.07171740160034079
800,0
801,-0.07248096560326092
802,-0.0626508120333335
803,-0.05796760893599766
804,-0.06154737961583778
805,0
806,0
807,0
808,0
809,0.1012775185327145
810,0
811,0.04260014388170601
812,0
813,0
814,0.054504050945461985
815,0
816,0
817,-0.06515659468983298
818,0.06830419493742237
819,0.08117873058047817
820,0
821,-0.05730987143487912
822,0
823,-0.04625200487536008
824,0.06882096269064675
825,-0.07099035923316613
826,0.06305445534844656
827,-0.0642038573366405
828,0
829,0
830,0.06150491125731372
831,0
832,0
833,-0.07356044357410266
834,-0.0653871812381386
835,-0.0834000573405278
836,0.0379941410206977
837,0
838,-0.059837613501755066
839,0
840,-0.06051235836794627
841,0
842,0
843,0
844,0.06294472192569196
845,-0.07424968553547757
846,0.05997671172334727
847,0.08531145196447043
848,-0.10469019211078288
849,0.07159612605801956
850,0.07545276429574271
851,0
852,0
853,0
854,0.06822995364316903
855,0
856,-0.055284829485566206
857,-0.0708228500518483
858,0
859,0
860,-0.05395489662508932
861,-0.044915400111170845
862,0.06262166952190693
863,0.05030088807637406
864,0
865,-0.04716107192008088
866,0.06259462380885428
867,0.07353062813076008
868,-0.07126531673906011
869,0.05103326241347869
870,0
871,-0.03855108874852267
872,0.05109478203626422
873,0.0717664490151913
874,-0.04557607520793011
875,-0.039860389862133395
876,-0.05674435204930506
877,-0.06333758564534009
878,-0.06260202116403979
879,0
880,-0.08364090215918626
881,-0.05195374853905288
882,0
883,0.08199909688001397
884,0.09000998760455788
885,0.07641300564465386
886,0
887,0.05992897275934422
888,0.07985506377530145
889,-0.04088124669979251
890,0.10018987028427179
891,0
892,-0.08597937410121884
893,0
894,0
895,-0.04918105714714943
896,0.04591066752769446
897,-0.06181732350252703
898,0
899,0.05179326489138665
900,0
901,0
902,0
903,0
904,-0.04794694232201019
905,0.039917003688766495
906,-0.08519547179943987
907,-0.06640306817052813
908,0
909,-0.06351964563264503
910,0
911,-0.06335317561508347
912,0
913,-0.08541800886599857
914,0
915,0
916,-0.07254677464611371
917,-0.054930615643700414
918,0
919,0
920,0
921,0.049028632026846763
922,0
923,0
924,0.07214082278316282
925,0
926,0.048887692910997316
927,0.08317663007271209
928,0
929,0
930,-0.07176803973465884
931,0.06529070653815885
932,-0.04262920371279283
933,0.05954015255251488
934,0.04377685243532259
935,0
936,0
937,0
938,0
939,0
940,0.05935115198530204
941,0.0615585033854526
942,0
943,0
944,-0.057536250532200295
945,0
946,0.050537420025305896
947,0
948,-0.056743491699019266
949,-0.06186477149264949
950,0.05095454329899203
951,0.0641680597298544
952,-0.0885213411006151
953,0
954,-0.06394284496877342
955,0
956,0.04980753680651695
957,-0.055471205017447234
958,0
959,0
960,-0.049742772316391265
961,0
962,0
963,-0.08165105469264265
964,0
965,0.0978207874693463
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0.07333071208747338
977,-0.056971080609385605
978,-0.047415369961908024
979,0
980,0
981,0
982,-0.06781688255701761
983,0
984,0.05898556985854192
985,-0.04858900246478687
986,0
987,0
988,0
989,0.04930246467343913
990,0
991,0
992,0.06779475161591741
993,0
994,-0.0597926557179686
995,0
996,-0.03758634213271706
997,-0.05260386799026669
998,0
999,0
1000,-0.054277227404224915
1001,-0.054916921260813906
1002,0
1003,0
1004,-0.04295881003019167
1005,-0.09960873205977933
1006,-0.06653601490154032
1007,0
1008,-0.05299532278857862
1009,0
1010,0
1011,0.061903767577991015
1012,0.0484922099158889
1013,0
1014,0
1015,0.07781301053373066
1016,-0.07758932702144225
1017,0
1018,0
1019,-0.04009809587363422
1020,0
1021,0
1022,0
1023,-0.05038410002603222
1024,0
1025,0.062331770917630785
1026,-0.06677626025282779
1027,-0.06557557841079525
1028,-0.0731172981252865
1029,0
1030,-0.07627453982642615
1031,0
1032,0.0568070172363854
1033,0.06268492506092506
1034,-0.060040121984736294
1035,0.052981078442672636
1036,0
1037,-0.08222359886133956
1038,-0.06636660044630874
1039,0.03723757062777677
1040,-0.07983291189794045
1041,0
1042,-0.05564730286558972
1043,0
1044,0
1045,-0.07569925628894472
1046,0
1047,0
1048,0.04345892191451198
1049,-0.05895092747256275
1050,0
1051,-0.05109536689886973
1052,0.04833015032369864
1053,0.07804258269009168
1054,0
1055,-0.07475794039037098
1056,0
1057,-0.05777200799656962
1058,-0.04028915687784926
1059,0.06906518127559161
1060,0
1061,0.07570381862220416
1062,-0.052852015523310175
1063,-0.07575665849364888
1064,-0.07651383323237763
1065,0.06204341250740247
1066,0
1067,0
1068,0.05074641373543143
1069,0.06423274933292125
1070,0.058531433505514374
1071,0
1072,-0.06010350564162717
1073,0.06704483150973595
1074,-0.034828440572747865
1075,-0.04701139788902886
1076,0
1077,0
1078,0
1079,-0.060651979917514975
1080,0.05824465954434779
1081,-0.060478370072121104
1082,-0.06359177623501586
1083,-0.05001899134326923
1084,0
1085,-0.06386301570011209
1086,0.06323035005202425
1087,0
1088,0.058242926643320814
1089,0.037436428565183755
1090,0
1091,0.06060197127171722
1092,0
1093,0
1094,0.06691181511045774
1095,0
1096,0
1097,0.050044129748998856
1098,0
1099,0
1100,-0.0662656313490105
1101,-0.08833163422477525
1102,-0.0549994392026619
1103,-0.054073425415517795
1104,0
1105,-0.062170708948304176
1106,0.11106137082878867
1107,0.052588580413785876
1108,0.05185802673720756
1109,0
1110,0
1111,0.04950171371485956
1112,0.07904746553601805
1113,0.06082138881359769
1114,0
1115,0.06178746119913764
1116,0.06390412010357088
1117,0
1118,-0.06432863849831041
1119,0
1120,0.06185173882301981
1121,0
1122,0.03485544254132068
1123,-0.04875607798013051
1124,0
1125,-0.04550477195003497
1126,-0.052738160615655755
1127,-0.05533393027086403
1128,-0.060257731908709034
1129,0.06759889243787931
1130,0
1131,0
1132,-0.06579718759257286
1133,-0.06982916698402511
1134,0.04414089558982576
1135,0.040662349671405806
1136,0.07225789280754744
1137,-0.04882304119217731
1138,0
1139,-0.07690259600194121
1140,-0.08267703022789255
1141,0
1142,0
1143,-0.05205581213414729
1144,0
1145,0.06419955710808678
1146,0
1147,0
1148,0
1149,0
1150,-0.060660098015914904
1151,0.06565651668165685
1152,0.0567703093647893
1153,0
1154,-0.055884842194258724
1155,-0.07577648017565444
1156,-0.07674097424290507
1157,0
1158,0.056854301017802755
1159,0
1160,0
1161,0
1162,0
1163,0.0687617815670317
1164,-0.05089434981684163
1165,0.042495941305904866
1166,0
1167,0
1168,0
1169,-0.08547783442325552
1170,0.04457898485747641
1171,0.06251069528316161
1172,0.06135527636284421
1173,-0.052027356277967396
1174,0
1175,-0.048919464795113665
1176,0.07173029378146417
1177,0
1178,0
1179,0
1180,0
1181,0.06315020483694778
1182,-0.0423629721768462
1183,0.04986401129661805
1184,0
1185,0
1186,-0.05063949673283544
1187,0
1188,0
1189,0.05742517653422302
1190,0.07305291718588802
1191,-0.062225311371024494
1192,0
1193,-0.052053119123602665
1194,-0.04599997183761366
1195,0.06623126221657955
1196,0.0713741003895213
1197,0
1198,-0.09203143990148538
1199,-0.0746161056144769
1200,0
1201,-0.0527818657233521
1202,0
1203,0.055661824291867695
1204,0
1205,0
1206,0.064288404031833
1207,0
1208,0
1209,-0.05189318536913919
1210,-0.056562174482074415
1211,0.046322998217251166
1212,-0.09237646011982312
1213,-0.07005585562644956
1214,-0.04854624746974001
1215,0.04913422881885724
1216,0
1217,0.05408298791519078
1218,0
1219,-0.06870126922362196
1220,0
1221,-0.06921880153435724
1222,0
1223,0
1224,0.04919902119636155
1225,0
1226,-0.06405866126545501
1227,0
1228,-0.11423490751669105
1229,-0.07085824984349781
1230,-0.07524668985003004
1231,0
1232,0.08648858710203716
1233,0
1234,-0.07777695309564278
1235,0
1236,0
1237,0
1238,0
1239,0
1240,-0.07735826597752671
1241,0.05755130565422384
1242,-0.08273535208337948
1243,0.06497057431076639
1244,0
1245,-0.07266594620767575
1246,-0.053261197408841006
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,-0.05348245841946686
1254,-0.06938187053969397
1255,0
1256,0
1257,0
1258,-0.05465237325244887
1259,0
1260,0.056694265841599006
1261,0
1262,0.07698031532924879
1263,0.04879132789730106
1264,0
1265,0.04830867327202968
1266,0
1267,0.0793480104994549
1268,0
1269,0
1270,0.06736703338992522
1271,0
1272,0
1273,0
1274,0
1275,0
1276,-0.056304144265946265
1277,0
1278,-0.05297926967279061
1279,0
1280,0.08574383492725868
1281,0.042015790880839454
1282,-0.07133732162786824
1283,-0.06529390332366114
1284,-0.05569547285126225
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0.04748989338514821
1296,0.06583556896433759
1297,0.06787873954246842
1298,0
1299,-0.042343318430008194
1300,0
1301,-0.047508433892789415
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0.0667722458797233
1309,0
1310,0
1311,0
1312,0.030811636597366243
1313,0
1314,0
1315,0.07654001734280884
1316,0
1317,0.06674524035486618
1318,-0.05797155631568571
1319,0
1320,0
1321,0
1322,0.07145573249801501
1323,-0.06384804982991824
1324,0
1325,0
1326,-0.06352836292787659
1327,-0.06041045579617334
1328,0.06878443922221483
1329,0
1330,-0.05523840737658697
1331,0
1332,-0.04893019030887438
1333,0.07732495965923421
1334,0
1335,-0.07645992197243995
1336,0
1337,0
1338,0
1339,0
1340,-0.04841504082214025
1341,0.05939034792946335
1342,-0.08521468462810161
1343,-0.030514725100611394
1344,0
1345,0
1346,0
1347,0
1348,0.07218330253052406
1349,0.0953039588145902
1350,0
1351,-0.07138273757890126
1352,0.057636132514810506
1353,0.05483697206900637
1354,-0.07548363581155579
1355,0
1356,0
1357,-0.04232455122778142
1358,0
1359,-0.06692271669302291
1360,0
1361,-0.06436632572263179
1362,0.060731869839370366
1363,0
1364,0
1365,0.0823784826439537
1366,-0.05335168940429835
1367,0
1368,0
1369,0.07022892685838926
1370,0
1371,0.040429903997976385
1372,0
1373,-0.07345472526625413
1374,0.06451697084186599
1375,0
1376,0.062370780084862715
1377,-0.06448595060354839
1378,0
1379,0.041651508800750456
1380,-0.04787906610048722
1381,0
1382,0
1383,0
1384,0
1385,0
1386,-0.04402416936869019
1387,-0.07934933711135224
1388,0
1389,0
1390,-0.07240683033864526
1391,0
1392,0
1393,-0.05823149082393131
1394,0
1395,-0.09675619824750767
1396,-0.06737471765217296
1397,0.0398422310725329
1398,-0.07428520802548425
1399,0
1400,0.031687802391133196
1401,-0.0621068903338316
1402,-0.08234125164510381
1403,0
1404,0
1405,0
1406,-0.052190313393433385
1407,0.06343800891625398
1408,-0.05112882769953847
1409,0
1410,0
1411,0.07426890632759829
1412,0.06879820703910161
1413,0
1414,0
1415,0.055154320912595006
1416,-0.06124832757622915
1417,0.06672481734225844
1418,0
1419,0
1420,0.04550509460757335
1421,-0.04697961794109218
1422,0
1423,0
1424,0
1425,-0.059973012554856375
1426,0
1427,-0.06341873149848581
1428,0.06125407044318611
1429,0
1430,-0.07195209848470369
1431,0
1432,0
1433,0
1434,0
1435,-0.049356463391791894
1436,0.06187967948486017
1437,-0.04311247932204675
1438,0
1439,0
1440,-0.06222515718973239
1441,0
1442,-0.06339857767260784
1443,0
1444,0.051891230110884534
1445,0
1446,-0.04235460552689313
1447,0.06634413542828822
1448,-0.06877853258727029
1449,0.052069494286033635
1450,0
1451,-0.059673053505637924
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0.07764707888962864
1458,-0.08198022344742684
1459,0
1460,0
1461,0
1462,0
1463,-0.07229469061168532
1464,0.05342975859581088
1465,0
1466,0.1027810187464411
1467,0
1468,0
1469,0
1470,0.10057308573888513
1471,0
1472,0.07413145649400699
1473,0
1474,0.058602672143758416
1475,0.06285118918925564
1476,-0.04577285332549406
1477,0
1478,0.05239422852434694
1479,0.06532775143206421
1480,0.064603360805081
1481,0
1482,-0.053073322922720656
1483,-0.053306880273199866
1484,0
1485,-0.07186047437774276
1486,-0.08327305008009217
1487,0
1488,0
1489,0.043671142431289056
1490,0
1491,-0.06710002597744713
1492,-0.048169569932006065
1493,-0.05255894341301305
1494,0
1495,0.04760039854779924
1496,0.07463358391887517
1497,0
1498,-0.04415973839036816
1499,0
1500,-0.06088734461536252
1501,-0.062453238726213806
1502,0
1503,-0.053271849087155945
1504,0.06879935853344607
1505,-0.058519313404643475
1506,0
1507,0
1508,0.060948228138865884
1509,-0.05730241169417448
1510,0.04313801439093867
1511,0
1512,0.06175740425572124
1513,0
1514,-0.06979351562561695
1515,0.045785422478178184
1516,0
1517,0
1518,0
1519,0
1520,0
1521,-0.06893512053264261
1522,-0.04920501298577242
1523,-0.044814693018216945
1524,0.05107483677446667
1525,0
1526,-0.06309829400225841
1527,0.05935649242922496
1528,0
1529,0
1530,0.05085226927658598
1531,0
1532,0
1533,0.0676060077644394
1534,0
1535,0
1536,-0.07269825788776528
1537,0
1538,-0.06488657706805924
1539,0
1540,0
1541,0.08219656121210718
1542,0.07170164016969027
1543,0
1544,-0.05233349097868209
1545,0
1546,-0.05429649299243845
1547,-0.047148218334461214
1548,0
1549,0
1550,0.04069388910106488
1551,-0.06637237845284638
1552,0
1553,0.07178864698025277
1554,0.05993279415493005
1555,0
1556,-0.05974929410371005
1557,-0.046844411695331434
1558,0
1559,0
1560,0
1561,-0.06826799802316932
1562,-0.055341256164368996
1563,0
1564,-0.05799384899136423
1565,0
1566,0.056897517295663114
1567,0
1568,-0.06049290786603442
1569,0.052102966676262324
1570,-0.05309903724580056
1571,-0.0461677722633516
1572,-0.05248671094818447
1573,0.05772179634584029
1574,0.059141535698502196
1575,0
1576,-0.05861898390832909
1577,-0.053819387004269664
1578,0
1579,0
1580,0
1581,-0.07033142313766158
1582,-0.05940000808514234
1583,0
1584,0.05032035531682204
1585,-0.042618067812539226
1586,-0.05106646179015381
1587,0
1588,0.04957018364388188
1589,0.08511996603881361
1590,0.04748266203208232
1591,0.05342241772663958
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0.053113962687804356
1599,0
1600,-0.045771327024954844
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0.08984389937485374
1609,-0.05217544745264946
1610,0
1611,0
1612,0
1613,0
1614,0.09889902818048171
1615,0.06025499366135406
1616,0
1617,0.06279722076259163
1618,0
1619,-0.06655996985872839
1620,-0.058080139566248135
1621,0
1622,0.05795633264759917
1623,0.05976251362008579
1624,0
1625,0
1626,0
1627,0
1628,-0.05419432235536534
1629,0.04239368781831401
1630,-0.08195935270515822
1631,0
1632,0.04129460388138784
1633,0
1634,0
1635,0
1636,0.04341882885724757
1637,0
1638,0
1639,-0.053119863392699126
1640,0
1641,-0.06505367213642177
1642,0
1643,0
1644,-0.055785652556950144
1645,0.07589193600036745
1646,0
1647,-0.0586077594980475
1648,0
1649,-0.050763733691357615
1650,0.052122917156852744
1651,0
1652,0.071031783920398
1653,0
1654,0.07220981709177454
1655,0.06283316255380159
1656,0
1657,-0.05922891101430883
1658,-0.05806192801709589
1659,-0.05066382232903832
1660,0
1661,0
1662,-0.06344778628095787
1663,-0.07151168169654698
1664,0
1665,0.04286495568782994
1666,0
1667,0.05356720029576527
1668,0.061986441935263176
1669,0
1670,-0.06741192956926612
