replicate,null_r,null_frac
188,-0.1833962345244184,0.5422396856581533
189,-0.2416171816735677,0.5854616895874263
190,-0.2140912870721804,0.5658153241650294
191,-0.25647457900504167,0.5540275049115914
192,-0.17304702251065252,0.5481335952848723
193,-0.23680054073789095,0.5658153241650294
194,-0.13762454604573693,0.5795677799607073
195,-0.24050639111655098,0.5442043222003929
196,-0.17412335528268355,0.5677799607072691
197,-0.1604195991426788,0.5677799607072691
198,-0.17363652881141398,0.5756385068762279
199,-0.13721588996607517,0.550098231827112
200,-0.1812006077890089,0.5638506876227898
201,-0.1436135036999442,0.5461689587426326
202,-0.13704214449861857,0.5520628683693517
203,-0.17169827106434932,0.5383104125736738
204,-0.0873602733284062,0.5520628683693517
205,-0.16711967464642163,0.5913555992141454
206,-0.2695496191315887,0.5736738703339882
207,-0.25126056096882554,0.5795677799607073
208,-0.07206612332764996,0.581532416502947
209,-0.25178043852613663,0.5422396856581533
210,-0.28439484325946185,0.5717092337917485
211,-0.20927483165798083,0.5284872298624754
212,-0.1810315502849408,0.5697445972495089
213,-0.17693009883940072,0.5776031434184676
214,-0.12591952981243343,0.618860510805501
215,-0.18568962053683172,0.5618860510805501
216,-0.18594604208876997,0.6110019646365422
217,-0.229108056797074,0.5756385068762279
218,-0.18850670129655667,0.5834970530451866
219,-0.2151946575553687,0.5658153241650294
220,-0.271226754872248,0.5520628683693517
221,-0.08073661654664972,0.5599214145383105
222,-0.23695807512670863,0.5324165029469549
223,-0.1812789123727644,0.6051080550098232
224,-0.179357658152452,0.5599214145383105
225,-0.15283813138546962,0.5834970530451866
226,-0.14029460925535264,0.5422396856581533
227,-0.23126283463570654,0.550098231827112
228,-0.30289851319678734,0.5717092337917485
229,-0.2074924046060829,0.5658153241650294
230,-0.06480263588984109,0.5618860510805501
231,-0.21976709172249456,0.5697445972495089
232,-0.10179793363905912,0.5442043222003929
233,-0.24720527195204597,0.5854616895874263
234,-0.20092715274504494,0.587426326129666
235,-0.16340615682957757,0.5972495088408645
236,-0.2642249364499663,0.5677799607072691
237,-0.15890562448458675,0.5618860510805501
238,-0.1519584021822191,0.550098231827112
239,-0.16514272029456736,0.5658153241650294
240,-0.2549884440064051,0.5834970530451866
241,-0.16188935743679592,0.5736738703339882
242,-0.16908161428578375,0.5756385068762279
243,-0.21415315548293595,0.6110019646365422
244,-0.2375891727473671,0.5697445972495089
245,-0.11871427790992657,0.5638506876227898
246,-0.08933802034221261,0.6070726915520629
247,-0.18262656641359548,0.5893909626719057
248,-0.27228773311668336,0.5952848722986247
249,-0.21107285914950308,0.5756385068762279
250,-0.17409969940865205,0.5795677799607073
251,-0.22666428014093626,0.5618860510805501
252,-0.15966768444281185,0.6051080550098232
253,-0.1006860830931502,0.5481335952848723
254,-0.2709755985156113,0.5776031434184676
255,-0.14958470895187548,0.5717092337917485
256,-0.13787714514247645,0.5383104125736738
257,-0.22652334145743744,0.5402750491159135
258,-0.14186392033963982,0.550098231827112
259,-0.22094004087235558,0.5913555992141454
260,-0.2405338200310239,0.5834970530451866
261,-0.15575804189657835,0.5461689587426326
262,-0.15220020999248896,0.5481335952848723
263,-0.1944209575759424,0.5893909626719057
264,-0.2709477706662034,0.5206286836935167
265,-0.12649346401184822,0.5579567779960707
266,-0.14602263923715084,0.6208251473477406
267,-0.14007636638982804,0.5756385068762279
268,-0.10275842145981313,0.5540275049115914
269,-0.13381158747773308,0.550098231827112
270,-0.13087220125247936,0.5677799607072691
271,-0.17822196584877376,0.5658153241650294
272,-0.20170359935999327,0.6051080550098232
273,-0.1539922877696366,0.5834970530451866
274,-0.20705093508397196,0.5677799607072691
275,-0.24116693082927226,0.5579567779960707
276,-0.1357598388321169,0.5854616895874263
277,-0.15491070385154973,0.5677799607072691
278,-0.19070205514211808,0.5304518664047151
279,-0.21602516841275746,0.6051080550098232
280,-0.20007996001757059,0.5442043222003929
281,-0.22404398447511867,0.5638506876227898
282,-0.2604012103056305,0.5834970530451866
283,-0.16193799226042704,0.5481335952848723
284,-0.18158343387125564,0.5697445972495089
285,-0.15364640969524776,0.5776031434184676
286,-0.20842235613124693,0.5913555992141454
287,-0.17161337747990713,0.5795677799607073
288,-0.11620130032150099,0.5422396856581533
289,-0.002572314174824966,0.5442043222003929
290,-0.13001438041488117,0.6011787819253438
291,-0.19093508240554946,0.5893909626719057
292,-0.2397790412609002,0.5697445972495089
293,-0.15683534973986193,0.5579567779960707
294,-0.08148794790265282,0.5834970530451866
295,-0.17689276768633352,0.5736738703339882
296,-0.17157461761403783,0.593320235756385
297,-0.1944436900210717,0.5599214145383105
298,-0.15768100260565918,0.5834970530451866
299,-0.21062431933769865,0.5579567779960707
300,-0.16310137292589635,0.5677799607072691
301,-0.21695013760064497,0.5677799607072691
302,-0.11018016696622222,0.5677799607072691
303,-0.24530964031298313,0.6051080550098232
304,-0.23236988123352906,0.5756385068762279
305,-0.21860463246655687,0.5520628683693517
306,-0.2539695970520469,0.5913555992141454
307,-0.15261714470887114,0.5736738703339882
308,-0.2610823536493948,0.5304518664047151
309,-0.10528342173975729,0.5717092337917485
310,-0.12479807326343921,0.5520628683693517
311,-0.25176439000121464,0.6051080550098232
312,-0.16418187622784414,0.587426326129666
313,-0.2431108575231733,0.5677799607072691
314,-0.1334946771966658,0.5540275049115914
315,-0.11210979976619112,0.5658153241650294
316,-0.15690817328535223,0.6326129666011788
317,-0.08679932262681024,0.6011787819253438
318,-0.13329994014664492,0.5717092337917485
319,-0.151413618173047,0.5697445972495089
320,-0.24019678684082074,0.6031434184675835
321,-0.1927646373759881,0.5520628683693517
322,-0.11811406806870067,0.5638506876227898
323,-0.16956706885238412,0.5481335952848723
324,-0.17373396288329004,0.5756385068762279
325,-0.21661370193340265,0.5677799607072691
326,-0.21857089054466636,0.5324165029469549
327,-0.1498124398439491,0.550098231827112
328,-0.15716888940673196,0.5697445972495089
329,-0.12225812176409238,0.5579567779960707
330,-0.16594371632411326,0.550098231827112
331,-0.16590762534619719,0.5736738703339882
332,-0.25764750662555785,0.5717092337917485
333,-0.20018844113514395,0.5579567779960707
334,-0.11465194660547622,0.5854616895874263
335,-0.1394011309775017,0.5992141453831041
336,-0.16020179251511174,0.5520628683693517
337,-0.1432884441042974,0.5265225933202358
338,-0.14112486219544276,0.5776031434184676
339,-0.15153152428480307,0.5697445972495089
340,-0.24072137011177813,0.5422396856581533
341,-0.24699864694355958,0.5304518664047151
342,-0.2350478453757873,0.5599214145383105
343,-0.1706654565019114,0.5795677799607073
344,-0.18940509264187685,0.5658153241650294
345,-0.06753344197539106,0.5599214145383105
346,-0.21176021637061435,0.6011787819253438
347,-0.21376504030039606,0.5834970530451866
348,-0.17039171845375709,0.5638506876227898
349,-0.11880854290862258,0.5324165029469549
350,-0.15248477937671426,0.5599214145383105
351,-0.26244836056227583,0.5717092337917485
352,-0.2625104526750262,0.5422396856581533
353,-0.33770851068722335,0.5697445972495089
354,-0.19614291757089533,0.5776031434184676
355,-0.19498215572554095,0.555992141453831
356,-0.11114014878195146,0.6090373280943026
357,-0.1854359526287993,0.587426326129666
358,-0.16691862833233004,0.593320235756385
359,-0.14895303114214758,0.6031434184675835
360,-0.13730640974773778,0.6129666011787819
361,-0.20858848903054386,0.5677799607072691
362,-0.19979661476543648,0.587426326129666
363,-0.23737282693577602,0.5834970530451866
364,-0.1890770158920557,0.5756385068762279
365,-0.18862794078213826,0.581532416502947
366,-0.19675460892237714,0.5540275049115914
367,-0.18278758279499596,0.5638506876227898
368,-0.14476731550020205,0.5756385068762279
369,-0.1923703816290177,0.5697445972495089
370,-0.11536813395261332,0.5638506876227898
371,-0.1525492696886938,0.555992141453831
372,-0.21115525200585464,0.5599214145383105
373,-0.17297262110636086,0.5697445972495089
374,-0.2447390900944468,0.581532416502947
375,-0.1831751382700845,0.5599214145383105
376,-0.1567456137166949,0.5697445972495089
377,-0.1485052182868993,0.5736738703339882
378,-0.22812106153242112,0.5717092337917485
379,-0.22418171870478562,0.5658153241650294
380,-0.14425234815526633,0.5383104125736738
381,-0.22509201073828491,0.5324165029469549
382,-0.23814551105519846,0.555992141453831
383,-0.12749904078205243,0.5854616895874263
384,-0.21379333398319467,0.5952848722986247
385,-0.20722501310912433,0.5697445972495089
386,-0.18864754059078384,0.5795677799607073
387,-0.17290353281227291,0.5677799607072691
388,-0.14856620246207372,0.5579567779960707
389,-0.18053251657185468,0.5599214145383105
390,-0.12893864564101176,0.5913555992141454
391,-0.13765149289142148,0.5756385068762279
392,-0.1695440685707954,0.587426326129666
393,-0.1255714663619568,0.581532416502947
394,-0.04661002820085113,0.555992141453831
395,-0.210654912572812,0.587426326129666
396,-0.2827018686988997,0.5461689587426326
397,-0.07304719240065378,0.5638506876227898
398,-0.13753868428350277,0.5422396856581533
399,-0.1661502073922084,0.5658153241650294
400,-0.17462223329538917,0.5972495088408645
401,-0.2828596137351839,0.5579567779960707
402,-0.16221788101538268,0.5795677799607073
403,-0.18574507810158433,0.581532416502947
404,-0.20123791532769655,0.5618860510805501
405,-0.11984787087937374,0.5697445972495089
406,-0.14293152295532957,0.5658153241650294
407,-0.21473506756103378,0.5756385068762279
408,-0.19985016340190506,0.5461689587426326
409,-0.19925473191535795,0.6168958742632613
410,-0.25223610125178236,0.5834970530451866
411,-0.18847564292356545,0.5618860510805501
412,-0.2322720534493549,0.5736738703339882
413,-0.2015388364931484,0.5776031434184676
414,-0.12942437365200182,0.5795677799607073
415,-0.19645940946210932,0.5579567779960707
416,-0.1921535802551478,0.581532416502947
417,-0.15639971984468076,0.5383104125736738
418,-0.24600307210065464,0.5638506876227898
419,-0.0920621001619972,0.5952848722986247
420,-0.20867958040564735,0.5638506876227898
421,-0.19671758699140854,0.5854616895874263
422,-0.24052699073850456,0.5893909626719057
423,-0.14012845710384514,0.5618860510805501
424,-0.2418945360426266,0.5776031434184676
425,-0.18467878802241755,0.5461689587426326
426,-0.2332689956828853,0.5854616895874263
427,-0.28294194459317235,0.5618860510805501
428,-0.1279500660061972,0.555992141453831
429,-0.12076545470653181,0.581532416502947
430,-0.16305051199689424,0.5795677799607073
431,-0.15881034435028693,0.5599214145383105
432,-0.20226294999334105,0.6247544204322201
433,-0.09109153857987201,0.5854616895874263
434,-0.2679917799178943,0.5363457760314342
435,-0.13370730498475464,0.5422396856581533
436,-0.054680834963496516,0.581532416502947
437,-0.19181408819677775,0.5304518664047151
438,-0.16458926002524346,0.5363457760314342
439,-0.11449539680097047,0.550098231827112
440,-0.2540757967582482,0.5461689587426326
441,-0.14111272566815589,0.5638506876227898
442,-0.2584872395541983,0.550098231827112
443,-0.06381933234703388,0.5658153241650294
444,-0.15312968606249225,0.5776031434184676
445,-0.11319058744733052,0.5795677799607073
446,-0.24481475471158973,0.5677799607072691
447,-0.10668629734459978,0.6011787819253438
448,-0.2586291880882138,0.5913555992141454
449,-0.14299094986550756,0.5442043222003929
450,-0.1614578395988481,0.555992141453831
451,-0.1690414316910362,0.5442043222003929
452,-0.20327447126348078,0.5717092337917485
453,-0.09037806540838905,0.5697445972495089
454,-0.17400540392640376,0.5540275049115914
455,-0.18659545597492547,0.5677799607072691
456,-0.16619209592826217,0.5677799607072691
457,-0.2905571186470986,0.5599214145383105
458,-0.15581603344908415,0.593320235756385
459,-0.2825281187617659,0.5795677799607073
460,-0.1748960683044868,0.5913555992141454
461,-0.2878348658343544,0.5717092337917485
462,-0.20464399934312041,0.5540275049115914
463,-0.1831710248178711,0.5677799607072691
464,-0.12168828557431284,0.581532416502947
465,-0.18563536919515294,0.5618860510805501
466,-0.13063143668924246,0.587426326129666
467,-0.18339495315680804,0.5972495088408645
468,-0.11902484012141727,0.618860510805501
469,-0.21677454870923615,0.5697445972495089
470,-0.08094117051899626,0.5736738703339882
471,-0.23284786708091418,0.587426326129666
472,-0.219984241697807,0.5638506876227898
473,-0.25356444103175807,0.5658153241650294
474,-0.15692325967530266,0.5638506876227898
475,-0.233726938052867,0.618860510805501
476,-0.18601890939172583,0.550098231827112
477,-0.19866305254789438,0.5638506876227898
478,-0.2354473353183288,0.5992141453831041
479,-0.20558453804898866,0.587426326129666
480,-0.13740205501338962,0.5422396856581533
481,-0.1702743634206801,0.5265225933202358
482,-0.23132159773067348,0.593320235756385
483,-0.2035510470326167,0.5599214145383105
484,-0.24451150987121542,0.5834970530451866
485,-0.24959383057102888,0.5658153241650294
486,-0.13960942148402544,0.581532416502947
487,-0.18905280327635893,0.5245579567779961
488,-0.11054946682765009,0.5952848722986247
489,-0.21580592571011464,0.5756385068762279
490,-0.1919762499336032,0.581532416502947
491,-0.2365858070059885,0.5736738703339882
492,-0.11510221243715343,0.5442043222003929
493,-0.16922404541536057,0.5540275049115914
494,-0.2933648220775453,0.5461689587426326
495,-0.20388212108542275,0.6011787819253438
496,-0.05998703326019758,0.5481335952848723
497,-0.1615072210569918,0.5972495088408645
498,-0.1876843717060898,0.5795677799607073
499,-0.21632343617554695,0.5717092337917485
500,-0.18728570206478665,0.5599214145383105
501,-0.16020373440919639,0.581532416502947
502,-0.2005431098784921,0.587426326129666
503,-0.16841774702308737,0.550098231827112
504,-0.13984726896853034,0.5893909626719057
505,-0.17770885732416844,0.5795677799607073
506,-0.1835482445096237,0.6110019646365422
507,-0.16155900128084097,0.555992141453831
508,-0.2609632104223804,0.5520628683693517
509,-0.20161385106283164,0.5677799607072691
510,-0.22332734120841424,0.5756385068762279
511,-0.2840913776400999,0.5579567779960707
512,-0.20874023079383985,0.555992141453831
513,-0.15634781997947067,0.555992141453831
514,-0.19887108635062756,0.5717092337917485
515,-0.14958813545418584,0.5834970530451866
516,-0.16700752812259387,0.5658153241650294
517,-0.18421032438018806,0.5854616895874263
518,-0.24850081446576455,0.5795677799607073
519,-0.17469257620922576,0.5677799607072691
520,-0.2778290861858362,0.5834970530451866
521,-0.20254915672093207,0.5717092337917485
522,-0.24669558740637756,0.6051080550098232
523,-0.21928433207890616,0.5776031434184676
524,-0.1249622881037694,0.581532416502947
525,-0.09907312492469061,0.5854616895874263
526,-0.19266561507404578,0.5402750491159135
527,-0.2380171252576618,0.5677799607072691
528,-0.18784234450121273,0.5461689587426326
529,-0.1887957880237187,0.5461689587426326
530,-0.12695596200769044,0.5736738703339882
531,-0.15703820016422237,0.5618860510805501
532,-0.1547572221896609,0.5658153241650294
533,-0.16192428529983316,0.5697445972495089
534,-0.26669401500266965,0.5402750491159135
535,-0.14586166003010592,0.5795677799607073
536,-0.14222343808058457,0.5638506876227898
537,-0.12316440444979788,0.555992141453831
538,-0.15618799226075902,0.555992141453831
539,-0.14157514987356787,0.5717092337917485
540,-0.17671998417667564,0.6031434184675835
541,-0.16799224353661632,0.5677799607072691
542,-0.2007411695372531,0.5677799607072691
543,-0.16795973314056364,0.5658153241650294
544,-0.16708981565304445,0.5599214145383105
545,-0.1502985693766167,0.5893909626719057
546,-0.1799219388459811,0.5717092337917485
547,-0.23650457033286634,0.5697445972495089
548,-0.0947356036383632,0.5638506876227898
549,-0.2688079391297897,0.5677799607072691
550,-0.1781347582100061,0.5245579567779961
551,-0.30527185412161384,0.5638506876227898
552,-0.2085593815287214,0.5756385068762279
553,-0.16693953897576808,0.581532416502947
554,-0.19691841141516628,0.5363457760314342
555,-0.21664880314620738,0.5776031434184676
556,-0.18477989763510672,0.5677799607072691
557,-0.11717148722654959,0.5618860510805501
558,-0.16996990049267124,0.5599214145383105
559,-0.161493960125127,0.5363457760314342
560,-0.2550289633195592,0.5599214145383105
561,-0.15714318539341263,0.593320235756385
562,-0.30534900219416156,0.5461689587426326
563,-0.2833013126270345,0.6011787819253438
564,-0.1588176227496197,0.555992141453831
565,-0.1954706393699333,0.5697445972495089
566,-0.19081797997274788,0.5658153241650294
567,-0.11034282772738563,0.5599214145383105
568,-0.16976014355199742,0.5834970530451866
569,-0.19852664407880857,0.581532416502947
570,-0.04645622814028052,0.5540275049115914
571,-0.11090799286752914,0.5893909626719057
572,-0.1807362217095302,0.5992141453831041
573,-0.048729659116627994,0.5717092337917485
574,-0.14200649624392808,0.5442043222003929
575,-0.19283693240404243,0.5520628683693517
576,-0.1585511656575624,0.5579567779960707
577,-0.16204405306295516,0.555992141453831
578,-0.16325892722894814,0.5324165029469549
579,-0.2275228253361149,0.5697445972495089
580,-0.16731023459045594,0.5776031434184676
581,-0.1447931846090875,0.5776031434184676
582,-0.11937022896033658,0.5442043222003929
583,-0.16537847370330455,0.5579567779960707
584,-0.21833265200978297,0.6227897838899804
585,-0.22843656309782934,0.5972495088408645
586,-0.2971928144574743,0.5795677799607073
587,-0.1640724229016228,0.5854616895874263
588,-0.18845570271496986,0.5756385068762279
589,-0.17073534052065367,0.5697445972495089
590,-0.19740299751873197,0.5618860510805501
591,-0.23010952419573294,0.5658153241650294
592,-0.21432150184985047,0.5854616895874263
593,-0.15941380531060267,0.5893909626719057
594,-0.17001327983918776,0.5697445972495089
595,-0.24213951089919897,0.5913555992141454
596,-0.12557010160243057,0.5638506876227898
597,-0.1727858639950046,0.5893909626719057
598,-0.18635213640095868,0.5599214145383105
599,-0.20135158356179644,0.5795677799607073
600,-0.21833734982260417,0.5756385068762279
601,-0.17154416970546002,0.5599214145383105
602,-0.2394317432178874,0.5893909626719057
603,-0.14139928753295467,0.550098231827112
604,-0.1779372712280329,0.5284872298624754
605,-0.21423258618185234,0.5658153241650294
606,-0.11851240226179069,0.6070726915520629
607,-0.17642127431105464,0.5461689587426326
608,-0.15685898379058816,0.5579567779960707
609,-0.14067821838333686,0.5461689587426326
610,-0.15532785961723658,0.555992141453831
611,-0.14422860090042341,0.5618860510805501
612,-0.19605623989126103,0.5324165029469549
613,-0.1692235861351212,0.5717092337917485
614,-0.24476567003212485,0.587426326129666
615,-0.17329420546841592,0.5618860510805501
616,-0.17710579411975377,0.5756385068762279
617,-0.24452647499828864,0.5088408644400786
618,-0.18165104283277966,0.550098231827112
619,-0.19453370833757325,0.5697445972495089
620,-0.22129371845707663,0.5736738703339882
621,-0.19848189813927655,0.5756385068762279
622,-0.23914169831560173,0.5776031434184676
623,-0.2064403600604938,0.5579567779960707
624,-0.12358776063927886,0.5579567779960707
625,-0.22917269302996857,0.5599214145383105
626,-0.15426715084329273,0.5736738703339882
627,-0.2306517740204688,0.5677799607072691
628,-0.10645926823992792,0.5893909626719057
629,-0.2405714611357579,0.5795677799607073
630,-0.10814380183266882,0.5717092337917485
631,-0.14152382019990623,0.5992141453831041
632,-0.16733214150941755,0.550098231827112
633,-0.13901052600191285,0.5697445972495089
634,-0.23170469566903315,0.5717092337917485
635,-0.1189509362793043,0.6149312377210217
636,-0.15110859480753847,0.5599214145383105
637,-0.23785825348822956,0.5658153241650294
638,-0.09849632028148946,0.581532416502947
639,-0.17614806970377161,0.5795677799607073
640,-0.10240729410501784,0.5854616895874263
641,-0.18420425587742273,0.5736738703339882
642,-0.14121561358949597,0.5717092337917485
643,-0.12888840625751802,0.587426326129666
644,-0.19398528665175008,0.6208251473477406
645,-0.2524456483927316,0.5697445972495089
646,-0.0687518064068204,0.587426326129666
647,-0.1394164616256768,0.5736738703339882
648,-0.14121893283889525,0.5402750491159135
649,-0.12171804419291107,0.5461689587426326
650,-0.10597651238348225,0.5422396856581533
651,-0.15190275379660578,0.5992141453831041
652,-0.16695995042272596,0.593320235756385
653,-0.19343732337952693,0.5834970530451866
654,-0.12837986512684194,0.550098231827112
655,-0.11944154273083592,0.6051080550098232
656,-0.2187625656168103,0.5736738703339882
657,-0.24592727171503473,0.5776031434184676
658,-0.2416409096716129,0.5284872298624754
659,-0.1747796747638732,0.5422396856581533
660,-0.17341388599176846,0.5402750491159135
661,-0.16274869946083995,0.5520628683693517
662,-0.18721999989700597,0.5992141453831041
663,-0.17575613117953098,0.5834970530451866
664,-0.18393331826592363,0.587426326129666
665,-0.17291823506651463,0.5854616895874263
666,-0.08296776038076724,0.6011787819253438
667,-0.20167535298901154,0.5402750491159135
668,-0.1610710468145664,0.5756385068762279
669,-0.1165140629952881,0.5638506876227898
670,-0.12379943425550445,0.5284872298624754
