uniprot_id,protein,gene,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,logFC_Baseline_Supplement,CI.L_Baseline_Supplement,CI.R_Baseline_Supplement,average_intensity_Baseline_Supplement,t_Baseline_Supplement,B_Baseline_Supplement,P.Value_Baseline_Supplement,adj.P.Val_Baseline_Supplement,sig.PVal_Baseline_Supplement,sig.FDR_Baseline_Supplement,logFC_Training_CRE,CI.L_Training_CRE,CI.R_Training_CRE,average_intensity_Training_CRE,t_Training_CRE,B_Training_CRE,P.Value_Training_CRE,adj.P.Val_Training_CRE,sig.PVal_Training_CRE,sig.FDR_Training_CRE,logFC_Training_PLA,CI.L_Training_PLA,CI.R_Training_PLA,average_intensity_Training_PLA,t_Training_PLA,B_Training_PLA,P.Value_Training_PLA,adj.P.Val_Training_PLA,sig.PVal_Training_PLA,sig.FDR_Training_PLA,logFC_Supplement_Interaction,CI.L_Supplement_Interaction,CI.R_Supplement_Interaction,average_intensity_Supplement_Interaction,t_Supplement_Interaction,B_Supplement_Interaction,P.Value_Supplement_Interaction,adj.P.Val_Supplement_Interaction,sig.PVal_Supplement_Interaction,sig.FDR_Supplement_Interaction,pi_score_Baseline_Supplement,sig_pi_Baseline_Supplement,pi_score_Training_CRE,sig_pi_Training_CRE,pi_score_Training_PLA,sig_pi_Training_PLA,pi_score_Supplement_Interaction,sig_pi_Supplement_Interaction
P09622,DLDH_HUMAN,DLD,"Dihydrolipoyl dehydrogenase, mitochondrial",22.5493912091769,22.7000518849681,22.423387705463,22.4222755170891,23.6325795334853,23.2839621676841,22.3596228943279,22.4526363602229,21.9785253624731,22.309003783553,22.2336598200007,22.6828433538639,22.3361379034363,22.9144452014179,22.6877415537636,22.1657865400944,22.5354228842614,22.1242934294072,22.5088350292915,22.6944475491132,22.6287037144665,22.311732193231,22.5764657011542,22.5027608681289,23.2460317119169,23.037467733352,22.5109438498039,22.6647322381288,0.143758239164999,-0.27597897098193,0.563495449311928,22.5883531319027,0.701436334210077,-5.54191511521526,0.488795706598392,0.799715436773854,0,0,-0.0320879858353749,-0.388704345227848,0.324528373557099,22.5883531319027,-0.184278292966234,-5.54033967008962,0.855117676616405,0.986326495554669,0,0,0.014941959722595,-0.370170399457767,0.400054318902957,22.5883531319027,0.0794608287702973,-5.87580779942901,0.937228890399186,0.988693524394209,0,0,-0.0470299455579699,-0.571898269025681,0.477838377909742,22.5883531319027,-0.183508885707711,-5.92370109283823,0.855715587162323,0.948600773143533,0,0,0.9022138711700052,0,0.994990301446631,0,0.999031815415825,0,0.9926987096885721,0
Q02218,ODO1_HUMAN,OGDH,"2-oxoglutarate dehydrogenase, mitochondrial",23.1711504096924,22.9230399073776,22.2150549140902,22.6657737273251,23.443523651785,23.5192805399703,22.0316334891803,22.2342660557394,21.6036898138111,22.2598164637455,22.1008415107347,22.4158230945922,22.454064447046,22.7855458376813,23.1295612198701,22.3181908661036,22.3379478501515,21.7894021069281,21.9449985780091,22.2447805088394,22.6495321472311,22.0585119353652,22.5779073313441,22.432283920174,23.5306268550646,23.480820506231,22.6419605983943,22.7607291203017,0.118981788687275,-0.442444442283253,0.680408019657804,22.5614556216707,0.434031029569367,-5.68227737333781,0.66757799928147,0.878883626695252,0,0,-0.0349156045838441,-0.511913530228947,0.442082321061259,22.5614556216707,-0.149911883782125,-5.54540906261829,0.881904244412276,0.986326495554669,0,0,0.24113519346453,-0.273978013294323,0.756248400223382,22.5614556216707,0.958718042456632,-5.44699790860481,0.345872010655604,0.794532919296833,0,0,-0.276050798048374,-0.978096834179282,0.425995238082534,22.5614556216707,-0.805297592643354,-5.6307569300815,0.427405263360153,0.771083036784008,0,0,0.9530571325598417,0,0.9956217060856314,0,0.7741342462538635,0,0.7908480541894594,0
O75208,COQ9_HUMAN,COQ9,"Ubiquinone biosynthesis protein COQ9, mitochondrial",22.873130474453,22.6215599798193,19.9180351118636,23.0332876527073,23.9145192901388,23.6744450801461,21.3429733683324,22.548513427017,22.2921852875163,22.1931001115774,21.4919933663035,22.8114240146538,22.4811367621951,22.8519736307724,22.9125213499581,22.1379825212922,22.3949878970647,21.6906132383426,22.5006353878539,22.2375778769116,22.7269035777757,21.9295844235232,23.0006269294935,22.085941762121,23.4246141969056,23.3110983876552,22.7921079574486,22.5737849554727,0.694627505077246,-0.133301743826111,1.5225567539806,22.4916877864041,1.7182712987846,-4.46156113175065,0.0967410139578491,0.67333684187405,1,0,-0.331603420276902,-1.03502715169949,0.371820311145687,22.4916877864041,-0.96546152395728,-5.15108576546615,0.342544087326588,0.955919148852813,0,0,0.479628221246845,-0.280003706949336,1.23926014944303,22.4916877864041,1.29310712318091,-5.10408029783118,0.206497257484211,0.735322419641641,0,0,-0.811231641523747,-1.84653141080003,0.224068127752537,22.4916877864041,-1.6047661309096,-4.75435077773174,0.119719241574291,0.668105287528259,0,0,0.19741368086757125,0,0.7009876907648218,0,0.4692600241318303,0,0.17872176038941703,0
P10515,ODP2_HUMAN,DLAT,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",22.393060045562,22.6407581722284,21.4932173889132,22.7512121452338,23.8687143802112,23.475505840807,22.0299121303486,22.4108136497631,21.6098674348229,22.327091092297,22.1049865860979,22.3528380012118,22.3525973574649,22.9265852907757,22.7373815272226,22.2469902089611,22.6102735195351,21.8713679098088,22.2588962092035,22.6672043637557,22.7487245735201,22.2249111371743,22.5463542985285,22.2459013644953,23.3197205613062,22.9050975986168,22.0088578508826,22.8574703216837,0.299886399962837,-0.263182095549314,0.862954895474988,22.4995111057297,1.09075830269869,-5.22546255036066,0.284637926231284,0.701367788700505,0,0,0.00949876992432053,-0.468894453511483,0.487891993360124,22.4995111057297,0.0406644904549042,-5.554604959332,0.967850726949506,0.99383018967471,0,0,0.319864959143626,-0.196755038904475,0.836484957191726,22.4995111057297,1.26802681642827,-5.13296588397926,0.215187254425711,0.735322419641641,0,0,-0.310366189219305,-1.01446582606946,0.393733447630848,22.4995111057297,-0.90276199772461,-5.55258817424608,0.374320803991914,0.738491577965969,0,0,0.6860406067369376,0,0.9996896529560098,0,0.6117745288625847,0,0.7371389432287769,0
Q8NI60,COQ8A_HUMAN,COQ8A,"Atypical kinase COQ8A, mitochondrial",22.932397565075,22.4755261071061,NA,22.9829279392593,23.0197159033188,23.3447613894587,20.8280351199198,22.4683419369821,22.3612049697135,22.2366923416158,21.3387838917715,22.3347561763175,22.1313293587268,22.7050372114202,22.9449819787371,22.1961157637418,22.4024347314342,21.8442770386762,22.1279056179527,22.4530135493253,22.5019194795541,21.6655335587332,22.7168491187521,22.8003279650204,23.0799326720759,23.0272048184995,22.9038926506553,22.5807963571572,0.213859446145282,-0.420448853273143,0.848167745563706,22.459433155963,0.691639562473696,-5.51551378720439,0.495042714681812,0.801305660869135,0,0,-0.228688698718493,-0.747578458229386,0.2902010607924,22.459433155963,-0.904110237559947,-5.19978382696583,0.37389859059919,0.955919148852813,0,0,0.252089264801082,-0.328244424472313,0.832422954074478,22.459433155963,0.89110391637623,-5.47445880950318,0.380711421624845,0.808481651068865,0,0,-0.480777963519575,-1.25925967392191,0.297703746882758,22.459433155963,-1.26691629858033,-5.17210149208301,0.215957760696662,0.680459622653566,0,0,0.8603921736840853,0,0.798534398344769,0,0.783921779180166,0,0.47860716361369865,0
O75746,CMC1_HUMAN,SLC25A12,Calcium-binding mitochondrial carrier protein Aralar1,22.6682589454123,22.9292423408011,NA,22.6716110654083,23.5879975913662,23.2710040011204,20.7039832709035,22.6931170945152,22.0699667352373,22.7456917830181,21.8063761577945,22.6279660951896,22.4840444989943,22.8882847960683,22.9468618608075,22.1805598289465,22.9198760945513,20.5733782702241,22.554094320812,22.8070667487521,22.7687786479723,22.4998895689443,22.7819029755717,22.6140594239162,23.1573954872253,22.717629089204,22.4659693298454,22.5917452424123,0.388959591055603,-0.338363969388312,1.11628315149952,22.5454352320375,1.09705553344223,-5.1891088873682,0.282263052446698,0.700683206728208,0,0,-0.0760248476212588,-0.671004840333596,0.518955145091079,22.5454352320375,-0.262122909450282,-5.52497880296624,0.795207480998618,0.98441751671391,0,0,0.381873939885228,-0.283560148735209,1.04730802850567,22.5454352320375,1.17724474480001,-5.20450359920443,0.249326739567718,0.742381318644841,0,0,-0.457898787506487,-1.35053741429007,0.434739839277098,22.5454352320375,-1.05231461244103,-5.39975563180294,0.301941648194057,0.725558480006239,0,0,0.6114016657619592,0,0.9827296104854915,0,0.5883581138959239,0,0.5779062376726317,0
Q00688,FKBP3_HUMAN,FKBP3,Peptidyl-prolyl cis-trans isomerase FKBP3,22.9603271623566,22.9713939166843,21.0502692836186,22.5314208287395,22.7381409474515,23.1614350977611,21.8339459063038,22.7748442124939,22.8581955287696,22.3777655312042,22.6422962886433,22.8825793791159,22.4503680738761,23.0494444383172,23.053869112337,22.7980253236101,22.9485275486585,22.607411402347,22.7086791942486,22.6391430094043,22.6959825849222,22.5025172032366,22.765697186737,22.6456832269439,22.6819609991587,22.5994322375239,22.9555840263678,23.1105385721476,0.173717162195626,-0.311486117555944,0.658920441947195,22.678409936535,0.733249851640055,-5.52095680675041,0.469475326608277,0.790475874378008,0,0,-0.139864025523668,-0.552101547018898,0.272373495971562,22.678409936535,-0.694850686421719,-5.34405284403755,0.492850927877669,0.95940413321165,0,0,0.220234165934951,-0.224943853144574,0.665412185014476,22.678409936535,1.0131738373499,-5.39751233068175,0.319616152292894,0.771902893323859,0,0,-0.360098191458619,-0.96682979834926,0.246633415432023,22.678409936535,-1.21550655726315,-5.24621886655271,0.234279846441615,0.694451742353479,0,0,0.8769069311254202,0,0.9057784082075911,0,0.7778615758144151,0,0.5929836082593932,0
P13639,EF2_HUMAN,EEF2,Elongation factor 2,22.986565881557,22.7980348179975,22.1802788506551,22.4444457686078,22.3068584177505,22.7166986237366,23.1008485917,22.7502188117709,23.0532352120985,22.6295539911864,22.7637752807891,22.8994538499291,22.812143838526602,22.940710462327,22.9242754710377,22.5021335323858,22.6554272303028,22.8953742573092,22.705810563784,22.6959214338713,22.5854533727322,22.8009651841048,22.592477305063,22.8732252390716,22.5958169294921,22.7820218227259,23.138933546608,22.7290868108737,-0.0395751692873283,-0.358095945213663,0.278945606639006,22.7449908963569,-0.254459108726798,-5.73990419822151,0.800992556559769,0.933988856744837,0,0,0.0716780612956001,-0.198942976715191,0.342299099306391,22.7449908963569,0.542447460257348,-5.42608040156791,0.591783847814023,0.972390577517856,0,0,0.0215537457038195,-0.27069169858741,0.313799189995049,22.7449908963569,0.151045569236002,-5.86792402086064,0.881018145009103,0.983557364399567,0,0,0.0501243155917805,-0.348176005677253,0.448424636860815,22.7449908963569,0.257733448329871,-5.90792474475689,0.798489490402854,0.939902816657694,0,0,0.9912565745096562,0,0.9630949225097495,0,0.9972733589763352,0,0.9887837279021169,0
O43707,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,21.3557122137762,25.2635721783847,24.5466506910075,22.0255678158323,21.1544896816719,21.4719213328814,23.9562576588914,22.0434324727317,21.6206474268397,23.4927944572966,23.7774721527483,21.9127150346847,23.5652273085743,23.8055838419928,21.4407051331198,22.9902966622697,21.8170029597084,23.6150155707763,22.0900839121583,24.2787504524699,22.1428543620069,22.9254083520873,21.6451407844265,22.0146218886617,22.4672627323309,21.9026343767963,21.8904386674452,23.0703958652743,-0.882652889123335,-2.13127236352265,0.365966585275975,22.6529519995302,-1.44808526754648,-4.82619795566044,0.158709325498974,0.67333684187405,0,0,0.656844673175385,-0.404005116794287,1.71769446314506,22.6529519995302,1.26836158436864,-4.86686379760169,0.215123021080542,0.955919148852813,0,0,0.0112145797695646,-1.13440410706579,1.15683326660492,22.6529519995302,0.020052900905212,-5.87863358628881,0.98414352124763,0.99414626139922,0,0,0.64563009340582,-0.915729715384284,2.20698990219593,22.6529519995302,0.847061731021285,-5.59825756296847,0.40414953106041,0.758313256609562,0,0,0.1969742426582644,0,0.36448439333211907,0,0.9998207674062259,0,0.557149475299592,0
P08559,ODPA_HUMAN,PDHA1,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",22.754648458063,22.8726166697708,21.129124977862,22.5489723360336,23.7487867791161,23.7782114340145,21.7278977188078,22.4975872078966,21.6857129106075,22.2236501964401,22.0549855445916,22.3550029172899,22.5016775738247,22.8740653215301,22.5344492038197,22.0996250845934,22.401489920413,21.745433166393,21.9922692263341,22.4273184400285,22.6262010301478,22.1649424985043,22.5499121573954,22.2984409964263,23.270373439045,23.2431260042681,22.4264731159137,22.5240017189619,0.304866027647062,-0.30828118349724,0.918013238791364,22.4663212874319,1.01830355556008,-5.29405586698656,0.317215525462018,0.717057130340287,0,0,0.0407724430284944,-0.480168567022503,0.561713453079492,22.4663212874319,0.160291750675951,-5.54398758554112,0.873797204736517,0.986326495554669,0,0,0.30823880291517,-0.254328830595292,0.870806436425633,22.4663212874319,1.12213614786446,-5.29096097810599,0.271295300079461,0.744754608053259,0,0,-0.267466359886676,-1.03418787271028,0.499255152936928,22.4663212874319,-0.714437930225006,-5.69596188877764,0.480845679984234,0.797092623924563,0,0,0.7046604670525802,0,0.9945146135772717,0,0.6689057412758396,0,0.8221427419318134,0
P26038,MOES_HUMAN,MSN,Moesin,22.0894114022366,22.264376494151,24.5935837469527,22.2492492539194,21.7822665224546,22.2227164240489,24.6040151852784,22.8129699561473,22.1948168678015,22.5764209225538,24.0031489108996,21.9827516242296,22.5706344498166,22.0186528906906,22.3520416046314,23.4272101907612,22.739488763266,24.2920902509409,22.8069561529994,22.9381296899897,22.5918674065477,23.713603935988,22.3715483779342,22.7612453561323,21.8475765372192,21.9502080416765,22.0894904652424,23.0969863153366,-0.613927288591643,-1.47274372072494,0.244889143541656,22.7479806335659,-1.46402865750423,-4.80609863615615,0.15427670631649,0.67333684187405,0,0,0.477502712317648,-0.252163331125585,1.20716875576088,22.7479806335659,1.34024653256813,-4.78942625267199,0.190894605568489,0.955919148852813,0,0,-0.41725598195638,-1.20522715602965,0.370715192116894,22.7479806335659,-1.08448918852879,-5.32889955441327,0.287358905425817,0.752322165819191,0,0,0.894758694274028,-0.179164536746009,1.96868192529407,22.7479806335659,1.70634040765816,-4.60743416425486,0.0989673869542136,0.668105287528259,1,0,0.31745007931257196,0,0.4534997166141723,0,0.5943256171503805,0,0.12624315112325138,0
P78417,GSTO1_HUMAN,GSTO1,Glutathione S-transferase omega-1,21.3941752433985,21.0482553676737,23.1983391407318,22.7154906021782,22.6521754596453,22.5524236113524,24.0539403042793,22.7041253492257,23.1399861426584,22.6477264351854,22.5908858938263,22.9385437536213,22.6576530625895,22.3979054882027,22.425508995535,23.0962027316509,22.5468408823717,23.547007567373,22.9771985200101,22.3104571149299,22.3599762869569,23.3404496990728,22.0843301530747,21.5273965088532,22.4453006164277,22.7309710070597,22.5658836946131,22.71345970637,0.177851709596148,-0.441386807041764,0.797090226234059,22.6200931906738,0.588210899871626,-5.60921282732897,0.561085790651824,0.837485025976228,0,0,0.0622515883367143,-0.463864705526548,0.588367882199976,22.6200931906738,0.242326924293073,-5.52941707857006,0.81028558250987,0.98441751671391,0,0,-0.388469017847694,-0.956625474489446,0.179687438794059,22.6200931906738,-1.40030108892225,-4.97507245334267,0.172361057966122,0.710192053631004,0,0,0.450720606184408,-0.323617894661395,1.22505910703021,22.6200931906738,1.19209137504816,-5.27200257055684,0.243188985672304,0.699010990037288,0,0,0.902327984603706,0,0.9869896019010286,0,0.5051033710371771,0,0.5287279426568099,0
P07738,PMGE_HUMAN,BPGM,Bisphosphoglycerate mutase,21.7402581287895,21.7501424641989,24.1959257472207,22.372347208927,21.2195120969837,20.9716257216292,24.5621636458151,21.5091764492368,21.6828797220293,22.05274439541,22.9757654815324,22.5462692917049,21.860092297447,21.6730994754523,23.2118716426734,23.4776393456218,23.1510059922138,24.2431778691688,24.0469156997557,22.3325282587068,22.2442723197878,23.929635544434,23.7854691399875,22.0367602790036,21.5327324416137,21.6791426277984,20.6058744790077,22.996223883191,-0.884407250668112,-2.0184603739843,0.249645872648073,22.5137589874765,-1.59754532142822,-4.63084549665965,0.121380120119561,0.67333684187405,0,0,0.306877195863731,-0.656634940820824,1.27038933254828,22.5137589874765,0.652441713816381,-5.36881696168242,0.519442070617309,0.969001963593557,0,0,-0.621561939456306,-1.66206505235229,0.418941173439674,22.5137589874765,-1.22370101876936,-5.18276678803597,0.231272511376052,0.735322419641641,0,0,0.928439135320037,-0.489659015544232,2.34653728618431,22.5137589874765,1.34116261830376,-5.10027410749762,0.190655991019604,0.668105287528259,0,0,0.15488646365103284,0,0.8179087030704177,0,0.40249796632497337,0,0.21466258574828045,0
Q8N335,GPD1L_HUMAN,GPD1L,Glycerol-3-phosphate dehydrogenase 1-like protein,22.9404145618177,22.4462360581465,21.3501745844652,22.5832480075274,22.9739318607151,23.4408469841404,21.2929413995019,22.7931123687591,22.8867463330123,22.362128237314,21.7377688187592,23.0026937819771,22.4775704253699,22.8205469668643,22.2077897917072,21.8439585415517,21.9207466969474,22.1187850624597,21.8007448202481,21.8118551206691,22.9249733525482,21.9869031885605,22.3738200301987,22.1437467182522,23.2701700814691,23.2437617505551,23.3005596784916,22.2121836992262,0.356279161814985,-0.282770912033764,0.995329235663734,22.4381556757591,1.14179600190839,-5.17457100598262,0.263168892413292,0.694099280979798,0,0,-0.309087183057159,-0.852035735856796,0.233861369742478,22.4381556757591,-1.16588389191199,-4.97078089344316,0.253455417531632,0.955919148852813,0,0,-0.0239269970361811,-0.610260721149244,0.562406727076882,22.4381556757591,-0.0835749849414819,-5.87548722687988,0.933986494111126,0.988693524394209,0,0,-0.285160186020978,-1.084272422831,0.513952050789043,22.4381556757591,-0.730826175324146,-5.68475341132426,0.470931406430042,0.79033219680974,0,0,0.6215007432932826,0,0.6542648942754561,0,0.9983672807251212,0,0.80675291617611,0
Q9P2R7,SUCB1_HUMAN,SUCLA2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",22.7382291232827,22.5637498796902,20.6918707350872,22.8014114574235,23.8303514334507,23.8257035247743,21.5699377478618,22.3857019548712,22.472548482782,22.366828450415,21.7246504798187,22.3344174321641,22.2707447912832,22.4262300596503,22.5832686891469,21.8414550843544,22.4558290410736,21.8722306115851,22.2077366592988,22.1679828255814,22.6536798865497,22.3617204064225,22.4622120082718,22.3972317421183,23.2103467351133,23.1155321425116,22.7008448640643,22.693215325198,0.615190937344494,-0.019091892742985,1.24947376743197,22.4544879133516,1.98636913870901,-4.05191663676034,0.0568169679717681,0.67333684187405,1,0,-0.124853776127434,-0.663751992017733,0.414044439762865,22.4544879133516,-0.474490936843759,-5.4562989586578,0.638814082806921,0.972390577517856,0,0,0.486236030840764,-0.0957237077229879,1.06819576940452,22.4544879133516,1.71114645897177,-4.55247117068989,0.098065417623287,0.636454902719533,1,0,-0.611089806968199,-1.40424075376139,0.182061139824994,22.4544879133516,-1.57790981690026,-4.79196448726036,0.125771183584601,0.668105287528259,0,0,0.17130348033766113,0,0.9455843355252715,0,0.323324552665621,0,0.28168467342232695,0
P22314,UBA1_HUMAN,UBA1,Ubiquitin-like modifier-activating enzyme 1,22.4015098842099,22.2286852846839,23.0135781794554,22.332929800755,22.203650769985,22.1650052353148,23.422740524065,22.74849324889,23.0142865997223,22.7106938200206,23.0208290164897,22.7887643491875,22.6466693286894,22.3954206647183,22.4482910413852,22.8434648277718,22.6073118388183,23.0920290880131,22.9907714327517,22.5963678246462,22.6624725977411,23.303911111243,22.8980135934405,22.9439359579252,22.2240033134328,22.3927917554123,22.5992280407017,22.6689702696549,-0.129340131413215,-0.529713235767068,0.271032972940637,22.6916006928259,-0.66160897481704,-5.56689045434003,0.513607274024999,0.812103931820624,0,0,0.0645227539393254,-0.275641509370458,0.404687017249108,22.6916006928259,0.388469740077206,-5.48885297980718,0.700594172191072,0.98055322201012,0,0,-0.236915941311143,-0.604261573393901,0.130429690771616,22.6916006928259,-1.32084661989128,-5.07155395145303,0.197201504331886,0.734210607653387,0,0,0.301438695250468,-0.19921541633094,0.802092806831876,22.6916006928259,1.23308836408,-5.22656433481438,0.227752075146288,0.687839915001557,0,0,0.9174301256666432,0,0.977302645358867,0,0.6806956761240138,0,0.6401979614904498,0
P11310,ACADM_HUMAN,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22.6126992102693,22.4443796991624,21.2171632339841,22.5298061321918,23.3592175332709,23.5502696682244,21.0500115436244,22.0509112808793,22.2638594542997,22.5109797806986,22.074141673847,22.7879005201236,22.6180036528955,21.607213850817,22.0497375323708,22.4363643280977,22.8520762858963,21.8551420775986,22.2773342522559,22.4767456586466,22.7548701909342,22.0568509094042,22.7480842260698,22.8179064549155,23.7610638272611,23.354014177295,22.677440975674,22.2947666699019,0.591448400975327,-0.0422318214920814,1.22512862344274,22.4674626714504,1.91152373369531,-4.17077162971146,0.0661779403340379,0.67333684187405,1,0,-0.227884751683554,-0.766270981191859,0.310501477824751,22.4674626714504,-0.866870668965832,-5.22825758314694,0.393350046715184,0.955919148852813,0,0,0.321304637454155,-0.260102203638001,0.902711478546311,22.4674626714504,1.13180039636965,-5.28103222608793,0.267278196311414,0.744754608053259,0,0,-0.549189389137709,-1.34158679384884,0.243208015573417,22.4674626714504,-1.41942378590452,-5.0030818370159,0.166766696235981,0.668105287528259,0,0,0.2006839937976664,0,0.8084559469010807,0,0.6544564094668165,0,0.37393033230016554,0
P49747,COMP_HUMAN,COMP,Cartilage oligomeric matrix protein,19.8727092271383,22.6158200020941,23.1213822414224,18.7359938282236,19.2557419806613,17.891251509296,23.9478019751615,21.7742329733447,19.8455986210345,21.9060173433204,21.7484888594633,19.010571872552,20.6052780226438,22.6591483263599,23.3366998125026,19.969310992599,18.5875787640245,25.1288622498401,21.6676083559477,20.7062743963835,22.312128663246,23.1045120953482,NA,19.5939632467773,NA,18.0646949274159,18.4385765129121,24.27900637461,-1.61836614057139,-3.92423401323567,0.687501732092887,21.0838174297816,-1.44273650889541,-4.78199299818024,0.161046465576907,0.67333684187405,0,0,0.350382800411641,-1.54760366581739,2.24836926664067,21.0838174297816,0.379484747184822,-5.45754799886599,0.70741286404644,0.98055322201012,0,0,-0.280436289750764,-2.3174473756027,1.75657479610117,21.0838174297816,-0.28299937528815,-5.80844711381192,0.779420527640949,0.961736839806464,0,0,0.630819090162404,-2.15338039799793,3.41501857832273,21.0838174297816,0.465746001521282,-5.80074491837288,0.645279222010756,0.874825190314978,0,0,0.05206629455432515,0,0.8857843201968948,0,0.932500119774421,0,0.7585517336524635,0
P21912,SDHB_HUMAN,SDHB,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",22.6516416048253,22.5666225666287,21.5918262307258,22.315450034053,23.3785800759283,23.323774218249,22.0707693694083,21.9136726744242,22.18512873866,21.9791900690166,22.0397423723138,22.2178430675941,22.2511429021429,22.3955466500583,22.6079283652181,21.6854163032057,22.2804608419988,21.631371002029,22.2709444297673,22.1811587993388,21.9911111878538,21.7814026780159,22.5229946260069,22.4352819171518,22.8095662680902,22.9880000044864,22.731104574535,22.3576338168688,0.260247279981602,-0.228215439804813,0.748709999768017,22.3269751924498,1.09115830172666,-5.22507191746693,0.284464940472627,0.701367788700505,0,0,-0.0827595421480254,-0.497766343113327,0.332247258817276,22.3269751924498,-0.408409514383029,-5.48187653151607,0.686066524066385,0.98055322201012,0,0,0.244074282717378,-0.20409429953139,0.692242864966146,22.3269751924498,1.11535623391432,-5.29788033224165,0.274139386210055,0.744754608053259,0,0,-0.326833824865403,-0.937641260120021,0.283973610389215,22.3269751924498,-1.09586149327828,-5.3732078177412,0.28243659557542,0.716968161131765,0,0,0.7209621527583532,0,0.9692989538765032,0,0.7291607473484866,0,0.6615191178917389,0
P49189,AL9A1_HUMAN,ALDH9A1,4-trimethylaminobutyraldehyde dehydrogenase,23.0936559857774,22.2678533311096,23.2795498254241,22.4090215679486,22.1203114125434,21.8401880736912,23.2278440645717,22.5732407660909,22.9884857604779,22.5853979044041,22.9582774800197,22.8656501724299,22.7042845391135,22.7107799324275,22.0787712998899,22.5503467068562,22.3104474041572,23.3201287467389,22.3674365979395,22.1606271324285,22.6020054478883,22.9022329750624,22.673072817661,22.7416956232552,22.4637833937984,22.4107890685048,22.4513958334706,22.2553136138278,-0.440233772477399,-0.826633249203622,-0.0538342957511748,22.6040209813396,-2.33334959570164,-3.45960434661429,0.0270045272105394,0.67333684187405,-1,0,-0.0405398257056184,-0.368831841114562,0.287752189703325,22.6040209813396,-0.252903326911927,-5.52710827238825,0.802182629692375,0.98441751671391,0,0,-0.554420749254323,-0.908945462505272,-0.199896036003374,22.6040209813396,-3.20277143465714,-1.75267344131092,0.00337060789992311,0.505479809726481,-1,0,0.513880923548705,0.030700398602868,0.997061448494541,22.6040209813396,2.17814135141847,-3.83581511943956,0.0379372477480445,0.668105287528259,1,0,0.20392262240005643,0,0.9911040581363845,0,0.0425902458383648,-1,0.18612685180753083,0
P09467,F16P1_HUMAN,FBP1,"Fructose-1,6-bisphosphatase 1",22.2169249916581,21.9739347374629,19.2239161080743,22.1294979451575,NA,23.3470721277385,NA,23.4871244989055,22.3569838448801,22.2402451517532,20.7822623576317,20.9211594191297,22.0210822634276,23.2808641152117,22.2247922632835,22.5044275003582,23.2898719402072,19.8703101699697,22.3639853029228,22.758422092069,22.0954653553015,22.4851928049665,23.1155112139102,22.4999780736249,22.9027055844526,22.1790809211238,22.5433670088282,21.414208688155,1.19401246413512,0.214359135625377,2.17366579264487,22.1626302492386,2.50542322336862,-3.14495442187653,0.018831928127377,0.67333684187405,1,0,0.31102257981718,-0.548604811634258,1.17064997126862,22.1626302492386,0.743748889935015,-5.2580846127927,0.463703740804214,0.955919148852813,0,0,0.627122163233953,-0.237040039111554,1.49128436557946,22.1626302492386,1.49176886784679,-4.8585215303765,0.147806473180736,0.707293961531317,0,0,-0.316099583416772,-1.53500711235252,0.902807945518972,22.1626302492386,-0.533086667080108,-5.77193043027965,0.598505670873502,0.849297940760803,0,0,0.00871370544141392,1,0.7873961558830116,0,0.3015062804077487,0,0.8502201098841001,0
P51888,PRELP_HUMAN,PRELP,Prolargin,19.6167760020068,22.913973377461,22.4783159158654,18.942488656799,20.1567265236412,19.0195062072365,23.5441738973877,21.248225641779,20.3818091483437,22.1635059544294,22.6966432477481,19.3269714303879,21.013905624968,23.1591422077833,23.3988421724763,20.86551379657,20.0166904889427,25.776499555218,22.4198971902967,21.9764355796856,21.9782896509807,22.9277504444593,19.6204742856811,19.6449079526766,19.3025937135619,18.6450611691655,19.1033220164891,24.5306258438522,-1.21156379370026,-3.16171120579559,0.738583618395057,21.3167524177105,-1.27266217831082,-5.03455728493424,0.213614236023616,0.67333684187405,0,0,0.432958290740963,-1.22392238023087,2.08983896171279,21.3167524177105,0.535289988841669,-5.42943056259547,0.596679494175161,0.972390577517856,0,0,0.0452499912194178,-1.74402637615009,1.83452635858892,21.3167524177105,0.0518054398886349,-5.87754269742357,0.959051887061034,0.988693524394209,0,0,0.387708299521545,-2.05089037116354,2.82630697020663,21.3167524177105,0.32568597536365,-5.88884519634746,0.747085650750626,0.921386636222809,0,0,0.1541005584473759,0,0.7996597844775172,0,0.998109881861272,0,0.8931093811396397,0
