"gene","cv_t1","cv_t2","delta_cv","group"
"FARSB",25.3157692296925,18.9643743564072,-6.35139487328532,"CRE"
"LIPE",59.088494361522,93.9227921228417,34.8342977613197,"CRE"
"PLEC",26.735044983671,65.2445641769584,38.5095191932874,"CRE"
"MTCH2",34.6239228186672,11.1988110032592,-23.425111815408,"CRE"
"GLOD4",22.8039335075324,21.4556259056483,-1.34830760188406,"CRE"
"SAR1B",35.9559328681201,55.8049128210269,19.8489799529068,"CRE"
"CALR",22.2025848440902,38.0772273120672,15.874642467977,"CRE"
"SAMM50",63.3971077447615,53.7058291995329,-9.69127854522857,"CRE"
"GNPDA1",19.1832373345005,9.77753623758119,-9.40570109691926,"CRE"
"RPS9",18.1327157175846,26.8267369518248,8.69402123424021,"CRE"
"TMEM11",40.3992383969435,32.0418301491651,-8.35740824777836,"CRE"
"PPA1",16.0290873813044,18.7048731575051,2.67578577620069,"CRE"
"LYPLA1",25.4848908699205,43.2202782002251,17.7353873303046,"CRE"
"CYB5A",44.9867655958064,86.6230179207706,41.6362523249641,"CRE"
"USP5",25.0577422667094,29.447059644818,4.38931737810863,"CRE"
"PDLIM7",22.5088368118508,70.0205777929362,47.5117409810853,"CRE"
"C11orf54",33.0702402785289,41.2975260262009,8.22728574767199,"CRE"
"RPS15A",18.0725770002364,36.6287835451851,18.5562065449486,"CRE"
"RAC1",17.2575342472153,25.9361310443631,8.67859679714781,"CRE"
"CUTC",24.5281343114558,31.5051885564726,6.97705424501673,"CRE"
"TXNDC17",19.8062279274118,22.2425573394501,2.43632941203837,"CRE"
"MYOZ2",45.5360438881447,88.787236975368,43.2511930872233,"CRE"
"ATL3",69.7016323672119,83.3506813904584,13.6490490232466,"CRE"
"RPSA",21.2657526039447,31.6182739011078,10.352521297163,"CRE"
"PPP1CA",29.955857866119,35.3349495012055,5.37909163508644,"CRE"
"XIRP1",38.727181062579,45.2142003041184,6.48701924153935,"CRE"
"TMA7",18.3635791811294,35.7671968904306,17.4036177093011,"CRE"
"BGN",25.3761421927337,87.9597474795984,62.5836052868648,"CRE"
"TUBB6",74.0245425850606,79.8577707479037,5.83322816284307,"CRE"
"MPC2",48.2047463165531,60.6732106600882,12.4684643435351,"CRE"
"CCT4",24.7202095410015,21.4459091943969,-3.27430034660459,"CRE"
"PSMB6",37.0163512299435,28.1321440460096,-8.88420718393387,"CRE"
"CUL5",18.3351711113157,23.5200520495852,5.18488093826952,"CRE"
"SBDS",32.7680405983141,26.6743478330072,-6.09369276530695,"CRE"
"RPL23A",23.5859337834417,22.2039501561108,-1.3819836273309,"CRE"
"BAG3",32.874888578446,33.4527865540104,0.577897975564369,"CRE"
"ATP1B1",39.1550715612273,36.8376717208884,-2.31739984033886,"CRE"
"NCL",21.0353456120035,40.4720566813056,19.4367110693021,"CRE"
"CLIC5",33.928785239648,31.8997591246998,-2.02902611494814,"CRE"
"PSME1",55.6628563718771,31.1082931515379,-24.5545632203392,"CRE"
"RPS3A",17.1027475911479,14.0812706128766,-3.02147697827128,"CRE"
"CCT8",22.2275962631731,17.6485821180961,-4.57901414507699,"CRE"
"EIF4G1",31.9166928246335,22.010124371203,-9.9065684534305,"CRE"
"VAPA",23.6785706675853,32.7396769149677,9.0611062473824,"CRE"
"GCSH",42.4122997397302,67.3554681797686,24.9431684400384,"CRE"
"EPB41",100.792476834858,70.4813706849196,-30.311106149938,"CRE"
"NME1",30.8106427205097,37.423468211281,6.61282549077136,"CRE"
"CD9",57.7585018838947,73.7200456003905,15.9615437164958,"CRE"
"MAP2K6",18.181322419881,28.6003137220758,10.4189913021948,"CRE"
"CCT5",26.7074084152324,23.7375115643314,-2.96989685090104,"CRE"
"GDI1",15.9877759481359,20.656018772066,4.66824282393011,"CRE"
"NAXD",25.4855737731998,40.4148497969112,14.9292760237114,"CRE"
"SNTB2",21.5817359706269,31.1560892154466,9.57435324481977,"CRE"
"COQ6",51.2955229297858,82.7035168460227,31.407993916237,"CRE"
"RPS12",24.1031104304597,14.7389454239451,-9.36416500651454,"CRE"
"DHRS7C",30.4245205283136,34.6813873556542,4.25686682734052,"CRE"
"CMPK1",34.7716679732341,40.2928313565244,5.52116338329027,"CRE"
"RSU1",42.4035908890633,39.9239665349533,-2.47962435410999,"CRE"
"RPL10A",27.0562071629748,42.7340004797124,15.6777933167376,"CRE"
"CAPN2",18.4230554520194,13.3217577890948,-5.10129766292462,"CRE"
"PAFAH1B2",37.3605572074814,67.001969927076,29.6414127195946,"CRE"
"YBX1",22.4607744153182,16.2338582034474,-6.22691621187081,"CRE"
"BCAP31",25.7100528141329,55.3083734448257,29.5983206306929,"CRE"
"CCT7",28.7067008735496,20.484508734521,-8.22219213902859,"CRE"
"TSN",22.6048139388065,27.117952928031,4.51313898922454,"CRE"
"PSMB3",30.2440473786115,22.9876557587352,-7.25639161987631,"CRE"
"CAPZB",23.6050705995935,49.1885376648509,25.5834670652574,"CRE"
"ATOX1",14.1809365586635,34.4503131945316,20.2693766358681,"CRE"
"HPRT1",72.3219461285601,66.3959539565665,-5.9259921719936,"CRE"
"MYLK2",47.7001818319393,55.8544823524849,8.15430052054564,"CRE"
"MFGE8",40.3645269827891,47.7621896956596,7.39766271287044,"CRE"
"NDUFB6",68.6460546002269,23.4562593397396,-45.1897952604873,"CRE"
"SEPTIN7",30.7704788021235,53.3871697654164,22.6166909632929,"CRE"
"NPM1",38.917083712666,17.6250553451049,-21.2920283675611,"CRE"
"PHGDH",48.2150653938603,58.3904599143428,10.1753945204826,"CRE"
"BLMH",22.2845109189898,14.6834783533805,-7.6010325656093,"CRE"
"VAMP5",33.0599072110083,31.4602394388639,-1.59966777214436,"CRE"
"SYNPO2",32.4216903870652,74.4124034933969,41.9907131063317,"CRE"
"SUMO2",30.1308076772252,52.5423352807915,22.4115276035663,"CRE"
"EHD4",29.3203699571899,51.1828881405587,21.8625181833688,"CRE"
"GANAB",28.6837559291235,41.9491424273022,13.2653864981787,"CRE"
"GNB2",33.2099204260942,47.0961294953973,13.8862090693031,"CRE"
"ACOT9",13.6063312058128,39.8455310270493,26.2391998212365,"CRE"
"UQCR11",33.5942434801296,39.5647561702356,5.97051269010603,"CRE"
"TPD52L2",22.9936779092471,47.2939914456402,24.3003135363931,"CRE"
"RPLP0",17.6362159448253,25.9685785922711,8.33236264744586,"CRE"
"COL14A1",49.0406082982495,99.1849785543047,50.1443702560552,"CRE"
"UCHL3",20.4215894393671,28.9368701122911,8.51528067292402,"CRE"
"ACADSB",55.1419864067963,54.3062936806257,-0.835692726170635,"CRE"
"RPS5",32.6408457261135,28.7849050207717,-3.85594070534179,"CRE"
"DYNC1H1",7.7192206386633,17.5271827467459,9.80796210808259,"CRE"
"HNRNPD",14.0214196481383,23.0523952918429,9.03097564370454,"CRE"
"CHCHD2",24.5867391915035,51.0362565607096,26.4495173692061,"CRE"
"HSPB3",43.982819975756,42.8725001607309,-1.11031981502504,"CRE"
"ALDH3A2",25.3160632094425,26.2866623422343,0.970599132791833,"CRE"
"CAND1",55.8362809060339,54.3097826997694,-1.52649820626453,"CRE"
"LAMB2",60.4115369150733,96.9360146584728,36.5244777433995,"CRE"
"NDUFS5",56.4238873852671,54.5696817426188,-1.85420564264833,"CRE"
"MAPRE2",40.0290806102803,36.3659092427273,-3.66317136755298,"CRE"
"NIPSNAP3A",46.4098749436292,80.518280592825,34.1084056491958,"CRE"
"CACNA1S",12.2751875999631,31.7375884459924,19.4624008460294,"CRE"
"HSD17B10",35.2917174346048,29.0400080009661,-6.25170943363874,"CRE"
"COL12A1",59.7639571029249,98.6882243109223,38.9242672079974,"CRE"
"NACA",20.5392507578449,14.2384717414315,-6.30077901641344,"CRE"
"NDUFC2",54.2557464507969,39.6758988011827,-14.5798476496142,"CRE"
"PPIF",74.7985049807332,96.6374411306246,21.8389361498913,"CRE"
"PPP1R7",14.6652872184133,10.4711546391199,-4.19413257929339,"CRE"
"PIN1",23.7733703332864,12.6435779887261,-11.1297923445603,"CRE"
"CDH13",15.5604238814794,28.7846336905451,13.2242098090657,"CRE"
"ILK",33.3533456852092,22.8249841832614,-10.5283615019478,"CRE"
"GOSR2",39.6033109585107,79.4965307771468,39.8932198186361,"CRE"
"CAST",54.4615437717299,34.4090269342169,-20.052516837513,"CRE"
"NARS1",11.4783698013642,12.8224824442383,1.34411264287414,"CRE"
"YWHAQ",17.326621155467,43.7861865731682,26.4595654177012,"CRE"
"ALPK3",41.0891660006228,25.7514578558273,-15.3377081447955,"CRE"
"ERP44",32.9554752204969,26.9845369503452,-5.97093827015172,"CRE"
"NDUFB11",51.910847717322,57.85771460667,5.946866889348,"CRE"
"PA2G4",37.8435678665449,25.2172996994946,-12.6262681670503,"CRE"
"IQGAP1",31.0683277184198,53.8461196654991,22.7777919470793,"CRE"
"KPNA4",19.0826784212932,31.9951881583537,12.9125097370605,"CRE"
"RPS6KA3",17.3951620094247,23.7084180577689,6.31325604834415,"CRE"
"TXN2",26.4142552092663,43.7579793396875,17.3437241304212,"CRE"
"MPST",31.333224043007,23.2820065301155,-8.05121751289152,"CRE"
"ASAH1",28.9355923599142,43.3512734292326,14.4156810693184,"CRE"
"EIF3J",27.1486942401888,10.312431044634,-16.8362631955548,"CRE"
"MT-ND1",57.7694237866793,51.2137588324631,-6.55566495421617,"CRE"
"ALDH1L1",39.3052882259115,30.0661066405169,-9.23918158539464,"CRE"
"IDH3G",48.6373554046976,83.3033309238961,34.6659755191985,"CRE"
"CALU",19.0756142384691,18.5500425098934,-0.525571728575692,"CRE"
"MYO1C",70.5816441067655,63.4616591994369,-7.11998490732854,"CRE"
"TMOD4",44.6268479345913,117.546252937743,72.9194050031516,"CRE"
"BZW2",12.297341720638,29.7434866926101,17.4461449719721,"CRE"
"OXSR1",20.9661541637211,10.2660848477242,-10.7000693159969,"CRE"
"TPP1",39.8522459521962,54.9125812741454,15.0603353219491,"CRE"
"C1S",91.440249165885,87.574026460016,-3.86622270586895,"CRE"
"JSRP1",28.1782319804126,42.6609427880303,14.4827108076177,"CRE"
"PHKG1",44.1763093990876,44.1108397398393,-0.0654696592483148,"CRE"
"COX7A2",46.7871387996496,43.4424927675311,-3.34464603211848,"CRE"
"MT-ND5",45.4882031881224,41.041687951629,-4.4465152364934,"CRE"
"MAPK1",19.717390982331,9.41723500635338,-10.3001559759776,"CRE"
"SPR",43.7256196538465,60.1153080408423,16.3896883869959,"CRE"
"TOMM70",33.4740986580015,47.1222202091022,13.6481215511007,"CRE"
"PUDP",39.9061977886492,59.8891332457144,19.9829354570652,"CRE"
"FBLN1",63.768475927365,66.8741913099222,3.10571538255719,"CRE"
"PGRMC2",25.1593114770647,15.3039628744711,-9.85534860259351,"CRE"
"BLVRA",46.8304563116628,45.3330399236552,-1.49741638800766,"CRE"
"CLIC1",57.7642299907661,62.9548527025144,5.19062271174838,"CRE"
"NDUFA12",58.1655607259598,68.48635564649,10.3207949205302,"CRE"
"SETD7",13.0760693146913,35.6544498552028,22.5783805405116,"CRE"
"PGM5",40.6566026930847,45.0507609709976,4.39415827791291,"CRE"
"CAPZA2",19.6475613108129,44.1634616197073,24.5159003088944,"CRE"
"COQ7",37.4732324193518,50.1050059075898,12.631773488238,"CRE"
"EIF5",23.3721633345197,31.222250345165,7.85008701064521,"CRE"
"SNCG",74.0983804920476,53.542652347589,-20.5557281444586,"CRE"
"HNRNPL",25.4125209254933,32.6252096308749,7.21268870538163,"CRE"
"TPPP3",41.1324679408927,43.2387669724123,2.10629903151955,"CRE"
"PSMD8",26.1740502106067,28.9116922629899,2.73764205238316,"CRE"
"GSTZ1",19.8337469053033,38.9302201633656,19.0964732580623,"CRE"
"MYH14",37.0096756645262,32.8431072081477,-4.16656845637847,"CRE"
"SPTBN1",58.3641238322116,55.884922927541,-2.47920090467065,"CRE"
"MAOA",53.0649856410672,55.0740600746402,2.00907443357302,"CRE"
"RRAS",39.3921192477773,35.0988597202503,-4.29325952752704,"CRE"
"UGDH",23.5962415894018,78.4475118742888,54.851270284887,"CRE"
"DARS1",15.772642218662,13.9945479020269,-1.77809431663508,"CRE"
"RAB2A",18.105598304428,13.9179961850331,-4.18760211939484,"CRE"
"PPP2R2A",18.4301997557303,21.1430714005599,2.71287164482962,"CRE"
"DIABLO",36.7907840036251,41.2572256382173,4.46644163459211,"CRE"
"COQ3",71.4082507400096,60.1496342403621,-11.2586164996476,"CRE"
"SCRN2",17.288232435881,14.6787297105052,-2.60950272537585,"CRE"
"UNC45B",24.4563313843993,34.3716700868202,9.91533870242084,"CRE"
"ACTR1A",16.9552939217362,19.8052143588768,2.84992043714059,"CRE"
"PKIA",16.7838405420018,28.2442518334334,11.4604112914316,"CRE"
"PTGR1",42.6724172089202,45.6159490157624,2.9435318068422,"CRE"
"STRAP",15.2779533101642,18.6247277384434,3.34677442827925,"CRE"
"ALDH1B1",80.885130449171,59.0625459647889,-21.8225844843821,"CRE"
"PABPC1",10.7740273689964,15.4972260495484,4.72319868055191,"CRE"
"GCLC",86.2740731085702,59.4433473458095,-26.8307257627607,"CRE"
"EPDR1",36.5754224730327,31.7514523530112,-4.82397012002152,"CRE"
"RPS2",14.4011020520582,15.3524945302272,0.951392478169,"CRE"
"CNDP2",28.6354736764656,41.294182844164,12.6587091676984,"CRE"
"OBSCN",42.4850711731991,53.4661043580892,10.9810331848901,"CRE"
"COPS8",19.955099941619,16.064505731816,-3.89059420980305,"CRE"
"RPS6",26.6634276171511,18.0052706436847,-8.65815697346645,"CRE"
"RPS18",11.7627536524798,13.8872416590645,2.12448800658468,"CRE"
"SNX3",22.0028243158199,26.1490769005837,4.14625258476379,"CRE"
"LRRC47",20.4682712025221,31.9525332904227,11.4842620879006,"CRE"
"SGCD",17.0572676592535,37.2386246496994,20.1813569904459,"CRE"
"PSMD10",18.0650870777805,23.7389444971983,5.67385741941783,"CRE"
"PSMC3",28.9789949615643,15.8367331848349,-13.1422617767294,"CRE"
"NDUFB8",49.0297333751386,51.4083720968427,2.37863872170412,"CRE"
"AGMAT",54.1134226212722,43.5360537526959,-10.5773688685764,"CRE"
"PSMC2",30.5363383947952,17.340362444936,-13.1959759498592,"CRE"
"CDC37",17.7642548023716,31.8198379245405,14.0555831221689,"CRE"
"PDCD5",18.0624190469226,39.7902640619946,21.7278450150719,"CRE"
"PSMB7",48.651789599532,32.9898376587241,-15.6619519408079,"CRE"
"TYMP",33.4702411425663,95.9965201279927,62.5262789854264,"CRE"
"OTUB1",16.3768899115552,21.8296237823055,5.45273387075024,"CRE"
"GRB2",18.2033595804296,25.4610406670228,7.25768108659327,"CRE"
"TST",42.9383192246347,70.9124812947635,27.9741620701288,"CRE"
"RPN1",16.1424309833421,31.8619925423499,15.7195615590078,"CRE"
"AFG3L2",43.6514327512544,63.4266710896457,19.7752383383913,"CRE"
"ECPAS",24.7085539345812,26.4616005126822,1.75304657810095,"CRE"
"LASP1",54.8255391391875,69.742337563885,14.9167984246975,"CRE"
"DMD",25.2958524452842,43.684961160436,18.3891087151518,"CRE"
"SCD",16.252234883122,26.7285898895214,10.4763550063995,"CRE"
"MT-ND2",41.8701177824083,47.9808705962159,6.11075281380764,"CRE"
"MCTS1",22.7049364244186,45.6888706296978,22.9839342052792,"CRE"
"DCUN1D2",38.6164107152075,25.6204265461535,-12.9959841690541,"CRE"
"HNRNPH1",22.308931303033,19.1776415948694,-3.13128970816359,"CRE"
"DNPH1",39.443710928587,28.332680606921,-11.111030321666,"CRE"
"RPS28",32.8010240135807,22.1058392661303,-10.6951847474504,"CRE"
"DCD",17.0790372932816,50.0383455672893,32.9593082740077,"CRE"
"MYOZ3",25.9363883747372,109.31835919682,83.3819708220831,"CRE"
"ASS1",35.3924467348487,47.8958743583447,12.503427623496,"CRE"
"AOX1",90.2752741595035,87.5234315597886,-2.75184259971489,"CRE"
"GBE1",24.7598954769036,25.2197904872694,0.459895010365809,"CRE"
"AQP1",99.6488998118057,45.8353863502076,-53.8135134615981,"CRE"
"L2HGDH",52.0735687882672,92.6433655852146,40.5697967969475,"CRE"
"EIF1",28.6941182654481,29.5951112890873,0.900993023639241,"CRE"
"ELOB",19.4302225536278,23.5777458089033,4.14752325527555,"CRE"
"PPP3CB",24.6979224883426,40.1922253326985,15.4943028443559,"CRE"
"KPNA3",25.5360281530155,53.0747460334795,27.538717880464,"CRE"
"YBX3",22.9300513817782,26.3092356197625,3.3791842379843,"CRE"
"PDIA6",33.8285420237713,33.0545096913718,-0.774032332399464,"CRE"
"APMAP",78.708171862448,64.0512095356831,-14.6569623267649,"CRE"
"RPL18",19.3190712236488,32.1036223380703,12.7845511144215,"CRE"
"THY1",51.8161780355974,70.2475616339818,18.4313835983844,"CRE"
"RETSAT",86.245855927357,87.361043529082,1.11518760172505,"CRE"
"PEA15",55.5218331311538,55.0646968367065,-0.457136294447253,"CRE"
"TIMM13",52.0684988115485,86.3368550162526,34.2683562047041,"CRE"
"NIT2",21.9725333588612,26.0423341960814,4.06980083722019,"CRE"
"DHRS7B",23.880958080723,24.2778449145819,0.396886833858883,"CRE"
"MYH10",39.5766046829531,41.9505064128722,2.37390172991918,"CRE"
"PGLS",38.0859970752475,35.8867452552801,-2.19925181996744,"CRE"
"PSMD14",23.3613547349858,26.4970190047632,3.1356642697774,"CRE"
"COQ10A",64.4754795829354,82.6940595109498,18.2185799280144,"CRE"
"TRIP10",8.58542313908756,15.9513406440325,7.36591750494497,"CRE"
"NT5C1A",40.7333977488106,34.4831530853657,-6.25024466344485,"CRE"
"PCBP2",23.8553954764452,15.4393417053141,-8.41605377113106,"CRE"
"CIRBP",28.8062327531233,19.193243417559,-9.61298933556428,"CRE"
"NCLN",5.40501434489823,47.4848164058622,42.079802060964,"CRE"
"COX6A2",133.447912121264,86.9400424629776,-46.5078696582868,"CRE"
"TPM4",54.1070786128315,81.7503557988176,27.6432771859861,"CRE"
"NDUFS8",63.7892656249136,60.2030860333207,-3.58617959159288,"CRE"
"PNPO",23.3535142268593,38.8537563934199,15.5002421665606,"CRE"
"BCL2L13",29.3126396946876,43.20589927764,13.8932595829524,"CRE"
"PABPC4",23.2968492056096,31.6368784331503,8.34002922754076,"CRE"
"PHKA2",78.8095555660606,31.3906760736342,-47.4188794924265,"CRE"
"ANXA3",31.1906471274854,51.3152707571824,20.124623629697,"CRE"
"DNAJA4",42.9672305334371,35.8192743438808,-7.14795618955625,"CRE"
"PCCA",60.5722467271402,58.1836240138125,-2.38862271332768,"CRE"
"SET",27.2458398892202,31.8359161004222,4.59007621120201,"CRE"
"PHKB",46.2367120475288,37.58055246879,-8.65615957873874,"CRE"
"COPS4",22.7240374799084,19.2602762709492,-3.4637612089592,"CRE"
"GSS",46.0276716237893,30.9143672412388,-15.1133043825505,"CRE"
"GALM",32.3405907277518,32.3058545519099,-0.0347361758419567,"CRE"
"RPS7",54.3023711554289,22.5445880999199,-31.757783055509,"CRE"
"TMED9",15.8936617114635,39.4296481705413,23.5359864590778,"CRE"
"ARPC3",46.5613693826798,43.0302177226199,-3.53115166005992,"CRE"
"RPS4X",14.9938000372266,19.521583849124,4.5277838118974,"CRE"
"PDXK",25.3454804503911,52.5041650098082,27.1586845594171,"CRE"
"SNTA1",32.6863553994895,27.0270833365945,-5.659272062895,"CRE"
"AKAP12",45.3613095984406,63.2713328338419,17.9100232354013,"CRE"
"LAMB1",33.7067630479515,29.7699560848462,-3.93680696310524,"CRE"
"COPS6",20.5635605266028,18.6697765562525,-1.89378397035029,"CRE"
"COL4A2",67.4914686187119,110.871034714667,43.3795660959553,"CRE"
"VAPB",12.0795877157741,20.1844270117335,8.10483929595944,"CRE"
"FXN",41.3699364642357,56.5581508993865,15.1882144351508,"CRE"
"RPS24",23.219636437626,23.2602015139597,0.0405650763336673,"CRE"
"RAB21",36.2441229732818,35.132472872525,-1.11165010075689,"CRE"
"KARS1",21.7716916184393,21.1056704551725,-0.666021163266798,"CRE"
"ADHFE1",59.6800573391651,81.2709313004245,21.5908739612594,"CRE"
"NDUFB7",51.261069301084,53.1244078552533,1.86333855416933,"CRE"
"AHNAK2",53.0965069920726,74.5477738625584,21.4512668704857,"CRE"
"DMTN",90.4863434318054,70.1586092425276,-20.3277341892778,"CRE"
"MAP1LC3B2",38.2061163014002,32.977137054341,-5.22897924705916,"CRE"
"LAMP2",19.8460777161536,32.024076653992,12.1779989378384,"CRE"
"CAMK2B",32.21848589241,10.5529263696627,-21.6655595227473,"CRE"
"RRBP1",30.5926814227923,73.6413011530404,43.0486197302481,"CRE"
"PRMT1",24.2877157762645,33.3472235194863,9.05950774322177,"CRE"
"TXNRD1",15.4363331498778,18.2851645496084,2.84883139973057,"CRE"
"HSPG2",24.8528074128148,83.9616516992729,59.1088442864581,"CRE"
"HDHD5",51.0625446816614,70.6055731077432,19.5430284260818,"CRE"
"PPA2",38.721386225466,27.4796168104246,-11.2417694150414,"CRE"
"GPNMB",34.2598771912767,38.4473949284724,4.18751773719572,"CRE"
"ARL8B",22.5371751767669,22.0265773696717,-0.510597807095237,"CRE"
"PTGES2",55.9844750513664,58.0745999152476,2.09012486388125,"CRE"
"ACSL3",39.1043567660305,37.0142354702388,-2.09012129579175,"CRE"
"GNG12",33.9928875602011,45.3473738118324,11.3544862516314,"CRE"
"DNAJA2",32.7687272130705,25.0551165121063,-7.71361070096416,"CRE"
"RPL27A",27.3742303207723,35.9046302789644,8.53039995819207,"CRE"
"TXNL1",16.1395682483162,17.5798734880563,1.44030523974004,"CRE"
"MAP3K20",36.9813251908862,53.2737736846705,16.2924484937844,"CRE"
"AK4",8.07805256083764,62.1983889870144,54.1203364261767,"CRE"
"YWHAH",19.0746466316797,30.1754292661809,11.1007826345012,"CRE"
"CSE1L",23.3377575474303,23.0351210073532,-0.302636540077131,"CRE"
"TFG",28.5560082576902,45.1922007588304,16.6361925011402,"CRE"
"SNX2",37.5530911692683,57.024416819851,19.4713256505827,"CRE"
"PDCD6IP",15.9952538415512,15.5326283281957,-0.462625513355519,"CRE"
"RPS19",20.9355095347721,19.827824236213,-1.10768529855906,"CRE"
"PTPA",45.1065944344716,50.6098986056493,5.50330417117769,"CRE"
"ARPC4",30.1075070530788,49.2641407797189,19.1566337266401,"CRE"
"CTBP1",27.0048825251962,49.2047978232887,22.1999152980925,"CRE"
"TFAM",45.955769844288,44.2468206408072,-1.7089492034808,"CRE"
"PGRMC1",17.8465700519239,58.8529415630741,41.0063715111502,"CRE"
"RPL12",36.2277337283438,35.2128340336281,-1.01489969471566,"CRE"
"GGCT",16.5558874074179,38.0316901517094,21.4758027442914,"CRE"
"MRPS21",24.0794744900741,47.4424316923186,23.3629572022445,"CRE"
"NAGK",22.6339648925488,40.5076041176607,17.8736392251119,"CRE"
"LPP",39.6971634874262,50.6232587281196,10.9260952406934,"CRE"
"PAFAH1B3",72.6747923994992,61.5289147741438,-11.1458776253554,"CRE"
"UBA6",70.2783847700463,68.0026139786346,-2.27577079141169,"CRE"
"ARPC5",40.3175971920107,78.951722808635,38.6341256166243,"CRE"
"PFDN2",20.4846798071614,24.7452150850987,4.26053527793728,"CRE"
"THBS1",57.6817449287346,96.3458362900648,38.6640913613301,"CRE"
"RPL23",30.2787880033133,37.3334126025661,7.05462459925288,"CRE"
"RPL35",22.425783349839,27.2075629422522,4.78177959241326,"CRE"
"ACSF2",41.5625015606146,29.0933693122494,-12.4691322483652,"CRE"
"NDUFA7",84.6990012261485,80.9705017829933,-3.72849944315519,"CRE"
"ENOPH1",15.2921326289332,28.78042570617,13.4882930772369,"CRE"
"PSMD2",15.195521362884,14.4793827692636,-0.71613859362045,"CRE"
"PPME1",33.83926614973,35.2413802732169,1.40211412348685,"CRE"
"FDPS",14.1112927816011,22.1997038458318,8.0884110642307,"CRE"
"COPS2",7.64575340356107,24.7441765444989,17.0984231409378,"CRE"
"DDX17",18.4244032395296,19.5565717067298,1.13216846720027,"CRE"
"SGCG",35.1727069745619,35.0856978204593,-0.0870091541025388,"CRE"
"CBR4",47.9316116465528,55.6781496129889,7.74653796643607,"CRE"
"UBL5",37.7966315774494,22.2517963571703,-15.5448352202791,"CRE"
"CAB39L",29.7514296058043,40.5343706681392,10.7829410623349,"CRE"
"MYH11",67.3465020018425,82.0815364777033,14.7350344758608,"CRE"
"NID2",15.3055526530083,57.157018248089,41.8514655950808,"CRE"
"COL4A1",72.6486893406657,87.5178531470154,14.8691638063497,"CRE"
"HHATL",50.5684708727503,24.5408830220496,-26.0275878507007,"CRE"
"FN3K",33.9393042297031,33.9503105565563,0.0110063268531704,"CRE"
"SH3BGRL",73.0996934827192,67.4452617334289,-5.65443174929034,"CRE"
"UTRN",37.1827212845844,35.6231892615244,-1.55953202306004,"CRE"
"MAT2A",22.2534602327013,22.3748794255261,0.121419192824757,"CRE"
"PSMD13",27.0272151459139,28.1744911330655,1.1472759871516,"CRE"
"DDI2",113.976229741808,71.3443631989587,-42.6318665428491,"CRE"
"CAPN3",20.3625163616322,34.9835848492602,14.621068487628,"CRE"
"RPL13A",26.2744981626559,33.155936563531,6.88143840087508,"CRE"
"COTL1",28.761913703835,89.258813891337,60.496900187502,"CRE"
"ATE1",37.8693014951036,46.0441801207649,8.17487862566126,"CRE"
"PSMD12",22.3578060809178,16.5128717380606,-5.84493434285723,"CRE"
"COMT",38.1340431786647,27.3246053939536,-10.8094377847111,"CRE"
"ALDH6A1",26.6081480735788,37.9748968563384,11.3667487827596,"CRE"
"IMPDH2",13.9029062199207,15.7306537437733,1.82774752385254,"CRE"
"MYOF",23.4819937572656,25.0539064838639,1.57191272659825,"CRE"
"PSMD5",41.5042475761058,58.9104871502602,17.4062395741544,"CRE"
"TXLNB",25.5475209825607,49.34712704927,23.7996060667093,"CRE"
"ATP5F1E",88.4663903517431,63.443613602634,-25.0227767491091,"CRE"
"CARM1",13.9288267028841,18.6957111472856,4.7668844444015,"CRE"
"SH3BGRL3",60.9548407991919,62.4518079637369,1.49696716454506,"CRE"
"SGCB",9.81433753962857,32.3330111702841,22.5186736306556,"CRE"
"MYOM3",66.2313481687108,112.111514021123,45.8801658524118,"CRE"
"FBXO7",57.1421574940724,50.1794380681135,-6.96271942595885,"CRE"
"MAP2K1",22.9111663696496,23.3695160988465,0.458349729196911,"CRE"
"DYNLL1",41.02235375764,43.2233627566463,2.20100899900628,"CRE"
"PRKAR2B",48.4401055903623,75.9855554872958,27.5454498969335,"CRE"
"SQOR",41.6731506781831,30.2120090090407,-11.4611416691424,"CRE"
"PSME2",41.5132497786578,41.6500025687053,0.136752790047481,"CRE"
"CPNE3",16.4195143313085,17.0878649018195,0.668350570511006,"CRE"
"ECHDC1",44.3303067500602,56.9641933209086,12.6338865708484,"CRE"
"ASPH",46.1030377601629,31.1107577460024,-14.9922800141604,"CRE"
"GNAS",37.1144605609959,29.2362815371768,-7.87817902381915,"CRE"
"CAMK2G",20.7968592046412,29.1473079776091,8.35044877296797,"CRE"
"APOO",55.8310698395598,58.8478586921129,3.01678885255313,"CRE"
"JPH2",34.1624994759812,27.9290821825195,-6.23341729346168,"CRE"
"PTMS",21.6792158249079,52.523601816921,30.844385992013,"CRE"
"ART3",37.5897075110071,34.2965214887943,-3.29318602221284,"CRE"
"LAMC1",32.5481010162764,88.5414121895678,55.9933111732914,"CRE"
"SRSF2",31.4381511617028,35.8495571497745,4.41140598807171,"CRE"
"ENDOG",53.537133034945,53.4978955525249,-0.0392374824201056,"CRE"
"SYNGR2",32.7431858274615,27.3238296419489,-5.41935618551259,"CRE"
"XRCC5",31.3759694030257,30.6563007511726,-0.719668651853173,"CRE"
"TMEM38A",37.6195250001151,41.2614134557685,3.6418884556534,"CRE"
"SDR39U1",72.8159148581989,98.8825481678767,26.0666333096778,"CRE"
"TMLHE",14.1644350963518,48.7059026361615,34.5414675398097,"CRE"
