uniprot_id,gene,pre_mean,post_mean,pre_sd,pct_miss,shift,effect_d,imputation_reliable
P52566,ARHGDIB,16.877440523121386,16.835170628297345,0.9185960273719151,15.789473684210526,-0.04226989482404164,-0.046015760535101556,TRUE
Q16527,CSRP2,16.74515722657347,16.750292405394998,1.403404692863808,21.052631578947366,0.0051351788215292515,0.003659086254763999,TRUE
Q15031,LARS2,17.3239558461807,17.2805394849625,0.5912573979326649,63.1578947368421,-0.04341636121819903,-0.07343055895791681,FALSE
P39059,COL15A1,16.96605664377267,16.96255686756327,0.9634884570689055,34.21052631578947,-0.0034997762094022278,-0.0036324007659096795,TRUE
P27487,DPP4,17.01323001779355,16.972438359607008,0.5388751819871523,71.05263157894737,-0.04079165818654218,-0.07569778596245451,FALSE
Q13113,PDZK1IP1,16.99851637078847,16.96075050220676,0.9408714547633125,42.10526315789473,-0.03776586858170816,-0.040139243666616094,TRUE
Q9BWM7,SFXN3,16.896048711795146,16.648514704318465,0.809650731132806,50,-0.24753400747668053,-0.30572936941630185,FALSE
Q96AG4,LRRC59,16.74501399602586,16.749817122351573,0.7410080144040722,13.157894736842104,0.00480312632571156,0.0064818817507315265,TRUE
Q9H8S9,MOB1A,17.341166251837404,17.34106520398447,0.4734753504053226,42.10526315789473,-1.0104785293307827e-4,-2.134173465346726e-4,TRUE
O60220,TIMM8A,17.17653734427393,17.179044017503045,0.872411951661821,31.57894736842105,0.0025066732291136873,0.002873267868853505,TRUE
P05164,MPO,16.812905388298393,16.64348838881245,1.061074449567713,60.526315789473685,-0.1694169994859429,-0.15966551598237452,FALSE
P04275,VWF,16.955403342672813,16.92288727962561,0.6611709162372761,26.31578947368421,-0.03251606304720411,-0.04917951205756756,TRUE
Q9HAT2,SIAE,17.4016875259104,17.394142537293032,0.3913862062885159,68.42105263157895,-0.007544988617368631,-0.019277604821378747,FALSE
P61006,RAB8A,16.685406696443398,16.441305421401154,1.0286102654945848,34.21052631578947,-0.24410127504224377,-0.23731172362437294,TRUE
P24043,LAMA2,16.887355583177172,16.82064390892059,1.0055189334814738,34.21052631578947,-0.06671167425658098,-0.06634551775728459,TRUE
P11234,RALB,16.762187573245146,16.67922261864484,1.0207820373629137,50,-0.08296495460030684,-0.08127587630228911,FALSE
P13535,MYH8,16.89305381103251,16.81386412120967,1.2031344813991522,21.052631578947366,-0.07918968982284014,-0.06581948323079284,TRUE
P48739,PITPNB,16.96308572133062,16.91606577907376,0.6667449599781368,34.21052631578947,-0.04701994225685979,-0.07052163132721936,TRUE
Q17R31,TATDN3,17.105992172485028,17.173952379787835,0.8886042818789516,73.68421052631578,0.06796020730280716,0.07647972071337027,FALSE
O14735,CDIPT,17.237072126791773,17.211758590657904,0.444409415864488,60.526315789473685,-0.025313536133868553,-0.05695994555972079,FALSE
P50135,HNMT,16.490783710396958,16.252145203896376,0.8483024556943578,60.526315789473685,-0.23863850650058183,-0.28131299738517196,FALSE
O14874,BCKDK,17.198546821329305,17.02633937178919,0.7777324217525972,34.21052631578947,-0.1722074495401138,-0.2214224902081996,TRUE
P02788,LTF,16.79712099180011,16.584940699637116,0.9341959676018743,36.84210526315789,-0.21218029216299428,-0.22712610578663836,TRUE
P47914,RPL29,16.782071030200385,16.82006284674115,1.392185892197139,47.368421052631575,0.03799181654076378,0.027289327347517746,TRUE
Q9Y508,RNF114,17.337354648728404,17.24812901846448,0.4197587539288699,31.57894736842105,-0.08922563026392538,-0.21256407264598723,TRUE
Q8WUY1,THEM6,17.11361740845443,17.036234287336725,1.1686545200706837,52.63157894736842,-0.0773831211177054,-0.06621556652433522,FALSE
Q00341,HDLBP,16.79730025353201,16.761941608921703,0.7790215196417368,39.473684210526315,-0.03535864461030869,-0.04538853384508521,TRUE
O75828,CBR3,16.93051194596328,16.871974748667085,0.5919159858685656,23.684210526315788,-0.058537197296193,-0.09889443551739305,TRUE
P51151,RAB9A,17.041357867320823,17.065774185928856,0.7541256566111102,26.31578947368421,0.02441631860803284,0.03237698968863477,TRUE
O96008,TOMM40,17.29055496728616,17.293898290094347,0.4694907913137388,42.10526315789473,0.003343322808188276,0.007121168018722841,TRUE
O15143,ARPC1B,16.52761532922256,16.42271092643008,1.003469098174048,15.789473684210526,-0.10490440279247792,-0.10454173724269748,TRUE
Q9UMR2,DDX19B,16.9551308179777,17.113758042323212,1.1047357494045913,68.42105263157895,0.15862722434551202,0.14358838702468513,FALSE
Q96EL3,MRPL53,17.1769749983605,17.072205949989005,0.796358865540271,73.68421052631578,-0.10476904837149448,-0.1315600954607523,FALSE
Q96S52,PIGS,17.32707471744126,17.29670607573149,0.4031448097689799,84.21052631578947,-0.030368641709770827,-0.07532936298292771,FALSE
Q9BR76,CORO1B,16.519773936154014,16.319238786826826,0.9214989770185497,31.57894736842105,-0.2005351493271874,-0.21761841773932936,TRUE
O15067,PFAS,16.755002245026088,16.573887589625024,0.7315595258270134,50,-0.18111465540106408,-0.24757336758935314,FALSE
Q8IUX7,AEBP1,16.594348572376166,16.376867704171513,1.022321456237538,71.05263157894737,-0.21748086820465318,-0.21273237187552596,FALSE
P46778,RPL21,16.840837866033848,16.809713811179137,0.4382633885068762,39.473684210526315,-0.031124054854711147,-0.0710167804815912,TRUE
Q07666,KHDRBS1,16.92050211966093,16.89726326604703,0.4636554284917663,26.31578947368421,-0.023238853613900545,-0.05012095661102182,TRUE
Q92597,NDRG1,16.576711645359943,16.360845031343057,0.9104627983535196,39.473684210526315,-0.21586661401688545,-0.23709547980132578,TRUE
P15586,GNS,16.586839263426914,16.421674089114703,0.5501628485120602,71.05263157894737,-0.1651651743122109,-0.3002114278688709,FALSE
Q8N465,D2HGDH,17.161844949557516,17.040623976851254,0.6345078342735468,42.10526315789473,-0.12122097270626142,-0.19104724348289298,TRUE
Q8NBN7,RDH13,17.20179657433185,17.10409401872235,0.4490483377091423,52.63157894736842,-0.09770255560950147,-0.21757692302779527,FALSE
P25685,DNAJB1,16.863440811205244,16.855723647432775,0.6617456046405624,23.684210526315788,-0.0077171637724688935,-0.011661828531011692,TRUE
P78560,CRADD,16.86025689878063,16.872427398133144,1.0089013271270593,21.052631578947366,0.012170499352514241,0.01206312156132342,TRUE
P04350,TUBB4A,15.55550962272516,15.54649963526295,1.1979583292155342,57.89473684210527,-0.009009987462208713,-0.007521119259723144,FALSE
Q8N0X4,CLYBL,16.807229755515216,16.628037385387433,1.0513447665441529,55.26315789473685,-0.1791923701277831,-0.17044111107034995,FALSE
O43768,ENSA,17.08544415353361,17.06980865883826,0.5914629485587308,15.789473684210526,-0.015635494695352747,-0.02643529021294253,TRUE
O15075,DCLK1,16.449500202208924,16.192380796169534,0.8401172924761577,57.89473684210527,-0.25711940603939,-0.30605179579336766,FALSE
Q86Y82,STX12,16.38938575087236,16.261747453114882,0.8140539536710151,55.26315789473685,-0.12763829775747837,-0.15679341299417243,FALSE
O94911,ABCA8,16.8959342201706,16.867698549184198,0.6227702471300524,42.10526315789473,-0.028235670986401118,-0.04533882457699476,TRUE
Q13496,MTM1,17.05367785260532,16.93881539433273,0.6782043640245651,36.84210526315789,-0.11486245827258657,-0.1693626056768136,TRUE
Q9NNW7,TXNRD2,17.008905570553065,16.896763015140294,0.714986903680742,31.57894736842105,-0.1121425554127704,-0.15684560771038208,TRUE
P21953,BCKDHB,16.91773087353173,16.92368814073485,0.697865761941204,23.684210526315788,0.005957267203118732,0.008536408472809759,TRUE
Q5SQH8,C6orf136,16.553200095809004,16.56791155507949,1.3165936843613881,42.10526315789473,0.014711459270486671,0.011173879569096098,TRUE
Q14558,PRPSAP1,16.908023018479724,16.940668052196543,0.6144754154561353,31.57894736842105,0.03264503371681826,0.05312667178488388,TRUE
Q9H477,RBKS,17.107845956392257,17.006255979741272,0.5993683514761984,52.63157894736842,-0.10158997665098468,-0.16949506326247682,FALSE
Q9NSK7,C19orf12,17.106981725077237,17.058803535456327,0.45180246474526914,55.26315789473685,-0.04817818962090925,-0.10663551746684828,FALSE
Q9BPX6,MICU1,17.10553384683315,17.039985797881908,0.5175566590349167,57.89473684210527,-0.06554804895124278,-0.12664903022109628,FALSE
Q96HY7,DHTKD1,17.057600174432917,16.994884793956754,0.5526591888617742,42.10526315789473,-0.06271538047616332,-0.11347930467840114,TRUE
Q7LBR1,CHMP1B,16.63286406799812,16.527905037018147,1.3038074984603196,52.63157894736842,-0.10495903097997328,-0.08050193844100492,FALSE
Q99735,MGST2,16.991921713797737,16.96858444638712,0.6755390896775851,15.789473684210526,-0.023337267410617812,-0.0345461391756856,TRUE
Q9C0C2,TNKS1BP1,16.05844346975558,15.727834007708221,1.0046158346712812,57.89473684210527,-0.3306094620473594,-0.32909043500746493,FALSE
P52272,HNRNPM,16.564590045121815,16.528997420300442,0.5614839424825171,21.052631578947366,-0.03559262482137271,-0.06339028087607503,TRUE
Q9Y3U8,RPL36,16.674614084068743,16.6744619777515,0.6079729868128317,31.57894736842105,-1.5210631724471568e-4,-2.5018597954836857e-4,TRUE
Q05655,PRKCD,17.0975444311396,17.064418367687868,0.41421977349697664,63.1578947368421,-0.03312606345173208,-0.0799721924718156,FALSE
Q9Y2J2,EPB41L3,16.58976991330966,16.421485245990684,0.7133309362420868,44.73684210526316,-0.16828466731897507,-0.23591387779355114,TRUE
Q9H987,SYNPO2L,16.44990181650928,16.422942008859454,1.2218113203750185,31.57894736842105,-0.026959807649824086,-0.022065442675346252,TRUE
P46199,MTIF2,17.026301771334587,17.006219537761744,0.5344587157589596,23.684210526315788,-0.020082233572843222,-0.03757490144832869,TRUE
Q9H6K4,OPA3,16.94606030110156,16.790343585378867,0.712036936285799,44.73684210526316,-0.15571671572269352,-0.21869190738188277,TRUE
Q9UPQ0,LIMCH1,16.9676450700596,16.9194499363191,0.4322203203290066,52.63157894736842,-0.04819513374049933,-0.11150594146941806,FALSE
P00742,F10,16.602809577382644,16.412658030824947,0.7976567936780756,47.368421052631575,-0.19015154655769706,-0.2383876725739264,TRUE
Q9NZL4,HSPBP1,17.084449202872758,16.963909329599336,0.3845476216404843,34.21052631578947,-0.12053987327342242,-0.3134588968700366,TRUE
Q96RS6,NUDCD1,16.990678360342464,16.976171590330914,0.450566687768098,60.526315789473685,-0.01450677001155043,-0.032196721163320695,FALSE
Q86TP1,PRUNE1,17.052161317336104,16.964927103172204,0.3919930375352582,31.57894736842105,-0.08723421416389954,-0.22254021324563236,TRUE
P01040,CSTA,15.971229266901432,15.680432056770764,0.8686193600626663,47.368421052631575,-0.29079721013066795,-0.3347809449120366,TRUE
Q9NVI7,ATAD3A,16.974772516791493,16.88399905898234,0.4768731043403995,31.57894736842105,-0.0907734578091528,-0.19035138904448948,TRUE
A1L0T0,ILVBL,16.837033077527966,16.807416436838366,0.6088528375153462,36.84210526315789,-0.029616640689599905,-0.048643348383595915,TRUE
Q9GZZ1,NAA50,16.944966373098566,16.866464522786288,0.37969111717222653,28.947368421052634,-0.07850185031227852,-0.20675187477896767,TRUE
O75882,ATRN,16.582868105746773,16.3491922353404,0.8712477908819085,42.10526315789473,-0.2336758704063726,-0.26820827880646614,TRUE
Q6UWP2,DHRS11,16.838393365451427,16.824721835960094,0.4987495217365848,21.052631578947366,-0.01367152949133299,-0.027411614238205977,TRUE
Q96C90,PPP1R14B,16.835513586020202,16.803908623249285,0.72770751619234,18.421052631578945,-0.031604962770916956,-0.04343085933245118,TRUE
Q6P1A2,LPCAT3,16.754498377202594,16.768390640778012,0.9225774836769732,50,0.01389226357541773,0.015058099532246875,FALSE
O60237,PPP1R12B,16.688538316878386,16.64670476852701,1.0602826191787886,31.57894736842105,-0.0418335483513772,-0.039455092061943045,TRUE
Q8N5X7,EIF4E3,16.95743368216927,16.83239345157325,0.6439047473630685,39.473684210526315,-0.12504023059602076,-0.19419057105587123,TRUE
Q03252,LMNB2,16.738558593443962,16.718918957315953,0.7761941512458096,28.947368421052634,-0.019639636128008675,-0.025302478892022834,TRUE
Q99816,TSG101,16.9534363021043,16.912981128005644,0.3622574782741528,15.789473684210526,-0.040455174098656954,-0.11167519381902419,TRUE
O94925,GLS,16.75472093015962,16.709530753904527,0.722025207753134,23.684210526315788,-0.04519017625509392,-0.06258808663442786,TRUE
P53814,SMTN,16.963567334432316,16.91289556513907,0.4084965200500349,26.31578947368421,-0.05067176929324546,-0.12404455559875738,TRUE
O94973,AP2A2,16.605212933876043,16.47381108817675,0.7445399056953962,26.31578947368421,-0.13140184569929403,-0.17648731074604446,TRUE
P10155,RO60,16.759684259866084,16.77214868416211,0.6052693531326029,10.526315789473683,0.012464424296027232,0.02059318587917422,TRUE
P62310,LSM3,16.886013610172686,16.799431365953893,0.6815717858059919,28.947368421052634,-0.08658224421879268,-0.1270331988822057,TRUE
P05154,SERPINA5,16.570003284380682,16.35395343787564,0.7141434587346372,50,-0.21604984650504377,-0.30253003631490794,FALSE
Q49AH0,CDNF,16.901280707726407,16.81116809356633,0.5472969996395753,34.21052631578947,-0.09011261416007699,-0.16465029813688184,TRUE
Q9BUJ2,HNRNPUL1,16.509307864628934,16.472446681282467,0.6071833712554738,23.684210526315788,-0.03686118334646693,-0.06070848625226513,TRUE
Q9ULX7,CA14,16.83864106735402,16.819312090043105,0.5925035585697713,28.947368421052634,-0.019328977310912876,-0.032622550584456546,TRUE
Q05086,UBE3A,16.93340860293484,16.841965268859106,0.4647652659765891,26.31578947368421,-0.09144333407573413,-0.1967516524359638,TRUE
P08473,MME,16.8738591750937,16.864231395005543,0.4585095387750163,13.157894736842104,-0.009627780088155902,-0.020997993005506713,TRUE
Q9NS86,LANCL2,16.866914081887273,16.745658557437018,0.6638836882384931,23.684210526315788,-0.12125552445025534,-0.18264573538775605,TRUE
Q5TC12,ATPAF1,16.836989234237453,16.787899257933265,0.5741654941883583,28.947368421052634,-0.0490899763041881,-0.08549795625315626,TRUE
Q8IYU8,MICU2,16.780102438112795,16.746535447777433,0.9078500087580046,26.31578947368421,-0.03356699033536259,-0.03697415873937626,TRUE
Q6IPR1,ETFRF1,16.831238857657326,16.725953803115452,0.6227698676323029,42.10526315789473,-0.10528505454187354,-0.16905932674963034,TRUE
O95571,ETHE1,16.851277844610042,16.822980666208988,0.5477622206596477,18.421052631578945,-0.028297178401054168,-0.05165960216638714,TRUE
Q5VWP3,MLIP,16.630524580563954,16.53999677629402,0.9190707665902837,23.684210526315788,-0.09052780426993223,-0.09849927509476426,TRUE
O60869,EDF1,16.75615762327591,16.705317594529436,0.689499648548013,39.473684210526315,-0.05084002874647453,-0.07373466955862314,TRUE
Q96P70,IPO9,16.377769493732114,16.311185206985435,0.7947086332400223,42.10526315789473,-0.0665842867466786,-0.08378452675820931,TRUE
P61923,COPZ1,16.713560126802506,16.708676542325115,0.5132802804404234,15.789473684210526,-0.004883584477390457,-0.00951445957206863,TRUE
Q5T6V5,C9orf64,16.84098105982897,16.825108334620555,0.374827748630828,10.526315789473683,-0.015872725208414096,-0.042346718636477786,TRUE
P08134,RHOC,16.36435612036741,16.29763502028014,0.7221146443033134,28.947368421052634,-0.06672110008727117,-0.0923968245397416,TRUE
P49789,FHIT,16.732003832058663,16.69765887010943,0.6748242145191867,71.05263157894737,-0.034344961949233976,-0.05089467925169937,FALSE
P51570,GALK1,16.798709015633097,16.77484830900597,0.5286747451381448,10.526315789473683,-0.023860706627125694,-0.04513305552526591,TRUE
Q99598,TSNAX,16.769989007060136,16.767338613417827,0.4185088985286001,10.526315789473683,-0.0026503936423090124,-0.0063329445362507375,TRUE
Q15113,PCOLCE,16.401160869885466,16.22348805920489,0.9096385280041519,65.78947368421053,-0.17767281068057628,-0.19532243326413426,FALSE
Q9BYV7,BCO2,16.638795921042604,16.481957368214534,0.8894813764633782,55.26315789473685,-0.15683855282807002,-0.17632584220219183,FALSE
Q12906,ILF3,16.6446311852309,16.63957744907296,0.4180003901811714,15.789473684210526,-0.005053736157940136,-0.012090266604176435,TRUE
Q9UN86,G3BP2,16.71788565819372,16.69897549046164,1.0179797820928906,31.57894736842105,-0.01891016773208065,-0.018576172203737442,TRUE
P40763,STAT3,16.77173806995964,16.762532330232332,0.38298757191145644,10.526315789473683,-0.00920573972730665,-0.024036653934647625,TRUE
Q9NPA0,EMC7,15.976358019822403,15.997629560476666,0.6454871473736655,81.57894736842105,0.021271540654263177,0.03295424353654762,FALSE
A5D6W6,FITM1,16.769651866494662,16.656063150065044,0.6824580315437051,44.73684210526316,-0.11358871642961788,-0.16644058854825503,TRUE
P61011,SRP54,16.575214582874995,16.544548752887575,0.3924350709140005,36.84210526315789,-0.030665829987420068,-0.07814242981902166,TRUE
P49407,ARRB1,16.22659888073716,16.006880370454308,1.0935456955525862,36.84210526315789,-0.21971851028285272,-0.2009230260577501,TRUE
Q9NRN7,AASDHPPT,16.80125650204247,16.809885439320617,0.6223795256959674,63.1578947368421,0.008628937278146509,0.013864429856520935,FALSE
Q96BM9,ARL8A,16.75839902398594,16.707314778717507,0.5860481552751857,15.789473684210526,-0.05108424526843436,-0.08716731689812615,TRUE
Q5RI15,COX20,16.65874574373624,16.55775252838388,0.7290105672142155,36.84210526315789,-0.10099321535236072,-0.13853463844603564,TRUE
Q9BUK0,CHCHD7,16.679998354393184,16.613105731487746,0.712741547701685,18.421052631578945,-0.06689262290543851,-0.09385256566162205,TRUE
O43504,LAMTOR5,16.44385160763404,16.436927000848094,0.44618413895756404,57.89473684210527,-0.006924606785947418,-0.01551961663658781,FALSE
Q6ZVM7,TOM1L2,16.727368488964018,16.670026261695465,0.5790090827318713,18.421052631578945,-0.05734222726855265,-0.09903510839243052,TRUE
Q13751,LAMB3,16.749625596688087,16.6790100734445,0.5500355910761053,21.052631578947366,-0.070615523243589,-0.12838355260872258,TRUE
Q6IAA8,LAMTOR1,16.377062973152515,16.37259749108886,0.37354727690344053,15.789473684210526,-0.004465482063654491,-0.011954262123583324,TRUE
Q13151,HNRNPA0,16.360287222190397,16.285148420094476,0.4932495314682549,55.26315789473685,-0.07513880209592116,-0.15233425944117096,FALSE
Q9BRT2,UQCC2,16.76994672762043,16.70642209928295,0.4642701642825291,28.947368421052634,-0.06352462833747907,-0.13682685906738884,TRUE
Q9NZ01,TECR,16.68683132989273,16.670993367273628,0.5627067677408696,10.526315789473683,-0.015837962619102086,-0.02814603187142682,TRUE
Q01844,EWSR1,16.348652816870413,16.374852894702116,0.4493306914336304,50,0.026200077831703084,0.058309121391439685,FALSE
Q96PU8,QKI,16.60550394315274,16.58708408180209,0.595525370508189,26.31578947368421,-0.01841986135065099,-0.030930439344561394,TRUE
Q14344,GNA13,16.480586328966734,16.40432548654123,0.5733978661143376,39.473684210526315,-0.0762608424255049,-0.13299812736013603,TRUE
Q13586,STIM1,16.657119268131403,16.61584653334003,0.5518310074153093,23.684210526315788,-0.04127273479137372,-0.07479234446191924,TRUE
Q14677,CLINT1,16.33487223797564,16.326425028855205,0.51553252996723,31.57894736842105,-0.008447209120436838,-0.01638540466296819,TRUE
Q9P0J1,PDP1,16.648575085328396,16.63426076152715,0.5706252343292075,28.947368421052634,-0.014314323801247752,-0.025085332614276697,TRUE
P53680,AP2S1,16.70194247625006,16.634948891428827,0.4907173010611002,55.26315789473685,-0.0669935848212333,-0.13652175025492283,FALSE
Q9NXJ5,PGPEP1,16.715549234615484,16.624707373540797,0.5559715470650324,34.21052631578947,-0.09084186107468639,-0.16339300375035298,TRUE
Q9NR56,MBNL1,16.736922661357237,16.701192882006286,0.341348700480489,15.789473684210526,-0.035729779350951674,-0.1046723754936162,TRUE
Q9NP74,PALMD,16.27001002356735,16.237302646959627,0.4191036881603354,18.421052631578945,-0.032707376607724825,-0.0780412521571799,TRUE
Q86VN1,VPS36,16.67324345502145,16.672401361685605,0.33392699117881836,10.526315789473683,-8.42093335844396e-4,-0.00252178876847201,TRUE
P51571,SSR4,16.485214545081263,16.39745907898929,0.6165068269488083,34.21052631578947,-0.08775546609197349,-0.14234305648534248,TRUE
Q9Y6N1,COX11,16.681060518562177,16.555402584501177,0.5591032482715941,52.63157894736842,-0.12565793406099957,-0.22474906817203655,FALSE
Q9Y5J7,TIMM9,16.547919374488828,16.471166983332893,0.5828834346858036,26.31578947368421,-0.07675239115593513,-0.1316770842823962,TRUE
Q9H9B4,SFXN1,16.625423019306396,16.60898102027957,0.4376642609507201,10.526315789473683,-0.016441999026827858,-0.03756760716790441,TRUE
P32455,GBP1,16.62319317550929,16.56842562756499,0.7098001222091178,68.42105263157895,-0.054767547944297945,-0.07715911315124091,FALSE
Q3LXA3,TKFC,16.622041781233523,16.620086221331817,0.4114573682746197,7.894736842105263,-0.0019555599017060388,-0.004752764326244453,TRUE
P62253,UBE2G1,16.755219540902967,16.69555903581821,0.34669690807553727,52.63157894736842,-0.059660505084757176,-0.1720825992245611,FALSE
Q30154,HLA-DRB5,16.443599098217668,16.44139160077752,0.8717820140964829,47.368421052631575,-0.0022074974401462555,-0.0025321667623919857,TRUE
Q53H12,AGK,16.6304195440904,16.622256385010882,0.45208966624374014,50,-0.008163159079519033,-0.01805650447032766,FALSE
P49585,PCYT1A,16.550327926095022,16.55255711083701,0.5826990547042286,7.894736842105263,0.0022291847419886324,0.003825619286648991,TRUE
