replicate,perm_r
142,-0.028247057166812688
143,0.012564503626978503
144,0.04188177463838803
145,-0.003170154770329766
146,-0.00802117614303259
147,0.030195239015297273
148,-0.01822703872722423
149,-0.033665103687383416
150,0.0014549257797729666
151,-0.055492642897312885
152,-0.02693655310110542
153,-0.03344979533543667
154,0.014818715415568959
155,0.025352962135368938
156,-0.02175132488422664
157,0.031278206582027734
158,-0.01424259298947891
159,-0.010482745150616873
160,-0.04902960341205299
161,-0.00675828607301175
162,0.003176102815048256
163,-0.021483012808256013
164,0.029955776775424343
165,-0.00947192077221537
166,0.029827904921761312
167,-0.04284876978183831
168,0.007767520486347957
169,0.019414250414067746
170,0.009434568842023493
171,0.03588905453646056
172,-0.0510010416505156
173,-0.01709518429710668
174,-0.015163504382293084
175,-0.019897155010566183
176,0.007477840350755449
177,0.004640246736471635
178,-0.05318470301711754
179,-0.02095158240804702
180,0.020901125575087717
181,-0.016789970645232036
182,0.01539754420940145
183,-0.026358824163201653
184,0.030393618656391452
185,0.03200094309128565
186,-0.04128512343418058
187,0.027260730010374077
188,0.010659830789450408
189,-0.031014350462084832
190,-0.009768172326770845
191,-0.028436013924169504
192,0.022205153935717984
193,0.003071543658623219
194,0.005490849758288509
195,0.016906414576815486
196,-0.006203599080721274
197,0.017145932485346526
198,8.166470472411943e-4
199,-0.01031612036342836
200,-0.02258148562201232
201,-0.01721297938259405
202,-0.025770444855290495
203,0.0040827777373974045
204,0.028831629375940113
205,-0.04468553608909339
206,-0.01043152517806399
207,-0.019590970061697736
208,-0.01697620010251808
209,0.011245992506495835
210,-0.010816081228179137
211,-0.02147202461931102
212,0.020905042061541656
213,-0.009332938367000528
214,0.04974602878428226
215,0.03043230483938819
216,0.002346279925760449
217,0.032046798253385224
218,-9.8201577680712e-4
219,0.004917014466841563
220,-0.009506103019736176
221,-0.0325043513774964
222,-8.691247912683235e-5
223,-0.025145075289621885
224,-0.022510030373897084
225,0.00838812823409543
226,0.004329025681966885
227,-0.03840013603012439
228,-0.009574509324845696
229,-0.002795000392656203
230,0.0018665727964659628
231,0.016705713038796775
232,-3.7574529548633405e-4
233,-0.002478491137500191
234,-0.007895813349261746
235,-0.02098765096749619
236,-0.004864942666229265
237,0.01147425381742019
238,-0.0067961620636531545
239,0.010101191648871289
240,-0.0257770568760106
241,-0.07906007953925244
242,0.024170530789418027
243,0.054923468064842114
244,-0.023109695355942757
245,0.030084855313813847
246,0.020459908846380655
247,0.03181503885801338
248,0.02179741422486983
249,0.03020620367252947
250,0.00624235537346012
251,0.030409112329340772
252,-0.04097021971083158
253,0.01869493000618114
254,-0.012969509391022996
255,-0.01461994080154292
256,-0.03893345243683116
257,-0.019387330326316253
258,-0.009276364660411655
259,0.027858286873757604
260,-0.003631505280491666
261,-0.012481165138021425
262,0.01424570316535729
263,-0.03795919862270266
264,-0.014559761488350129
265,-0.003907078130175886
266,-0.042129158099975604
267,0.013659712137085727
268,0.024352009243619396
269,0.0030718556326045795
270,-0.014044043535990713
271,-0.011107118453837663
272,0.005102036553804561
273,0.02149137929051363
274,0.006221415177675518
275,-0.025513871522124067
276,-0.004939970775833664
277,0.008784020717710101
278,-0.02447930322543615
279,-0.03142100251463998
280,-0.004012442036887425
281,0.028406437188737584
282,-0.0023241119195798023
283,0.023601688536546057
284,-0.009533704640546316
285,0.013880187462838091
286,0.03082815499445886
287,-0.007207549839553436
288,0.03357411184153339
289,0.0076540284810058205
290,0.025910554188546275
291,-0.007426725779491909
292,-0.005522434411836298
293,0.024589077902643124
294,0.011690002418629357
295,-0.002514295556525433
296,0.0690203746194109
297,1.9987479722079823e-5
298,0.03954119395544151
299,0.0474021442630225
300,-0.021741112590062228
301,-0.005517061080211212
302,-0.017628087808138966
303,-0.003794554261961417
304,-0.0022058503220826822
305,0.007560424864164442
306,0.04422507799430305
307,-0.003429015485749167
308,0.0034445735937621747
309,-0.05452689322435114
310,0.03911987379778174
311,-0.026664137139949216
312,0.009653828347352577
313,-0.03603461885607009
314,-0.004609900077324367
315,0.01456718705773803
316,-0.026979407283937683
317,-0.008830455445281524
318,0.013722592794083843
319,0.03355496051371142
320,-0.004419162008234678
321,-0.007922212279757788
322,0.016517611034984954
323,-0.013505792929433606
324,-0.019268931896457602
325,-0.004748709721689386
326,0.01687831802829319
327,-5.584740030935801e-5
328,-0.007211749305456698
329,-0.02643289691046433
330,-0.007395892775188818
331,-0.027540563960106134
332,0.02209071942431642
333,0.004059476669010845
334,-0.001255288317073026
335,-0.006419182477363123
336,-0.027928083321766217
337,-0.02617932349339622
338,-0.0015801024184045266
339,0.016464551455936435
340,-0.0031435853392219318
341,0.010706481071955418
342,-0.015005173247071454
343,0.005689518857235761
344,-0.004730810061727352
345,0.01996097882963425
346,-0.010660297064475872
347,0.03843430178577207
348,-0.03202888218650546
349,0.00997707343746365
350,-0.0324598457675912
351,-0.005444007402136128
352,-0.022794768540791713
353,0.040420853218031176
354,0.003047152612969427
355,-0.04502673224362471
356,0.007980908776200129
357,0.020005182597244753
358,0.02283059620858007
359,-0.009214247650077681
360,-0.0012180937293836023
361,-0.01907031814044373
362,0.03929409252941235
363,-0.016437396949166558
364,-0.02579275267593111
365,-0.001971820244971934
366,0.004552276001572605
367,-0.023713939671094485
368,0.020089218946222186
369,0.023806799651184363
370,0.03729650242395314
371,0.02213642011079463
372,-0.014155032474910541
373,-0.02545191658289041
374,0.024664063989305072
375,0.058193623168634585
376,0.018365657666759103
377,-0.03723769436270119
378,0.0028788994174155777
379,0.017172085203711523
380,-0.02401702260281553
381,0.0031371085152648356
382,0.010534658370564928
383,0.01371410661900338
384,0.015035364678365588
385,-0.001972593975150071
386,0.020681572710757455
387,-0.020801010803626882
388,1.4361879840439474e-4
389,0.018058812593307227
390,0.01179288327714392
391,-0.029109777126528392
392,-0.04581848563924258
393,-5.729016732248688e-4
394,0.011900867724471997
395,-0.023615339990839077
396,0.02889198987016708
397,-0.009701260425171804
398,0.019140026602999162
399,0.004232732538232505
400,0.017124074362903835
401,0.006255951904023537
402,-0.03747374040414595
403,-0.027436454445561292
404,0.03887431397547112
405,-0.011106441974753661
406,0.01267033391782463
407,0.02620107511342281
408,-0.007143618050957642
409,0.0029348939000248503
410,0.017291396730176746
411,-0.013121420106910794
412,-0.007149872004536982
413,-0.008427049471715199
414,-0.026107831878376425
415,0.03269732590963128
416,0.028220859323273378
417,-0.03503338048189374
418,-6.754393281770936e-4
419,-2.4271777299650265e-4
420,-0.02392253271205419
421,-0.0022506231939391254
422,0.002556108738986049
423,-0.018210951740784857
424,0.0024533528713067566
425,0.011639548571995914
426,0.023095089289019464
427,-0.03155623783541281
428,-0.007928636952057243
429,0.0039148114405983024
430,-0.0055821031162074505
431,0.03637586052401914
432,6.70209711961783e-4
433,-0.015441137078092039
434,-0.03405823899034516
435,-0.0035454704393663907
436,0.008560702210955059
437,-0.001039614519561375
438,-0.020388074322622976
439,-0.00241581181055338
440,-0.011099566752591203
441,0.029303181324369296
442,0.025165269782720913
443,0.027109653333243795
444,-0.03605035454919735
445,-0.03380828996496152
446,-0.028074843404194746
447,0.015775484008701674
448,-0.02862993828795309
449,-0.01112481849218271
450,-0.011281766838742437
451,-0.03897148158056016
452,-0.004584808585694167
453,0.004017539216724359
454,0.04865721769145468
455,-0.016625002968137906
456,-0.02854053179112852
457,-0.040699232587807964
458,-0.016446482035866274
459,0.04576184895446514
460,0.040518943523872246
461,0.012315195735298289
462,-0.02493912785974263
463,-0.018461946876086172
464,0.01789410049361372
465,-0.007257174261032162
466,0.003842462277958292
467,0.0021274619708706614
468,-0.016340028984016767
469,0.010953762385949802
470,-0.026333492732413196
471,0.012828683671956916
472,0.025241065856525104
473,-0.0031037596358078675
474,0.026169863175365016
475,0.002169028443279091
476,0.012622011375108546
477,0.03650599929227072
478,-0.029927133899207006
479,-0.012945396721037677
480,-0.0036981987008072497
481,0.007176076442134709
482,0.010433636818220035
483,0.03153671017319232
484,-0.029645206093884133
485,-0.039326585147679595
486,-0.014098665865176078
487,-0.03728270557171651
488,-0.0063778771742765165
489,-0.01286526478546947
490,-0.02422414120014288
491,-0.0392680048613756
492,0.023210778257775014
493,-0.023642998698955555
494,0.008170178146592865
495,-0.0035068005560529476
496,-5.635938207032959e-4
497,-0.028643287658837363
498,0.009594563876179378
499,0.02156086704899249
500,0.010553172903300519
501,0.016351214780950626
502,1.6886793421235017e-5
503,0.01195197628300046
504,-0.006471002643965613
505,-0.018888106190433518
506,0.023927308352064913
507,0.007092769859260477
508,0.002143043075991363
509,-0.014521180272954624
510,0.05164170694783725
511,-0.02826140328348052
512,-0.03203484675379291
513,0.008000590118109321
514,-0.03043529643303561
515,-0.02303001458914275
516,-0.012054716095691247
517,0.010218747352435484
518,-0.013998377428249466
519,0.025322864052759003
520,0.02097515099982808
521,0.016507784488905893
522,-0.02248338103212478
523,0.0388697815327486
524,-0.020765482855724507
525,-0.008292094369513342
526,-0.019076536571599786
527,0.013406165265957963
528,0.004348982553207503
529,-0.019140946059678973
530,-0.0016468246353970825
531,-0.02018350476635693
532,0.006064604535005175
533,0.02029790110159882
534,0.0058686198519413615
535,0.009143561568758434
536,0.016531048985247064
537,0.0029198719815508403
538,0.023403178768724418
539,-0.016675662968856773
540,-0.017791208445978864
541,-0.005546616541518301
542,-8.783995438016176e-4
543,0.030579543997262305
544,0.02259803272971492
545,0.01365291896103264
546,-0.00968844059456392
547,-0.0074294778161429174
548,-0.021610913088674185
549,0.009693654084191887
550,0.006489384470097055
551,-0.03027515663669206
552,-0.022212922957993445
553,0.013086932929729695
554,0.012707034012306072
555,0.0018801141691930571
556,0.01688632023947534
557,0.03465986402961796
558,0.04982006015962287
559,0.010303967542389266
560,-0.03035751456625983
561,0.01833571625127736
562,-0.028193421065215975
563,0.02900836899639276
564,-0.01027277524231343
565,-0.055652507583516454
566,-0.04070881654958099
567,-0.028974691155552845
568,0.018691238057075125
569,0.0262021754725215
570,-0.006177913317102847
571,-0.050203367806832905
572,0.010209808720567677
573,0.003502933810755428
574,-0.0061001060781353846
575,-0.001896409225988242
576,0.011375806130192631
577,-0.030550785942989916
578,0.019516466888766154
579,0.040603577336463165
580,-0.03359883987699501
581,0.03268880645635935
582,0.007251446571118888
583,-7.341335743157682e-5
584,-0.05896562569643715
585,0.01734961059155346
586,4.101108523636552e-6
587,0.02972289796857586
588,0.05910589835173079
589,-0.009282486276190615
590,0.038965160891309844
591,0.03157726239561986
592,-0.010494418059431793
593,-0.022791757325509154
594,0.00499925308866869
595,-0.029493053111144144
596,0.011214711882270878
597,-0.03975204169368979
598,-0.010271181963346351
599,0.01762770566142462
600,-0.033152511205463656
601,-0.01826172779093256
602,-0.024193446232856054
603,0.031743919211743694
604,0.005159229492897028
605,0.03328962702926516
606,0.008658326924813255
607,-0.012127894051781843
608,-0.018341745952773734
609,-0.019527108639044083
610,-0.00765410452734751
611,0.009071854040221573
612,0.003655394351946472
613,0.032372860739580206
614,0.017387850275575344
615,-0.02326673018763644
616,-0.011159501865032005
617,-0.018620602455435745
618,0.010702491086736363
619,-0.01746475827499699
620,-0.03418599947302196
621,-0.012279483534898605
622,0.012521829660601957
623,0.010342280404344067
624,-0.019157523279013437
625,0.007013052394265441
626,0.001822237707816307
627,0.011251215176440442
628,-0.01758316300052649
629,-0.034213750026105313
630,4.299465801777231e-4
631,-0.01928155935198792
632,-0.014508962317862365
633,0.012058698759454287
634,0.010878784703612131
635,-0.015292699511840374
636,-0.012227667108628297
637,0.0027263611089810456
638,-0.027800190000544615
639,0.005423403296393927
640,0.006575535952691525
641,0.029367137863755114
642,-0.017334144824886065
643,0.009597970400365616
644,-0.018256039705895472
645,0.016350806317798637
646,-0.039603614008748796
647,-0.020830562258139312
648,-0.024911305994572842
649,0.03324324059314307
650,0.02083800114449482
651,-0.009082639378232862
652,0.024658476036093686
653,-0.030377935493261888
654,-0.031145566284748197
655,-0.0018930644482372172
656,-0.012831167020872945
657,-0.026595746273182553
658,9.241269528833762e-4
659,-0.009572113111157276
660,0.01222175515044889
661,0.015604875506536038
662,0.03884242947589209
663,-0.0020584806906624874
664,0.010714732159487747
665,-0.019906068489965158
666,-0.011656646444105544
667,0.03159232295789127
668,-3.6143989494320686e-4
669,-0.025737624963206366
670,0.0287983639962144
671,0.014090829890823841
672,7.779959448269422e-4
673,0.030124313759485828
674,0.049419498375188414
675,-0.023649015276280494
676,-0.00108830358072013
677,0.004061160100913968
678,-0.029665042659616447
679,-0.0038571234274664304
680,0.010132506842197252
681,-0.022442151008055158
682,-0.006812233701192664
683,0.005350726056492185
684,0.010661126512469933
685,-0.009982599700376208
686,0.033330471626738786
687,0.013266579511966616
688,-0.025080655734281594
689,-0.013657904253436262
690,-0.008878578587245795
691,0.03358524545430079
692,0.010275190989026324
693,-0.011280825615926849
694,0.02125408541728555
695,-0.011782258463181096
696,-0.01422036405423462
697,0.02952631167603803
698,0.004371118994956771
699,-0.0018193851982268674
700,-0.042140860118488145
701,-0.034105190888221865
702,0.006375918884942584
703,-0.039679078453304775
704,0.006271242618996271
705,0.010144594157081674
706,-0.02551338198701838
707,-0.001280158311990624
708,-0.010964497291270126
709,-0.024492159327135325
710,0.01132155303111732
711,-0.0403830286346939
712,-0.011618109629456546
713,0.01764241474612125
714,-0.011161268421182627
715,-0.04985722608567925
716,0.01833037127927135
717,0.012828934741381198
718,0.02526888995625673
719,-0.038918838173801366
720,0.011332661485478669
721,0.0015893343717094102
722,-0.029950481055847543
723,0.010728341586607924
724,-0.04329890615429536
725,0.010717651293880057
726,-1.260624851710951e-4
727,0.015444054230414039
728,-4.328875331380166e-4
729,-0.009653875416396786
730,-0.0012201105151068386
731,-0.015877727492346984
732,9.666354292467148e-4
733,-0.013241938221911043
734,-0.025508994155933943
735,-0.004166139993966018
736,-0.022957645978074925
737,-0.005295179422697258
738,0.0025677184563463276
739,0.019103021470149698
740,0.03469755855234451
741,-7.858899615591312e-4
742,-0.028164273699564143
743,-0.012127186429400302
744,-0.032929186126867356
745,0.013242301727038804
746,-0.017752562467000386
747,0.01701817051973784
748,-0.008811226310955727
749,-0.04250032819316704
750,-0.018921020509754194
751,-0.014259778126533293
752,-0.0049021000107513455
753,-0.02269875149478608
754,0.0253681963799826
755,0.030980884794064082
756,-0.014497746257117706
757,-0.012240965290925481
758,-0.020672176334063992
759,-0.004813876946423017
760,0.009600710045811214
761,-0.0033191610973383827
762,0.06483483435140978
763,-0.013245178548179132
764,0.0039145012552284615
765,0.05236826660108496
766,-8.443889173213831e-4
767,-0.007632885210326155
768,-0.025598879947622177
769,0.021104520440738163
770,0.004692998193513929
771,-0.035884601697632086
772,-0.010226290382440079
773,0.008042967071614157
774,-0.03728335665748542
775,-0.03745171466283449
776,-0.017482223844205294
777,-0.0352307203922593
778,-0.0032065515122077256
779,-0.018359073647131668
780,-0.0015631419123984772
781,0.03094874503526995
782,-0.029275613058033074
783,-0.0076812237300760726
784,0.008607784595876201
785,0.014979786217639984
786,-0.0012960418291317543
787,5.139007354201331e-4
788,0.032024068037556315
789,-0.027251199586890575
790,0.017804883551923
791,0.015350101678700821
792,-0.00983662991122194
793,0.041281678550111715
794,0.005830943069732395
795,-0.008552279665793121
796,-0.015379668837138687
797,-0.02721854448035558
798,-0.0020332002923426004
799,-0.007509968849772096
800,0.035224908592819223
801,-0.00417386383544761
802,-0.0010972251642720093
803,0.008673713314033958
804,0.006307507280576761
805,-0.006088853314024586
806,0.03326663353039485
807,0.027443499731501893
808,0.0031611918726714306
809,-0.006100712193638482
810,0.01251562353195226
811,0.02260123658924491
812,0.02083894300175749
813,-0.024823227585009374
814,0.010632605176860231
815,0.03544897968454353
816,0.009851483461918787
817,0.026924768454171532
818,-0.05265501050657517
819,0.019257944455026627
820,-0.02375332252362251
821,0.005764423629318801
822,-0.002142887703068647
823,0.013196861599778027
824,-0.019952523456317598
825,-0.029002969072874082
826,0.030787916584806455
827,0.029112232529384684
828,-0.01519261899322757
829,0.06629736765692065
830,0.034884475893458396
831,-0.022838162557798435
832,-0.00936241507446324
833,0.01856180426846539
834,0.021868310469523276
835,0.02374974222920693
836,-0.008507211699951176
837,0.010129223565971816
838,0.002267059977224838
839,0.026061918920757453
840,-0.0047330590911091805
841,-0.012184785470276339
842,-0.030944112218685278
843,-0.014440648580164129
844,0.020598948273538958
845,-0.02569519525832924
846,0.014240862271261588
847,0.05178306691335954
848,0.04044908952162585
849,-0.01117043722190745
850,0.002961131599373241
851,-0.010394027855660962
852,0.007901146395946905
853,0.003531415565148258
854,-0.008525660571964522
855,0.029639313788319504
856,-0.014232729525159487
857,-0.02069798528615035
858,-0.008335282683615377
859,0.006025040719620789
860,-0.02239594115009208
861,0.019128887518429047
862,0.024965870109014767
863,-0.012119888604181426
864,-0.043757937356375946
865,0.003236098589281959
866,-0.012137838532668163
867,0.01785328364943672
868,-0.011372466004378724
869,-0.030736806580769545
870,0.04486720148159218
871,-0.002843038600606402
872,-0.018000457820625673
873,0.026821106969035176
874,0.0034190405909075685
875,0.02267541080673091
876,0.001844875357649397
877,-0.001114589218793951
878,0.031189033443414987
879,0.04169028656990073
880,0.004691058549370935
881,0.04134105771171327
882,0.004342099752295059
883,-0.028449881194268226
884,0.0024741177909146654
885,-3.908078517688427e-4
886,-0.0243709840688107
887,-0.0010010184159704035
888,-0.009365579375514233
889,-0.024400491020529345
890,0.025179333023003597
891,0.01606159702208859
892,0.0030839671600678075
893,-0.021464856484763
894,-0.028624944921868796
895,-0.035292920690306574
896,-0.02016152405802735
897,-0.0367583519674996
898,-0.019123704587993156
899,-0.009728670533258833
900,-0.039514785105966066
901,0.01606573532093819
902,0.0024276503327964258
903,-0.027524576894791666
904,-0.017974196860434305
905,-0.03135762062219102
906,0.014729188400728115
907,0.018016051286424556
908,-0.017654268302576822
909,7.222693781984614e-4
910,0.005281817999418762
911,-0.0232791601762634
912,-0.03179393657083858
913,-0.01951002811295395
914,0.03564995328665701
915,0.005534389866822528
916,0.012854622193792634
917,0.039129719642796074
918,0.0056622760039589685
919,0.03767931456876101
920,-0.01593350180431821
921,-0.011500706940186031
922,0.03206589522984625
923,-0.027537704637272033
924,-0.008934509139599344
925,0.03117582854014849
926,-0.0028923752558425767
927,-0.01592264596269263
928,-0.005423094075445163
929,0.017061172582417575
930,-0.0019831985262819657
931,0.0013175973392026365
932,-0.011820303206002063
933,-0.031244499071434173
934,0.03185487888335585
935,0.029500380545183856
936,0.006126003723647009
937,-1.5370651285119292e-4
938,0.02082769594811637
939,-0.0036821001694642124
940,-0.0160775171907034
941,-0.02833486311072044
942,-0.010566796233284539
943,-0.031673385902873316
944,-0.00795008751570846
945,0.011502724678616766
946,0.026337554621446
947,0.016276885480972086
948,0.0029187615875853356
949,0.02902447558810464
950,0.042285115997006364
951,0.004570151475273508
952,0.0016300093820160295
953,0.006843310587475757
954,-0.01341104846802745
955,2.921619367897537e-4
956,-0.00898346698049053
957,-0.013555599366951507
958,0.031117434349821883
959,0.015539814882902566
960,0.007901631995095812
961,-0.0042079168525766915
962,0.031864222120966214
963,-0.010075509097299835
964,-0.017246665282823495
965,0.0034312607676091943
966,-0.0675105172400925
967,0.05450916942533099
968,-0.0159623147784039
969,-0.01434377518378949
970,0.033582295826196595
971,-0.008943488496535996
972,0.00442023742042039
973,0.017167777573696218
974,0.04029677547957455
975,0.020428392222962072
976,-0.003942347598462988
977,-0.009044506020650784
978,0.046421562212894986
979,-0.014176510561973343
980,-0.005478968693300004
981,0.054034302464608906
982,0.009510413585114088
983,0.040262607620611957
984,0.008284493111019009
985,0.020514528991524544
986,0.0020114507289179288
987,0.015347573881683473
988,0.027522539684293145
989,0.007993144710597198
990,0.0014126639160147868
991,0.024825865708374244
992,-0.003314855446824157
993,0.02035969066718984
994,-0.006924248165686054
995,0.010427100757024816
996,-0.0018582975529727248
997,-0.012819130891808703
998,-0.002021616025961948
999,0.01713903589547385
1000,0.00897834739878555
