uniprot_id,protein,gene,description,gene_symbol,CR6_T1,CR6_T2,CR7_T2,CR8_T1,CR8_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi
Q9NZN4,EHD2_HUMAN,EHD2,EH domain-containing protein 2,"=""""",21.7463287562677,22.0825787082665,22.0458316226412,21.9998065555584,21.927870064336,22.3811489827911,21.8953823950497,22.7027477229506,24.9962092515529,21.6998127021152,22.2933690329084,21.2220561003262,21.8765270695399,23.7395702031966,21.9601122664258,23.1341265843988,22.5131355372163,23.2269120428505,23.5685995300953,21.7350260390656,22.2265347874185,21.6149678329471,21.7739966285346,21.476259669147,24.1307172643616,21.2456000166554,21.1565848364431,20.7716880369973,21.1165024167143,20.9668531792654,21.2946553716503,20.9789494236115,21.1869696152418,21.3437412617297,21.3948732846648,0.0801055790339653,-0.458195442351696,0.618406600419627,22.040744136941,0.302362915280052,-5.80010916846617,0.764207717358193,0.942582106004018,0,0,0.9786887206096658,0
P61970,NTF2_HUMAN,NUTF2,Nuclear transport factor 2,"=""""",23.0998504647428,22.8367797268841,23.1966280257288,23.1571433759362,22.72967178122,23.1791688072529,23.5916761816402,22.9764309991974,23.2509869761233,23.2312569691294,22.9228990147135,22.9033623345936,23.193927839645,23.9195917785669,23.1999556100801,23.2455227586217,22.8957777881421,23.0346546747771,23.2624369360707,23.2931840294448,22.9741240363254,22.8381755694351,22.7583457616289,22.9273117407255,23.4614866079743,22.6659007217228,22.796030728727,22.3655662782355,22.6689790045258,22.4246347311305,22.6695631605707,22.6694051845577,22.8551900424637,22.7953320833709,22.8371241151316,-0.177658499566368,-0.366971873229698,0.0116548740969624,22.9950878811153,-1.9067583585171,-4.2186407067099,0.0649859724869637,0.589328717960047,-1,0,0.6153005671435541,0
O75369,FLNB_HUMAN,FLNB,Filamin-B,"=""""",23.2440539089363,23.3606136721288,23.1347593507775,22.8995003323799,22.8854068682954,23.568418952577,23.3462511875809,23.5184402844799,22.7329558228593,23.3991062575189,22.982935039278,22.8405140597226,22.7893571201125,22.8263561128559,23.0021606629405,22.9112772054254,23.7788036431383,22.8785874890274,22.3663076426905,22.5683729926756,22.7518203143668,23.345623680284,23.4328705315961,24.0474045732403,23.1123157539098,22.7592430728919,22.2731830900077,23.278024171771,23.484515735653,24.1818981642787,23.7021991282652,22.7646279076161,23.279519084041,22.9858693469206,22.4750521753442,0.0524176913173875,-0.261740570960571,0.366575953595346,23.1116670095882,0.339016133805082,-5.78904400937476,0.736671551634979,0.936058968176185,0,0,0.9841080949823172,0
P18206,VINC_HUMAN,VCL,Vinculin,"=""""",22.9833244048298,23.1934532643537,22.6344860602319,22.4740861344329,22.4048370476809,23.1071107254779,22.7963745380973,22.8447628893328,24.374881769966,22.7675476471241,22.870854354527,22.701494545618502,22.6956134937273,23.1501835075835,22.9714086046415,23.0453162537895,23.0784978216435,22.6913667627243,23.7062658639538,22.7676110094176,23.459759958926,22.5795615531545,22.6634095828395,23.0233673710781,23.1372053441491,23.0199574940384,22.6602459929175,22.7525750296289,22.7098144919906,22.4120435283563,22.6436257183343,22.4841676957022,22.8088320274836,22.6311081934421,22.774649225296,0.0627718311069643,-0.202241033481669,0.327784695695597,22.8862799973283,0.481270015689935,-5.73424151780781,0.633391314385837,0.883960912264421,0,0,0.9717411516626852,0
Q03135,CAV1_HUMAN,CAV1,Caveolin-1,"=""""",20.9891650393366,22.4038189316724,21.7912178595478,21.1784006558003,20.5445553461256,22.2480315022634,21.6148479960468,22.6553818359096,24.931312747028,21.4816900962858,22.5872269489123,21.4142393632835,21.6415081526305,24.0519641152477,22.0226266837937,23.3812631450563,22.6911791632435,22.747403542465,23.5407506588361,21.7249917653621,21.1383785423842,21.0219317943009,20.3752459274812,21.1978684923383,24.1674773386629,20.8812986146832,21.0184312014177,20.6341351886248,20.3635312695568,21.0951309811793,20.9193378709028,20.1981172209023,21.1685811387253,20.4134897809288,21.3600825986984,0.0209204027815488,-0.662985300658299,0.704826106221397,21.7598461002753,0.0621533841246258,-5.84139493692736,0.950802706641108,0.993299606725983,0,0,0.9989451496892551,0
P20929,NEBU_HUMAN,NEB,Nebulin,"=""""",21.8782666527604,26.475082580353,22.2628755119203,21.4767836727008,21.012941813458198,20.8035103422126,21.8756752002651,24.11393592383,20.4491915614983,21.8539162469605,23.948622802819,24.5077294223675,20.4341913362396,21.0389079914864,20.7232187514368,21.2020022943308,25.5740465525071,21.4812306926672,20.1840187141878,21.1617104363808,21.1990834870335,22.5206884100547,22.6622948786922,22.6707873817422,21.469109012478,22.4493593379924,22.390851937125,21.5656151277104,21.2656265918859,22.2778162771549,21.4776913706939,21.2051985565563,21.6033098753534,21.4665761413603,20.9502010920329,0.595154713361527,-0.434187693840855,1.62449712056391,21.9894876565214,1.17499168505601,-5.20511945273508,0.248155831076545,0.749132485004612,0,0,0.4362821293292463,0
P06737,PYGL_HUMAN,PYGL,"Glycogen phosphorylase, liver form","=""""",23.3561675412904,22.9262422208973,23.0099985826333,22.4281895542238,22.8700191001946,22.7821461081924,23.1295942328157,22.5451103172076,23.6999358105313,22.9810121368242,22.8768536659239,24.0270948506968,23.0074986881269,23.9162855742295,23.3771255667412,23.0716818284691,22.5233215823778,22.8999026342125,23.4001776400376,23.0991987562223,22.4340556462242,23.4980151094089,23.2402412157492,23.0808666225703,22.9181655786958,22.4838861492878,22.1352406728362,22.4579395013118,22.4045218428446,21.6034183290605,22.1847392186478,22.1561137243913,23.0889441060499,22.8506015233055,23.2112195924279,-0.372943128294118,-0.660320932147203,-0.0855653244410322,22.9050150064189,-2.63681919609247,-2.87853234725557,0.0125000882649083,0.392830902591045,-1,0,0.19509979385035398,0
P43155,CACP_HUMAN,CRAT,Carnitine O-acetyltransferase,"=""""",23.0852277824282,22.8487575181299,23.1021405897609,23.5311297614344,23.8360731548728,22.457716592817,22.6165062374762,22.6677579618672,21.9472034456235,22.7328990640926,22.589133156772,22.638723765247,22.820295171809,22.2957436097175,22.7787218036342,22.7359885613512,22.933843596614,23.090035234501,22.3669774439944,23.2084017015472,23.2297392372268,23.2273891882246,23.3414629806089,23.3697690804409,22.7053259662783,23.1741796651351,23.2481301575542,22.8004043096101,23.4985993937726,23.1684502260669,23.639715832819,23.3685919322421,22.584449236928,23.7043256276395,23.6128330027175,0.0403087730750382,-0.242700424453651,0.323317970603727,22.9987611997416,0.289394313528004,-5.80372311190102,0.774027759754768,0.94642088164587,0,0,0.9897281266710063,0
P50502,F10A1_HUMAN,ST13,Hsc70-interacting protein,"=""""",22.9455751462804,22.969369992572,22.8978848302407,22.5898978387578,22.4784592087987,23.0866129327329,23.2238605327199,22.9399441873523,23.4899803019035,23.3636434091862,22.917894316171,23.0076219825818,23.0310291589081,23.0509277195237,22.9010764359014,23.2962937619267,22.7254449026635,22.4751640198754,23.687634167547,23.3576872410444,23.1996701930446,22.4804108304439,22.4535869285461,22.6574627217589,22.7408199424963,22.9839244993127,22.9895396459102,22.1149636492684,22.5458307201281,22.7940924645847,22.7876098201839,22.2714099146315,22.9596917587256,22.7250938822979,22.2357628329914,-0.0917687611287974,-0.334277383522133,0.150739861264539,22.8678820540289,-0.768880148463307,-5.56663456215586,0.447244820754372,0.818232785949558,0,0,0.928818756530007,0
Q04828,AK1C1_HUMAN,AKR1C1,Aldo-keto reductase family 1 member C1,"=""""",21.4881165891421,21.8391815402179,21.9701444448588,20.5665488302297,20.1321223096109,22.4208640402528,21.5092485222029,22.2337065018162,24.4786870717982,21.450167537384502,22.1937502518674,21.1455124081673,22.1059226086718,24.3619704332155,22.4158585233527,23.6688734617028,23.0988698475199,22.4819271796415,23.514443536972,22.2665813991393,23.3188538727513,21.0349318523896,21.8119091162948,21.7335418399141,23.2392389504126,21.2769038655724,21.0621619500101,20.7982029972548,19.6414699182062,20.3389183484357,20.4613778694938,20.7808032448216,20.6036159391745,21.4719064669932,20.186455854301,0.205492649654483,-0.432073014481084,0.843058313790049,21.8029368321083,0.654880917334852,-5.64206068249194,0.5169274530319,0.832591898563148,0,0,0.8731963037014221,0
P61088,UBE2N_HUMAN,UBE2N,Ubiquitin-conjugating enzyme E2 N,"=""""",23.1270366881559,22.7986229282054,22.7520432216986,22.8873618913318,22.6120648102848,22.9889396478579,23.3729268212074,22.8852808115613,23.0035868469456,23.1610821953047,22.9981731201672,23.0806518421081,22.8159130276016,23.334920204493,22.957576686682,23.4774521411631,22.8419321268511,22.9560885506753,23.0581713283249,22.8095671480367,22.8004844445724,22.8506577297396,22.925890894225,23.0922411565486,23.3181401370983,23.6412836421931,23.007504270587,22.7283139052331,22.7786463913463,23.0052436833274,22.9630860501908,22.4505297367693,22.9692126299151,22.8711746376978,23.0155942187762,-0.196193299407602,-0.380346193547385,-0.0120404052678184,22.9810684447679,-2.16469436233198,-3.78089928737891,0.0374842761329292,0.529552489478403,-1,0,0.5250476935918769,0
P14625,ENPL_HUMAN,HSP90B1,Endoplasmin,"=""""",22.5857014387844,22.2726242238303,22.6632934737842,22.1675990612216,22.1098225183708,23.1852637637085,22.7302040091726,22.9312775422755,24.5916188715436,22.6009178625516,22.6959031222591,22.1323035638711,22.4811421596876,23.2239971068827,22.8090070359084,22.9578692543829,23.3079967063242,22.521949913691,24.2324227908923,22.4139663527932,23.2286870202153,22.0359121772799,22.2590958710018,22.188024113619,23.1315787405357,22.5390097311599,22.3562999767978,22.4094351294459,22.0119272396985,22.147788235657,22.3365849260293,22.0361741535466,22.2295774625565,22.1645822154348,21.8686591617891,0.185757216782456,-0.187309661241867,0.558824094806778,22.6159490550487,1.01169584510452,-5.36756352954739,0.318791755902222,0.774248706022507,0,0,0.8086728403337969,0
P22392,NDKB_HUMAN,NME2,Nucleoside diphosphate kinase B,"=""""",22.4368538005338,22.8063767390955,23.172383353869,23.5723924604945,23.4051761637855,22.837125367424,22.6109933410358,22.5480735077488,23.9659585956849,22.9090705455854,22.7578973845452,22.2664782529018,22.9764910497011,23.5148114947324,22.957504378083,23.3645516273758,22.8220704733717,22.8058454797932,24.1356496871058,23.0173028654446,23.008374125179,22.5303263490954,22.7280027103752,22.0969663050955,23.5326870762195,21.8133708834339,22.6337234251085,22.3326682263576,22.4634645702602,21.8774473784443,22.2143154424402,23.0056255996693,21.9196190170551,22.4273752661609,22.0424423982527,0.124621691543501,-0.210810753503253,0.460054136590255,22.7859832954703,0.75488281339608,-5.5765244056006,0.455489311123028,0.818232785949558,0,0,0.9066485562797851,0
Q9NQC3,RTN4_HUMAN,RTN4,Reticulon-4,"=""""",23.0864600717318,23.3947923053556,22.559491031293,22.0904080716622,22.4372861766976,22.8335765903795,23.0090182720478,23.1740495459439,23.607696826472,23.1834926963854,23.1404479370597,22.8740104312437,23.0652329791449,23.4683365927235,22.7532965474552,23.1316220472495,22.8824131674692,22.9052855507217,22.500035353169,23.0495668100025,22.7999311826882,22.2719451333086,22.1819456657947,22.8196807760286,22.7241227618335,23.5820357047375,23.1156839489472,22.6867969171177,23.0100845387904,23.4138607145154,23.3015786685814,22.9754596431284,23.8022428040287,23.1578803705588,22.717031180523,-0.140309649109867,-0.392587965704733,0.111968667485,22.9630514004226,-1.13005238968728,-5.25207639219104,0.26632179662202,0.761006743239864,0,0,0.8305753107822618,0
P36957,ODO2_HUMAN,DLST,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","=""""",23.1803353955673,23.228017598319,22.9074033882012,23.5735281920486,23.6530442520361,22.8979929562425,21.8799531730335,22.5141154133969,22.7025311614068,22.9714512814925,22.9369916201985,22.745018347216,23.167959670937,22.503280519302,22.5967560663973,22.2408863689933,22.5078079494914,23.0828899607246,22.7835801205627,22.678636000553,22.7938778248308,23.6481787877712,23.6307120498532,22.7429697144014,22.892865140271,22.2496050650078,23.1290726867301,23.3180080427245,23.5825344915126,23.7069914341929,23.5952154033785,23.5610897491156,22.741274087474,22.8256877943761,23.0955110042764,0.132051035948184,-0.164840611937742,0.428942683834109,22.9790220774868,0.90372187814769,-5.46245636423771,0.372468191494618,0.787560166025475,0,0,0.8777319015012232,0
Q5VXT5,SYPL2_HUMAN,SYPL2,Synaptophysin-like protein 2,"=""""",23.1946955662712,23.1393787990396,22.2940290070844,23.0626045630837,22.4695281413154,22.4774317621135,22.9811757424096,22.8314147736314,22.4381763946193,22.8958533712226,23.1379299325891,22.7479861657772,22.9320935305707,21.6076240367609,22.7428797686727,22.8928295239605,22.8869199830603,22.3442105551422,22.1986651148277,23.1100236040144,23.093874262941,22.4575246393592,22.6836848088028,23.2642809556134,22.4261753056293,23.0227518830646,23.4770935280047,23.7310293739919,23.489680484309,23.1724571997666,23.6072219860185,23.6518293826088,23.5220813255195,23.0851473337933,23.8917852420505,-0.00370936903760821,-0.267428977962336,0.26001023988712,22.9417733727897,-0.028579102322465,-5.84283335481772,0.977366491584629,0.996339503226093,0,0,0.9999150828764559,0
P62826,RAN_HUMAN,RAN,GTP-binding nuclear protein Ran,"=""""",22.7952657965356,22.3939869825245,22.759127215464,22.7112073914474,22.7487273787309,22.9282308927809,23.0235818159444,22.9874422992381,23.6816065071931,22.9253357773834,22.7561791388764,22.8060531915961,22.5913354076548,23.5188425185633,23.193071523468,23.6836539924024,22.8560335725836,23.0427698510842,23.79367812506,23.1802241938,22.8468454968127,22.595308725957,22.6777897937388,22.8776334068884,22.9501878731662,22.7613311566055,22.6483589028752,21.8584061072026,22.5365915934841,22.4368055481047,22.5230342253209,22.5601453788541,22.6120882996511,22.6610619781165,22.5434828852614,-0.192565378022103,-0.424990845337137,0.0398600892929318,22.8418692841249,-1.6833927698909,-4.56192377137792,0.101412184680029,0.625865380283813,0,0,0.6435871611605807,0
P46976,GLYG_HUMAN,GYG1,Glycogenin-1,"=""""",23.5825169638641,23.2486951347889,23.2137408216935,23.4374266672947,22.9720525786282,22.8634257836968,22.8265816175261,22.8621774908356,22.7358178823115,22.9898696879845,22.9006036586832,23.3649091718222,22.9927360914283,22.3720392614419,22.9907904995672,22.5163637400813,22.8127246236197,21.9960853778996,22.685970962963,22.1374495030582,22.5859789541344,23.211128596893,22.8295726266255,22.6967849361913,22.2266587796743,23.324324236971,22.9702154690629,23.4713062903549,23.5047056512832,23.4123202107867,23.2319824081535,23.541230965603,23.3345291649716,22.6403335351619,22.7070289644846,0.0203684983143049,-0.248019716437076,0.288756713065685,22.9482879517012,0.154200766944459,-5.83199479584695,0.878358300624666,0.976725444325521,0,0,0.9973616783953074,0
P13489,RINI_HUMAN,RNH1,Ribonuclease inhibitor,"=""""",22.9978866090618,22.7816726490802,22.3493874322929,22.607663206176,22.6101025139156,23.2494526411211,23.1917889967532,22.8610633332044,23.3810273412511,22.8671652919545,22.9317484705279,22.6598873324951,22.5086564357357,23.3453428658199,22.8472327397736,23.0217508415714,22.6817467773493,22.8915962067926,23.7134153610924,22.7110325141568,22.8304142241723,22.6034169170561,22.5852057381309,22.9208479582936,22.9192120807695,23.0642588536928,22.8506791091347,22.2615213040939,22.6408796515764,22.2681128715267,22.583737479009802,22.6406146073379,22.9160417151578,22.8998229859619,22.8159957352461,-0.0915171736845917,-0.31504339097408,0.132009043604897,22.8288680226082,-0.831888450023842,-5.51995499580937,0.411246132636484,0.808163039694068,0,0,0.9218997344197508,0
P11766,ADHX_HUMAN,ADH5,Alcohol dehydrogenase class-3,"=""""",22.5735190241258,22.2380552732799,22.9099508094381,22.3999450924715,22.0126635687147,22.9381430015988,23.401303212735,23.3554175309481,23.7771785006687,22.7138881122407,22.919048785258,22.511073922878,22.1928421330522,22.8957498076745,22.8544919803479,23.1832839963611,23.168287926912,22.8783683078527,23.4217146677507,23.0231060096727,23.5483142852954,22.543726468835,22.4939823028391,22.7240380975976,22.8876676358305,23.0296279226615,22.9128018115809,22.3314517434678,22.8456830387283,22.9652280091625,22.6475743409662,22.46796365817,23.2441278848818,22.6386842665055,22.2825645308807,-0.0382501359554297,-0.31986186989091,0.24336159798005,22.8266133617538,-0.275977197637483,-5.80729618917216,0.784227308109498,0.951094816064278,0,0,0.9907461438451108,0
P42765,THIM_HUMAN,ACAA2,"3-ketoacyl-CoA thiolase, mitochondrial","=""""",22.7512553982804,22.5879602636888,22.8942308627315,23.240028118233,23.5323036830509,22.4552334215253,22.7883194711028,22.9828133936397,22.9534916505178,22.4551008617617,22.4639683679149,22.5788916533446,22.7542779492599,22.8610739475769,22.8328210371462,22.6897458455867,22.6404139978153,22.8255906334544,22.688363544355,22.9704091436874,23.1169745173889,22.9396553560077,23.3844591841461,23.0101872634174,22.5503218519566,22.9290948463384,23.3648156812806,22.7908068447356,22.5740693170206,22.8166483700483,22.876308903512,22.8203659068697,22.5425632319182,23.4279052263193,23.1952784798983,0.0266261049134684,-0.179260541259695,0.232512751086632,22.865307092158,0.262766758486836,-5.81064931516033,0.794307717158899,0.95141295573651,0,0,0.9938871847548358,0
P63104,1433Z_HUMAN,YWHAZ,14-3-3 protein zeta/delta,"=""""",22.7529476287362,22.6232751619156,22.0196403874736,21.3026691675916,22.0128042266192,22.4874915893589,22.3749972021918,22.8051713612235,24.2245241319131,22.0941060522293,22.8937843327167,22.1357702674305,22.6505457916914,23.8154724383396,22.9175225911557,23.0878859545922,22.8283593567202,22.5493393525729,23.9511229373024,22.1813456655822,23.2162610454846,21.5080136235531,22.2570873659365,22.5308103226438,23.4412895620422,22.3831647503861,22.5393932640886,22.0951356317348,21.8910248724695,21.7854508762598,21.9022210012793,21.5827835777448,21.9595269354792,21.9450559198518,22.2330759188952,0.278570784514907,-0.142436586693957,0.69957815572377,22.4851162932916,1.34442577901657,-5.01327684635369,0.187665480871,0.69836953419989,0,0,0.6274601097839203,0
P54652,HSP72_HUMAN,HSPA2,Heat shock-related 70 kDa protein 2,"=""""",23.8053068182866,23.8520393211468,22.74129442701,21.7354709210789,22.2372081101798,22.0402866268979,22.768892409272,22.7550139221427,22.5121632123042,22.3914941145729,22.2781107185357,23.1570899385094,22.439884435185,23.3610307580054,23.7601798749255,23.156686773059,23.0495289703552,22.1657263590804,22.1204772718726,22.93329424377,23.2516507736372,22.7655095348606,22.6585545366232,23.1383831644297,21.4740784376641,23.6122721429777,23.4756308620093,23.1379021944427,23.0389190423306,23.2904657184187,23.7654632870115,22.8585431725581,23.7883253708583,23.284867598911,23.4981887476057,-0.124463495688243,-0.484687165639026,0.235760174262541,22.9228552517294,-0.702038147882206,-5.61227884445274,0.487408590194828,0.8324436326905,0,0,0.9144376397613002,0
P10809,CH60_HUMAN,HSPD1,"60 kDa heat shock protein, mitochondrial","=""""",22.8570410124583,22.7612741786695,22.7530359614968,23.2757238116577,23.8825025350507,22.7529912502238,22.1796195646522,22.7032906297149,23.1561686885722,22.5594565555546,22.8168542550456,22.3210615916558,22.9252054952056,22.6177182337216,22.5853519605073,22.1800606155998,22.5700523859245,23.0902707690301,22.9443312992536,22.4514696101811,22.9236713961157,22.9122096316227,23.0431994766357,22.7552624371604,23.1308690321099,22.4070337541223,23.0052865920794,22.9458658252509,22.7510391285502,22.9097875647147,22.7827053127863,23.1779806825504,22.4128785256748,22.7972556500453,23.1500483599088,0.230204617886548,-0.00382928900868876,0.464238524781784,22.8139592506715,1.99860151588543,-4.06765692978809,0.0536549645383572,0.568702956332867,1,0,0.5099767010763968,0
P24539,AT5F1_HUMAN,ATP5PB,"ATP synthase F(0) complex subunit B1, mitochondrial","=""""",23.5547981861077,23.2735908237641,22.8385457764572,24.0071815171074,24.1075734912255,22.4558745298008,22.1999093217481,22.5151850166097,21.823861358506,22.6894393828001,22.96353143897,22.801587921212,23.3332673700732,22.5412054372914,22.5297841716286,22.2313327529699,22.5897195195188,22.5723299862706,22.1694042463686,22.7965870578759,22.7439784327497,23.2301149205301,23.0713408620425,22.7572538566658,22.898179741382,22.008557151388,22.9484271347083,23.111240646782,23.2352156177279,23.1286699056019,22.9094732029058,23.4512418908867,22.7350047312537,22.6634064047129,22.9600665713484,0.118450193110235,-0.211024320471308,0.447924706691778,22.8527680107712,0.730474250439056,-5.59335074747909,0.470077780522182,0.825263117134613,0,0,0.9144678476574604,0
P21333,FLNA_HUMAN,FLNA,Filamin-A,"=""""",22.1683882006635,23.9161620265656,22.1398978195955,22.6608710633939,21.7470327782028,22.6548873915772,21.9735985133497,22.7773753509303,24.2331297069656,22.4508017193091,23.0784877575654,21.7539460880671,22.3929447522446,23.4034826416514,22.8454153533812,22.7133176827761,23.1612739151179,22.2548359980605,23.5800371350316,22.6954990327874,23.1385012742439,21.8450266087091,22.1366878780898,22.7415205960374,23.2992146583648,21.5418800382317,21.5274057761238,21.5887480229837,21.5281079272058,21.7639133143146,22.0146611061985,21.1390831985271,21.7634270543446,21.3748845843932,21.6333952974652,0.338293200622566,-0.0608778700783563,0.737464271323488,22.3896526360706,1.721968385955,-4.50513804068664,0.0941144311102486,0.608224041374567,1,0,0.4495674693554222,0
O75915,PRAF3_HUMAN,ARL6IP5,PRA1 family protein 3,"=""""",23.0377209590753,23.0625851647752,22.617308741762,22.0586553428338,22.4522104337314,22.7127323107078,23.2042026042736,23.0330872642191,23.541813118737,22.7722927121528,23.2006207994608,22.5978527705354,22.9107684590604,23.5888639184471,23.0048281305508,22.7804799214258,22.6503341243757,22.4641418238482,22.9700795591018,22.7508944930943,23.0067533597762,22.1228703872308,22.8934568622887,23.1429237912329,23.203748471478,22.3585550869183,23.0290855172552,22.9590681403827,22.9308765773257,23.0593861634141,23.2084216452948,22.6067009038035,23.2261523797685,22.8340548100101,22.78565908659,0.093662923612861,-0.156082204443472,0.343408051669194,22.8794053095696,0.762011716075062,-5.57150934842304,0.451279237705877,0.818232785949558,0,0,0.9281845636043026,0
P11177,ODPB_HUMAN,PDHB,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial","=""""",22.8684797838628,23.1605932962512,22.6537123487293,24.1402530778776,23.6929372473516,22.5703122771703,21.9683059055138,22.596031673927,21.9751802408776,22.5201940930052,22.5980073462847,22.9085512415295,23.0848099363073,22.5449531286177,22.8915894933626,22.4292655991529,22.8258918663208,22.6911103310121,22.4207115815239,22.6342640626976,22.6774376918504,23.4269975802823,23.3420400981115,22.4421661480507,23.0590893531687,21.8934259487433,22.9326291059027,23.1957243713606,23.4898505212346,23.321571591866,23.2425185436314,23.6913249067324,22.7606068841086,23.1878661890248,23.1442419355985,0.175999171648636,-0.148000834034533,0.499999177331804,22.8852184400298,1.10371404686414,-5.27880035790622,0.277426911947631,0.761271540393301,0,0,0.7979847884551752,0
P12814,ACTN1_HUMAN,ACTN1,Alpha-actinin-1,"=""""",21.4164596154088,25.5987684996312,22.5051096287735,19.6077045647347,19.2394805411047,21.2652979502426,22.0937159497676,24.4676860635179,22.8667250040497,21.7975561782117,23.913494847761,24.5132864359636,20.8459053275226,22.2046626889895,20.9456805445111,21.9318037044303,25.3549024288407,21.9328191716798,22.5589699196463,21.034830381948,21.2882583005911,22.8691141661713,22.3846839512072,22.4599455912525,21.9762825055892,22.6729002743863,22.587280030212,21.9309982480065,18.8627667462907,21.9604573329509,21.1232045790566,20.5428421133817,21.0017283047227,21.7532113879919,19.8714691516292,0.495420137933092,-0.542248491656961,1.53308876752315,21.9822857751479,0.970241283226587,-5.40516039018647,0.338773481024089,0.775989769363527,0,0,0.5849350605578858,0
P14854,CX6B1_HUMAN,COX6B1,Cytochrome c oxidase subunit 6B1,"=""""",23.4970070944374,23.2967697122071,22.9783088847764,23.7563997968761,24.2703310887117,22.5388865264486,21.7569917059609,22.3003382779773,22.3434796228769,22.4881520783287,22.5292602420852,22.9332570797034,22.7816004072974,22.6039889055864,22.5586223424843,22.3033558848691,22.6129043753849,22.7791379743286,22.3758063629197,23.1813406379976,22.9427503842007,23.2930612247998,22.7617482242434,22.5810573032246,23.1983652972311,21.9417990340144,22.9096362530562,23.4403760599825,23.0177151791602,22.6643901291436,22.5251801461117,23.0809301410223,22.4278939167405,22.6858674566586,23.2865292045803,0.0325391849429586,-0.30270643956866,0.367784809454577,22.8183782558694,0.197212535103682,-5.82486425522134,0.844829253935277,0.967625042176314,0,0,0.9945282435012737,0
P49411,EFTU_HUMAN,TUFM,"Elongation factor Tu, mitochondrial","=""""",22.8882206728696,22.6313585789947,22.9584000818939,23.5964893060144,23.4702393242379,22.5965035501243,22.763493057086,22.8654049205464,22.5572704972006,22.7337187894579,22.3779463960905,22.6420950995197,23.3393365580117,22.4403871843472,22.7957240862498,22.4634602211674,22.837300579826,23.0671201123769,22.6696994224903,22.6342830216546,22.6156863344994,23.4886041407437,23.3287234649487,23.1017202270589,23.0965049333234,22.7088905900136,22.9202821479579,23.2474299838998,23.1088993388993,23.2086770757495,22.93665242847,23.4511329313246,22.8424780393876,22.9348729733849,22.7023784023909,0.040596398376529,-0.188794580008221,0.269987376761279,22.914896699206,0.359585470955706,-5.78228440968241,0.72136925173425,0.92743912262737,0,0,0.9868285611413857,0
Q16775,GLO2_HUMAN,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial","=""""",22.7884931179124,22.5908968687183,22.53712191997,22.6834612723247,22.7420468900839,23.5834086980122,23.5617331511549,22.8980157488537,22.4747492049745,23.3178646499844,22.7411860644448,23.103103787632,22.604025318121,22.6119598659006,22.6612236665591,23.0890925644611,22.7206503390574,22.9654980993213,22.8773883601689,23.3197493947972,22.6942969091877,22.8495111361946,22.7074353747486,22.8016655066077,23.0254800531127,23.3288525599135,22.961811392833,22.8855875119784,22.8236029851689,22.6946427306047,23.0647307358673,22.7875335281961,23.0588878738139,23.0778893418291,22.8888489606758,-0.221897604584766,-0.425420486865325,-0.0183747223042084,22.9006413023767,-2.21528870594807,-3.69017991506825,0.0335038629377108,0.504635703007535,-1,0,0.47067603645639094,0
Q01995,TAGL_HUMAN,TAGLN,Transgelin,"=""""",21.8624941970131,23.923611741352,21.7130276534241,23.1956673046357,21.6495307990669,22.0078367547234,21.4635363096467,21.9311053584525,25.089451724461,21.6855206696466,23.7054341946409,20.7852570134987,21.1193255206991,22.9168122060204,23.4631029952764,22.5535213593531,23.1545373035497,22.0821570240668,22.7616147413674,23.1631918645278,23.9072127046643,20.9012966867065,20.8090152118677,23.1611703860272,23.0752018937248,20.4108142759359,20.8286485446808,19.4804953161046,19.6634917382742,19.5526472941443,20.7989540944703,19.9950552578114,20.0472202077556,20.553673698739,21.7016617566494,0.307566521869196,-0.360903259171873,0.976036302910265,21.8603798800851,0.934863590705617,-5.43612458410423,0.356416444827885,0.785108363381109,0,0,0.7281103399843101,0
P28331,NDUS1_HUMAN,NDUFS1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial","=""""",22.8177937299097,23.2518071929536,22.9065186034794,23.2578918514619,23.2316260442835,22.7828742221338,21.3818255636376,22.1642908379907,22.187402138664,22.8289066241422,22.7146146290847,23.2426771628451,23.1162174183351,22.6160486836392,23.1087917147364,22.7780865458977,22.9615844064036,22.9911120294164,22.7854276109776,23.1264399752109,22.8163379228966,23.5384348711602,23.275440178870902,22.1798285198741,23.204590237531,22.3478492699098,22.6234812574344,23.1167985372495,22.8807351533729,23.202221151298,22.6379614120407,23.1501747529016,22.8500680852762,22.572989610109,22.828214496018,0.15770710690882,-0.12675796673005,0.44217218054769,22.8422017840328,1.12645352120701,-5.25576226095173,0.267820081816637,0.761006743239864,0,0,0.8123941672831397,0
