uniprot_id,protein,gene,description,gene_symbol,CR6_T1,CR6_T2,CR7_T2,CR8_T1,CR8_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi
P63098,CANB1_HUMAN,PPP3R1,Calcineurin subunit B type 1,"=""""",21.8920078509629,21.5975249316051,21.5662732753467,21.5724257244057,21.8289866538715,22.346574779267,21.8924636984657,21.9228963630054,21.8469400685082,22.1658282210865,22.2028142694615,22.2704603553052,21.8311863265846,22.2529705738648,21.8139068683294,22.178099276248,21.9188038174033,21.9146065497774,22.1569182411477,21.8452648386249,21.9825829152333,21.5401039821417,21.0699449055916,22.0238793500347,22.0198425431081,-0.0582105674476239,-0.442168281137317,0.325747146242069,21.9061322551752,-0.312242547513891,-4.65860012355638,0.757446133926556,0.996799643733751,0,0,0.9839589878660457,0
P38646,GRP75_HUMAN,HSPA9,"Stress-70 protein, mitochondrial","=""""",21.9657559690228,21.960236788442,22.1107503199566,22.8591721309939,22.9640973257972,22.0229767117755,21.5934857223476,21.8325155920441,21.928599069917,21.7441592231958,22.0052736627221,21.8759453377964,22.140062284812,22.009470222609,21.7883187668186,21.5475988566459,21.8360568887887,22.13988811986,21.7419636453758,21.812841337196,22.0694196378181,22.4174654709586,22.3700739008424,22.0165824956016,22.2793349074748,0.200378235528998,-0.199896800685878,0.600653271743873,22.0412817755525,1.03101667229512,-4.59567306474869,0.312406557203037,0.996799643733751,0,0,0.7920505746131499,0
P61077,UB2D3_HUMAN,UBE2D3,Ubiquitin-conjugating enzyme E2 D3,"=""""",22.6020556739709,22.9217815227462,22.366216679556,22.2918581423617,22.1326632733404,22.2234089274039,22.1454682116504,21.8492562641364,22.0831511518895,22.4818088057698,22.6150386202065,22.1860700476165,21.4960393607577,22.0027768177521,21.7529318686171,21.8357868601576,21.6346807759388,22.3051554364001,22.0477071683901,22.2619044157026,22.0037627847195,21.8323622096698,22.285919461141,22.4275225774359,23.262035233601,-0.249553845530873,-0.705022837309124,0.205915146247379,22.2018944916372,-1.12844162220012,-4.58253647946039,0.26984829795835,0.996799643733751,0,0,0.7211634858377655,0
P10644,KAP0_HUMAN,PRKAR1A,cAMP-dependent protein kinase type I-alpha regulatory subunit,"=""""",22.3435788646082,22.3092653617322,21.8460737117733,22.199585053535,21.6565701559423,21.9871457957967,22.2367858571334,22.1228345771236,21.0987015535726,22.0000990149148,21.8874252187335,22.2658372651896,21.9820057847451,21.6468946482302,21.7966567812005,21.9608435445243,21.7931441233997,21.6839226834471,21.8147692231348,22.3077213583209,22.377021340845,21.8024210628885,21.9659040566794,22.2141930664651,21.6763350233519,-0.00484507636957332,-0.39823407070032,0.388543917961174,21.9590294050915,-0.0253660046017085,-4.6651632273197,0.979964454446988,0.996799643733751,0,0,0.9999019454090214,0
P01019,ANGT_HUMAN,AGT,Angiotensinogen,"=""""",21.1973749081768,23.8966383375185,21.906501422843,20.3597203787358,20.6101895289224,21.1929473527185,20.7238009334627,21.4576189398334,22.694279075831,22.1285242661414,22.4990676334984,20.2312596929593,21.6953505414796,23.4652451466624,22.1409369255652,22.6987461816561,21.2839530079931,21.3782466372419,22.7752555169182,22.6612495983393,21.6950222652471,20.1682724523795,20.9584994513654,20.211560148117,22.9831555186438,-0.499997197308968,-1.65776178216512,0.657767387547188,21.72053663449,-0.889448802854809,-4.61294645946023,0.382242525435949,0.996799643733751,0,0,0.6182593193755392,0
P84077,ARF1_HUMAN,ARF1,ADP-ribosylation factor 1,"=""""",21.7172467640505,21.5773200075218,21.7722090775971,21.4600137552971,21.712779000382,22.3333175170527,22.0262522047099,22.2106626135489,23.3417372137464,22.1749333526311,22.1314773906971,22.0157377918892,21.8468218656948,22.1578754724484,22.1468322617992,22.4605444341909,22.3093399367397,22.240573180296,23.0981375447237,22.1590915437084,21.8924301558979,21.4578259996204,21.74358522126,21.2725175417115,22.4118429107945,-0.419295069231847,-0.94586697462757,0.107276836163876,22.0668441903204,-1.63996929479895,-4.49899799087224,0.113537854676695,0.996799643733751,0,0,0.40162907742298615,0
P53597,SUCA_HUMAN,SUCLG1,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial","=""""",22.0906201017994,22.2218573297754,22.1504501866535,23.1737075795177,22.9037319418254,21.6789028204701,21.6957495126854,21.6970128347213,21.1209703114831,21.8260214950576,21.4993657468041,21.9520374608085,22.1104204268691,21.0672859187573,21.8546676377591,21.8007719579993,21.9739667060083,21.8882029302789,21.5655179012927,21.9857075296237,21.7221021604343,22.7001277774332,22.6599853141533,22.0776441837037,21.9182137625829,0.22151847700059,-0.33509337804665,0.778130332047829,21.9734016611399,0.819655109641358,-4.6206332079842,0.420160122788225,0.996799643733751,0,0,0.8252383973570985,0
P37837,TALDO_HUMAN,TALDO1,Transaldolase,"=""""",21.482705441911,21.6202367097182,21.5378181070398,21.4216922347833,20.948001820573,21.8805340115976,22.0576805615896,21.8573519667231,23.0870112301896,21.8984668853892,21.7737163283106,21.5230231947838,21.8368098373844,23.0976688338438,21.9920061834617,22.4999422587398,21.8791601888884,21.7692251200974,22.8187064410929,22.2668790762168,21.8043245075514,21.3740671382128,21.5010393817127,21.4945659217953,22.2756549816085,-0.0939374773725987,-0.737324457881552,0.549449503136355,21.9079315345286,-0.300704737737462,-4.65907775388743,0.766126672516343,0.996799643733751,0,0,0.9752848738308403,0
Q6YN16,HSDL2_HUMAN,HSDL2,Hydroxysteroid dehydrogenase-like protein 2,"=""""",22.1607306303556,22.0916377446118,22.0768127183893,22.6455219752916,23.0463700256589,21.6675356612854,21.8274499017587,21.698634468719,21.3997846270016,21.6327465146769,21.7180292776235,21.9337427351077,22.3210497324946,21.380734111948,21.422770814484,21.3974095394454,21.6483564528264,22.0835314752225,20.844481510651,22.0630242824629,22.1842727688817,22.3934774812266,22.594436957629,21.8442351929135,21.9518931143018,0.0939191034287923,-0.463838796113448,0.651677002971033,21.9211467885987,0.346802207959127,-4.6570635725167,0.731642658901532,0.996799643733751,0,0,0.9710801697489243,0
Q01469,FABP5_HUMAN,FABP5,Fatty acid-binding protein 5,"=""""",21.3019550523886,21.0008861219139,21.4146066702747,21.4763577839272,22.0455650439866,21.8817783694404,21.2258333090771,21.6876222246427,23.1141309012187,21.2519587230418,21.5815450451674,20.8829868242416,20.8284069867318,22.042028026653,21.2395021459712,21.2590766581295,21.7368475316114,21.7159418293637,22.5506150784984,21.3592418478137,21.994334523557,21.4615047419369,21.6560266780393,20.9617321435746,22.418770464464,-0.171464421547626,-0.821377556873458,0.478448713778207,21.6035701890266,-0.54336586231284,-4.64534566241794,0.591691345359965,0.996799643733751,0,0,0.9139500021486966,0
Q9NWV4,CZIB_HUMAN,CZIB,CXXC motif containing zinc binding protein,"=""""",21.9836028567307,21.699451469728,21.8380947455541,21.6859550224354,22.1695695920122,22.4402015721256,22.2523572640317,21.9382240633477,21.9469572524998,21.9267422944744,21.7875237032632,22.2031848682365,21.7686381099001,22.398323059597,22.1912188997032,22.3111062201377,21.8420339736559,21.4876056955672,21.5467269052337,22.2341370141839,22.2281004451803,21.8195794951914,22.0099710164963,22.2935897072768,22.0667130776723,-0.0108417511100569,-0.374640249677177,0.352956747457063,22.0027843329694,-0.0613779213631327,-4.66495080251777,0.951546381992007,0.996799643733751,0,0,0.9994616693556359,0
Q99584,S10AD_HUMAN,S100A13,Protein S100-A13,"=""""",21.6353541882025,22.0192992032334,22.0097889728764,20.8594068774302,21.617701089415,21.5428103807308,21.5967083858727,22.5045872644965,22.1470700750137,21.6482817885526,22.1665388069628,21.6687140503881,21.2326648038346,21.0282852914889,22.197105485567,22.4428016090277,23.4527768584501,20.7314761925611,23.3149561296328,20.7990542536233,22.9713907203718,20.6400332192143,22.0212913517984,21.8412110708298,21.3780229794372,-0.27432965823893,-1.04779335821636,0.499134041738497,21.8186932419605,-0.730476874932277,-4.62962540557833,0.471890522673939,0.996799643733751,0,0,0.8138136744575114,0
Q9UHP9,SMPX_HUMAN,SMPX,Small muscular protein,"=""""",22.3144825022374,22.9807617202838,21.8529218257908,21.5895291549569,22.458099687769,22.7518212488145,22.5838533879456,21.4187096042535,22.4752157789382,22.0755459582541,20.836315043707,20.8691528322056,21.594049762873,NA,20.9478816119249,NA,21.8846696886431,21.8850293101443,NA,NA,NA,21.7466438257163,22.4961931310008,21.5548421348317,20.154878097824,0.0114709884580968,-1.01140710570809,1.03434908262429,21.8235298154057,0.0233931948154278,-4.65010171885219,0.981568510264471,0.996799643733751,0,0,0.9997866226231895,0
Q9H0N5,PHS2_HUMAN,PCBD2,Pterin-4-alpha-carbinolamine dehydratase 2,"=""""",22.0426688687836,22.0514914094951,21.8024319231034,22.4112068360074,21.8936839830062,22.2911029646534,22.3030271798221,22.0666012987173,21.0075908314232,22.3618856660989,21.6242162537807,21.869356203142,22.3982459154602,22.0633735508703,22.1422321388552,22.3044651141348,21.6494179458631,22.1242424359627,21.6275092818661,22.5527302603494,21.7131078954402,22.1811557458524,22.0918413862787,22.3491058880391,21.7081355951955,0.30868813428874,-0.139236756987732,0.756613025565212,22.025233062888,1.41934634786013,-4.53778858704378,0.168149306864589,0.996799643733751,0,0,0.5767415752917832,0
P48147,PPCE_HUMAN,PREP,Prolyl endopeptidase,"=""""",22.0745221977169,21.6038600912868,21.9162884046845,22.1332071179123,22.2485452102903,22.4176164846311,22.2856332534041,21.7400241418162,20.5297228558752,22.2356525281864,22.1848860105591,22.3160212598233,22.0242315246467,22.3556744051075,22.1442647208934,22.0753315083311,21.9399923425598,22.2884784197472,21.8142252723769,21.8840065446675,22.0291000847503,22.1593457456814,22.1254808258976,22.3541902594128,21.6201502253836,0.45412636776144,-0.00267033165142916,0.910923067174308,22.0200180574257,2.04751648629901,-4.41870593797925,0.0512536625225047,0.996799643733751,1,0,0.2594490337893873,0
P63208,SKP1_HUMAN,SKP1,S-phase kinase-associated protein 1,"=""""",21.6382670189735,22.1164657238114,21.1500342651699,21.0707327333563,20.599584595806,21.6612160783912,21.8890875655062,21.8461774966066,21.9267493671458,21.5226696410595,21.9623255833724,21.4047852014763,22.5911779815066,22.4464603485105,21.9651980669676,22.1954347681399,21.6277167277777,21.9509944357807,22.6286318644064,22.4277231433681,22.0993342833452,21.7062715721061,21.9796775397426,21.839233403179,21.9797690155703,0.146792551555961,-0.427014472726196,0.720599575838119,21.849028736843,0.526880110886118,-4.64652037448733,0.602921900646599,0.996799643733751,0,0,0.9284188729898248,0
P18124,RL7_HUMAN,RPL7,60S ribosomal protein L7,"=""""",21.8331031709515,22.870396947434,21.8310604425316,21.3778637730689,21.2588255934452,21.7544038230511,22.0034546567412,22.3657744831262,23.2355176172098,21.8139008437457,22.0405476614071,21.7608004855432,21.9106670219055,22.2879050417228,22.2574901741138,22.3183175688288,22.872099783502,21.4607310377491,22.8481114869374,21.7270363877853,22.239956660763202,21.5435622341581,21.6745773856542,21.5896484659268,21.9696232591073,-0.249325883516452,-0.852904591220162,0.354252824187258,22.0338150402564,-0.85076007621147,-4.61727679627719,0.40297924454341,0.996799643733751,0,0,0.7972357311906054,0
P31937,3HIDH_HUMAN,HIBADH,"3-hydroxyisobutyrate dehydrogenase, mitochondrial","=""""",21.8159533501886,21.2609947555128,21.9177478252398,22.6995274446241,22.5287385850468,21.7480398655657,21.6911248913064,21.7020717079939,21.5990933362172,21.8335360319717,21.8399148975176,22.0151241449804,21.9342253557289,21.2912367114725,21.391881448957,21.3869676279119,21.3231443937284,22.0105880622456,21.3620866788859,22.118879410301,21.8914336093888,22.1115773401091,22.0353292224468,21.7196090061944,21.9740518516197,-0.0549627969159232,-0.487787840113205,0.377862246281359,21.8081151022062,-0.261535164216121,-4.66056672712216,0.795822876746659,0.996799643733751,0,0,0.9875261233705777,0
P29692,EF1D_HUMAN,EEF1D,Elongation factor 1-delta,"=""""",21.9179014351937,21.7427333395205,21.7816991955613,21.6320659272607,21.4731383751474,21.9586507501793,21.7656800272414,22.0545953324487,22.035907481121,21.9892326308801,21.8402767136948,22.0624585114678,21.6748107540667,22.4086291566455,22.1500552190257,22.0922307724071,22.2974326922687,21.8691651430418,22.4234219687762,21.9288093726039,21.9982338727679,22.1204670329842,21.8281737461387,22.0865224488633,21.3542210133315,0.0309644347636926,-0.310700652730022,0.372629522257407,21.9394605165055,0.186653526220561,-4.66284053145553,0.853438973858264,0.996799643733751,0,0,0.9951047390088251,0
P55072,TERA_HUMAN,VCP,Transitional endoplasmic reticulum ATPase,"=""""",21.6876162215783,21.7774396640805,21.7411871885734,21.3279319471393,21.6336501047607,21.6033071487821,21.9084612737982,21.869991565228,22.5786203359392,21.8584422590221,21.9824580319765,21.7493296853108,22.1518821757684,22.4096553364001,21.8739849777864,22.243730620223,21.7756812357523,21.7323048431967,22.4607922601295,22.2545740872159,21.8132059485266,21.4661648151524,21.7679789564021,22.040661747272,21.9858890821888,-0.152086344297356,-0.577282813227511,0.2731101246328,21.9077976604881,-0.736672091825904,-4.62903136045963,0.468180173680883,0.996799643733751,0,0,0.8909930590530055,0
P00491,PNPH_HUMAN,PNP,Purine nucleoside phosphorylase,"=""""",21.3000690839563,21.6136930941426,21.5858344576905,20.5093249834164,20.3180413184402,20.2241714771407,20.7342260782893,21.3901302880829,22.0813153633782,21.2196610749194,21.4523626080867,20.148431692485,22.7561000709868,23.8323401410318,22.2125904930085,22.8059414313636,21.2143644190488,21.7126861191895,22.9019712372328,22.6955629297834,21.2610290741167,20.9015180445497,21.1658090084304,19.626536691633,22.1563811062362,-0.102595443892262,-1.30911813879017,1.10392725100565,21.5128036914656,-0.175132289423039,-4.66312333120993,0.862386629404172,0.996799643733751,0,0,0.9849253594739774,0
Q96AQ6,PBIP1_HUMAN,PBXIP1,Pre-B-cell leukemia transcription factor-interacting protein 1,"=""""",21.7174257555504,21.7902951413531,21.9698993878248,21.4458647845164,21.2849250806367,21.7626230679275,22.4366201283671,22.4122554559649,21.4673257697017,22.0974396667525,22.5016778781832,21.9694489912729,22.0404835771046,21.8854540115906,22.1069223344209,21.9574538651822,22.1795322060792,21.7551904555025,21.2812787203005,22.095030619988002,22.4208513272991,21.5614258776493,21.9429338814052,22.2039202963996,21.1334748071377,0.0777337768171158,-0.385371989072279,0.54083954270651,21.8967901235244,0.345703062255108,-4.65711488049756,0.732458568425669,0.996799643733751,0,0,0.97608823208057,0
Q9NP98,MYOZ1_HUMAN,MYOZ1,Myozenin-1,"=""""",20.8479568160162,25.4538065938261,20.9082068109775,20.1777204790534,20.8682764300714,19.5954767839782,20.0871287937932,22.7759504597952,18.6910774968202,20.2846264841024,22.947592642927,23.5373508864215,NA,NA,18.6377453187435,19.3391377705794,24.3343825152615,20.2898727722918,NA,19.3370510471408,20.2477342911528,21.5364754340846,21.2794655926752,21.2330702451575,20.0083765768388,-0.135042366024273,-2.27004546629242,1.99996073424387,21.0190219200776,-0.131177253456282,-4.66008469920186,0.896827512646342,0.996799643733751,0,0,0.985402593720641,0
P60953,CDC42_HUMAN,CDC42,Cell division control protein 42 homolog,"=""""",22.1434562570605,21.8862569084935,21.5706889637678,21.3525634210568,21.5207345696661,21.6113638398244,21.5353181781237,21.7674968158926,22.8688969862603,21.3716403522967,21.8754285652848,21.4785669818829,22.1083969890588,22.2291452537111,21.4902200994712,21.7537693451874,21.5612825839613,21.9770150558644,22.1021444986197,21.2362409372124,22.4408342177113,21.1869494225347,21.5595593652151,21.927071423983,22.3887122899654,-0.0942481213494872,-0.61036403382432,0.421867791125346,21.7977501328842,-0.376096332765936,-4.65563727557612,0.710018616384861,0.996799643733751,0,0,0.9682387330888365,0
P13716,HEM2_HUMAN,ALAD,Delta-aminolevulinic acid dehydratase,"=""""",20.869877272922,20.9449816502254,21.7712187997698,20.5065735376151,19.6473575693488,20.4185207890095,20.769657190714,21.511112080716,22.5354814667053,21.4548950992733,20.9948447234279,20.7755757170999,22.5549312234231,23.2383392001447,22.4755546496629,23.1343861465226,21.5251003610305,21.5817069473066,22.8488539359023,23.4525688670022,21.1808577355285,21.1295305404485,21.1045991120737,20.0818248199387,22.3688185385493,-0.431654245804427,-1.64052993906649,0.777221447457633,21.5550867189744,-0.735407436805191,-4.62915300062614,0.468936187432068,0.996799643733751,0,0,0.7211653518545426,0
P50213,IDH3A_HUMAN,IDH3A,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial","=""""",21.7449902054452,21.478844444572,21.9482274664176,22.805032247821,23.1054324443822,21.8606357335785,21.3453767344782,21.6399772827699,21.6404351627842,21.49391196282,21.3854920008363,21.865109103045,22.0957087947038,21.4538041791029,21.9631536962749,21.4725316021806,21.6305955228159,22.1364044864021,21.8847790792163,21.6486927940032,22.0648399928573,22.0269785253981,22.0591762523246,21.6708817569571,21.8607436569982,0.142346282633888,-0.318924996066269,0.603617561334044,21.8512702051274,0.635569959427879,-4.63814199393825,0.530833067631314,0.996799643733751,0,0,0.9137950250450161,0
P49821,NDUV1_HUMAN,NDUFV1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial","=""""",22.1029157576101,22.3213544527023,22.0610048824054,22.5331685299723,22.4290101568071,21.7048405038319,20.2252656331051,21.2078799945714,20.8728544795183,22.0043949404675,21.7157600273644,22.1144453267634,22.4078206768433,21.7821609041493,22.0603579750763,21.7009553377458,21.7961586045283,21.961423559075,21.4944826486274,22.2555440913088,21.7628236252733,22.567253079848,22.3082086452511,21.6395989459644,22.1015510878719,-0.117449044207298,-0.730095547201669,0.495197458787073,21.8852493546673,-0.394832754495326,-4.65466569748463,0.696315388289245,0.996799643733751,0,0,0.9583799383882049,0
Q6NVY1,HIBCH_HUMAN,HIBCH,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial","=""""",21.9866554068332,22.0743878875787,21.9252433645004,22.800930831364,22.9308254559753,21.8711144722625,21.3267119813329,21.4848666639776,21.9112157736576,21.3185566030705,21.561774318801,21.0464337637117,21.3689262849901,20.8058440321115,21.8973724145462,21.7955668291896,21.8949258085139,21.5554628423086,21.6403393712234,21.684718955543,22.3290625383106,22.776198734024,22.7965008170771,21.9072560778005,21.9836681829313,0.242820649763384,-0.334982761260924,0.820624060787692,21.8669823764654,0.86552409238773,-4.61564452548982,0.394982787389245,0.996799643733751,0,0,0.7980697491567967,0
P17612,KAPCA_HUMAN,PRKACA,cAMP-dependent protein kinase catalytic subunit alpha,"=""""",22.2534838760961,22.1658105695644,21.8256699684813,21.6404554318615,21.7861790797194,21.7568073610922,22.138094832112,21.9482063875429,21.7569947575431,21.9075726897241,22.0671610613918,22.2140107525616,21.9962047837883,22.2874054106063,21.8523310039881,22.0632818315947,21.6346125504792,22.1433272840559,21.7943254310709,21.8359477984924,21.8159593793139,21.9546228736653,22.2019585974182,22.0562848180797,21.6783046088268,0.0656162001846141,-0.239889548558905,0.371121948928133,21.9510005255628,0.442349291230327,-4.65199535889462,0.662040503100024,0.996799643733751,0,0,0.9733009010590501,0
O95831,AIFM1_HUMAN,AIFM1,"Apoptosis-inducing factor 1, mitochondrial","=""""",21.5763790267087,21.6633893859077,21.9031623813527,22.6370499250363,22.522951213894,21.7401297435145,21.4841983499344,21.742507537145,21.4034144430483,21.8062951766873,21.6750822440595,21.6711674945484,21.7025936780302,21.2002561115886,22.0176817681488,21.7364853209119,22.099008352144,21.7931620027961,21.3470799762591,21.7527317219369,21.5974449284524,22.3761689873178,22.1954826038651,22.1709734574795,21.548880964678,0.250918021423473,-0.176266944787657,0.678102987634603,21.8145470718178,1.20973303305823,-4.57083661711679,0.237698680440797,0.996799643733751,0,0,0.6973228105479858,0
Q02978,M2OM_HUMAN,SLC25A11,Mitochondrial 2-oxoglutarate/malate carrier protein,"=""""",21.5946026790844,22.2680146443507,21.5271057020222,22.5596733278289,22.8988717184526,22.101963427933,21.1600772416134,21.834544446924,20.3506646106764,21.595983876841,21.5676818917935,21.9056206450612,21.7472330110196,20.5291442155937,22.2556967209651,21.6855860447448,22.3933095685957,22.0298757225485,20.9102151557151,21.7225799041784,20.9808721390005,22.7581693452034,21.5519002241682,21.6510486787483,21.0362013315091,0.366040998773446,-0.416909015841133,1.14899101338803,21.7046654509829,0.962873736111274,-4.60426298549381,0.344834170767182,0.996799643733751,0,0,0.677245940583689,0
P52179,MYOM1_HUMAN,MYOM1,Myomesin-1,"=""""",21.3969447547695,24.035937623708,21.7474941088052,21.5007164106074,20.9392418392214,21.2412564755265,21.360341409553,22.4287641982224,20.3216726884799,21.4929954602284,22.4553582620938,22.650150575627,20.4719393740254,20.8395691177461,21.2380045991494,21.3038411013306,23.3465154920981,20.9253444229136,20.0832068723929,21.5709321484117,21.2356766517068,21.3299607619535,21.3893633273781,21.9738969993003,21.3345822744278,-0.144162559159522,-1.27062836341981,0.982303245100766,21.5445482779871,-0.26357736766761,-4.66049416550467,0.794266374276116,0.996799643733751,0,0,0.9673393799139143,0
Q9BWH2,FUND2_HUMAN,FUNDC2,FUN14 domain-containing protein 2,"=""""",22.7609469774249,21.9304863498666,22.0045235147441,21.9998188866862,22.566058778656,21.9662708096309,21.6880990199531,21.6609968704645,20.9916273929582,21.8554329759729,21.6107999779662,22.0098654943614,22.436122222747102,21.1854367986709,21.9111531169286,21.7823395268764,21.7219756424144,21.7995959825477,20.8805515231488,21.8753090235772,21.7092751030758,22.2744041566717,21.725791026672,22.1079521944588,20.9080542334574,-0.0168038113196864,-0.608190720084816,0.574583097445443,21.8145155039973,-0.0585207300827702,-4.66497409567537,0.953799194917025,0.996799643733751,0,0,0.9992054599618181,0
P42330,AK1C3_HUMAN,AKR1C3,Aldo-keto reductase family 1 member C3,"=""""",20.7526926244896,20.8683322447304,21.4164598562682,19.7098205665563,20.406135060675,21.0066074910595,20.686986472115,21.2832523721263,23.3065295870956,20.8546659595846,21.733471375372,20.5208803792171,21.2859969912383,23.2302729908515,21.8379111669564,23.037269195447,22.3178706473945,21.7165204729612,22.5632144220967,21.6924971777083,23.3661556277287,20.1236753462808,21.0006669689759,21.3302952631012,22.3928859795597,-0.0375226322745625,-1.15894760300851,1.08390233845939,21.5376426495836,-0.0689122961228737,-4.66488405851052,0.945607764406834,0.996799643733751,0,0,0.9979036563415828,0
P17661,DESM_HUMAN,DES,Desmin,"=""""",20.8919860039255,25.3675630865913,20.9202905973983,20.024235935471,20.0521309064505,19.4355984404677,20.5749359346408,22.8151846794865,19.1516304179368,20.6670150752752,23.0689893035519,23.4516157014993,19.7028170795004,19.5153725322633,20.1257039583874,19.816500133225,24.367486773768402,20.6357356927288,19.6550212903251,20.7734810487784,20.9555861533893,21.5225769969584,21.2981092739559,21.581972641847,20.2325496921053,-0.401478756581639,-2.39426978453506,1.59131227137178,21.0641635739971,-0.414929637732438,-4.65357232775493,0.68173328561118,0.996799643733751,0,0,0.8574321347437607,0
P54920,SNAA_HUMAN,NAPA,Alpha-soluble NSF attachment protein,"=""""",21.9491315609445,21.6535300682439,21.6004972790865,21.3969411706407,21.6906864669717,21.8068309783058,21.9238016328938,21.8910953306395,22.1986427468791,21.6555083043201,21.7212064068919,21.5366335251539,22.0017205992763,22.6750959031473,21.8413238209826,22.1753717414667,21.6836270340511,21.9222473504166,22.1998588545319,21.9227959309116,21.4125991145662,21.6013664217694,21.7539883102287,21.700378848545,21.8831986474321,0.0587635377631557,-0.340855586483839,0.45838266201015,21.8319231219319,0.302855395936805,-4.6589900677849,0.764506209204331,0.996799643733751,0,0,0.9843443571286413,0
P61604,CH10_HUMAN,HSPE1,"10 kDa heat shock protein, mitochondrial","=""""",21.5596894539827,21.7876122710209,21.7469488992348,22.5874434538891,23.0715055182962,21.7443155982915,21.2303277550102,21.4870660382522,21.9544362778424,21.4016009176023,21.1099182372039,21.4989497664218,21.8231434580739,21.6026052726852,21.6077503334794,21.2947194040412,21.1453259213473,22.0831344348414,21.5662202146441,21.292564582339,21.5211402528067,21.8104834987771,21.4779950070616,21.8785902377292,21.8992940765674,0.220388372414174,-0.278197092747076,0.718973837575424,21.6873112352577,0.910380002815395,-4.61053264170058,0.37131807089088,0.996799643733751,0,0,0.8038537462203206,0
Q8NDY3,ARHL1_HUMAN,ADPRHL1,[Protein ADP-ribosylarginine] hydrolase-like protein 1,"=""""",20.6770024012155,21.2723059142411,20.9337708669109,22.1506226018158,22.2586830907309,22.1075586276218,21.789786125194,21.4937304647694,19.5861502809139,21.3917936746863,21.077443969988,22.4689119169843,21.8253271697422,20.9762000307493,21.4644084363222,21.8120103615294,21.7212430190221,21.3115291478116,21.1347620357133,21.675306612828,21.9403503197502,22.0314161186202,22.2001384895936,22.5508587265628,20.167899265051,0.743391797417292,0.0117749939117007,1.47500860092288,21.5207683867347,2.09270368387432,-4.40925290042396,0.0466882122426352,0.996799643733751,1,0,0.10249426879832642,0
Q16795,NDUA9_HUMAN,NDUFA9,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial","=""""",21.9446872278957,22.5489132672304,21.9123400986404,22.3439735010106,22.2888267966404,21.5250568103228,19.7367536696588,21.0335794630362,21.0927404344005,22.1912607294791,22.1864977739647,22.1945873336999,22.66723225666,21.9374643955721,21.8642764370175,21.6370205467842,21.7496084737065,21.8933929137078,21.3697308441975,22.1523189111612,21.8650745844133,22.3227674609754,22.4519241935535,21.3500352379409,22.0250139634685,-0.296284796881856,-0.957028637714777,0.364459043951064,21.8514030930055,-0.923527622164033,-4.60899118792092,0.364562136134452,0.996799643733751,0,0,0.7415826759843384,0
Q9UKS6,PACN3_HUMAN,PACSIN3,Protein kinase C and casein kinase substrate in neurons protein 3,"=""""",22.0271289690215,21.850839588688,21.6671943801908,21.4688798795962,21.3034825399701,21.7342086351709,22.3485802129811,22.4913446930679,21.1015242119935,22.0701516768383,22.0667652527127,22.1590278253265,21.7414935560019,21.8368009860917,21.9864932887844,22.1085272460243,22.1429603657587,21.8986111148049,21.4930188896426,21.8741719748155,22.2002449745285,21.7405689912012,21.5606168893041,22.0373175775391,21.7761300262509,0.0862707931362721,-0.325207706524304,0.497749292796848,21.8674433498522,0.431807606931497,-4.65261324422836,0.66958320681659,0.996799643733751,0,0,0.9659886432733328,0
Q13057,COASY_HUMAN,COASY,Bifunctional coenzyme A synthase,"=""""",22.0581049514226,21.9594729673571,21.7245425359424,21.1249685047823,20.6011236733832,21.1645980691968,22.3200046704428,21.5216103441814,22.2563692707634,22.0822204456005,22.136272607826,21.2135736823811,21.2792102289865,21.6641381423464,22.062169226316,22.3815768829548,21.7573897506847,21.7317835844107,22.8017101104603,21.8072011337118,22.1473907172119,21.2361055230849,21.7331945914348,22.0666128272253,21.4640467164881,-0.089320875667461,-0.692217372969556,0.513575621634634,21.7718156463438,-0.305129260877086,-4.65889668802912,0.76279410211757,0.996799643733751,0,0,0.9761049595836191,0
O95299,NDUAA_HUMAN,NDUFA10,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial","=""""",22.2654486972628,22.3454246102371,22.0315827160449,22.6594837972855,22.3980130540042,21.285825524146,19.9110602336651,21.0744326078288,21.0567305418746,22.0278650460952,21.8424473743883,22.3583782213247,22.2500805306877,21.4129600184714,21.8261933620292,21.4813664612578,21.7426220670333,21.8749713819655,21.4952771334373,22.0814106717203,21.9639074483307,22.3950744525155,22.1657596146496,21.5622462738895,22.3686769676859,-0.385533066137739,-1.02810228143845,0.257036149162976,21.8350895523132,-1.23570658988845,-4.56696194150621,0.228055614348855,0.996799643733751,0,0,0.5655923009755538,0
