contrast,gene,average_intensity,logFC,sig_pi,direction
Training_CR,TPI1,27.7084138613018,-0.0283697814507544,0,NS
Training_CR,ENO2,27.5496004840924,0.0167718196450171,0,NS
Training_CR,PGAM1,27.4532319364035,-0.17329347830673,0,NS
Training_CR,CASQ1,27.4287359565114,-0.0159527415974647,0,NS
Training_CR,PGK1,27.3810099684963,-0.102720160002326,0,NS
Training_CR,HSPB1,27.3156961768393,0.216210910173006,0,NS
Training_CR,MYL1,26.9397983610517,0.525448642792197,0,NS
Training_CR,PYGM,27.1919480050698,0.0135080455254641,0,NS
Training_CR,CRYAB,27.0298863131223,0.0520656621831801,0,NS
Training_CR,LDHA,26.9825342875295,0.141729517803338,0,NS
Training_CR,MYL2,26.7777599623422,-0.21914842427913,0,NS
Training_CR,AK1,26.9626764365769,0.0217149416316964,0,NS
Training_CR,FABP4,25.0801519079358,0.193581989374515,0,NS
Training_CR,FABP3,26.9508991630329,0.00875611893930461,0,NS
Training_CR,ATP2A1,26.7962775418645,-0.171074083298858,0,NS
Training_CR,CA2,26.1896675261168,-0.207647903374127,0,NS
Training_CR,MDH1,26.73195916042,-0.170494606629395,0,NS
Training_CR,MYH7,26.2399385143299,0.279269818308915,0,NS
Training_CR,PGAM2,26.6024306236304,0.0153463973706707,0,NS
Training_CR,PYGB,26.5728499327228,-0.0789752196899354,0,NS
Training_CR,PRDX6,26.2136871638162,-0.131594651033391,0,NS
Training_CR,IDH2,26.4674118383767,0.0994545142825043,0,NS
Training_CR,MYH2,26.0011815347654,0.486723466055453,0,NS
Training_CR,MYLPF,26.0433493148498,0.152313636550343,0,NS
Training_CR,ATP2A2,26.3241544295901,-0.228785428517899,0,NS
Training_CR,ATP5F1B,26.3161121383742,0.0828754742736884,0,NS
Training_CR,MDH2,26.3019516278704,0.0924407913288583,0,NS
Training_CR,ATP5F1A,26.1256254921173,0.0664916656207755,0,NS
Training_CR,MYH1,25.3806397466167,0.0881798051973739,0,NS
Training_CR,PFKM,26.0218823715556,-0.0548369806644615,0,NS
Training_CR,S100A1,25.6503757657212,0.105847639733332,0,NS
Training_CR,HSPB6,25.8739512071471,0.123663062071135,0,NS
Training_CR,EEF1A1,25.8744098105468,0.121296815550677,0,NS
Training_CR,FBP2,25.7538810620549,0.0689365623825111,0,NS
Training_CR,ARF4,25.8223482400962,0.140326121725181,0,NS
Training_CR,SLC25A4,25.7807813884653,0.155294440339626,0,NS
Training_CR,TNNC2,25.3383730311593,0.349051772610983,0,NS
Training_CR,PGM1,25.8176285713639,-0.122126884230864,0,NS
Training_CR,YWHAE,25.6517664944144,-0.0692525841632392,0,NS
Training_CR,GOT1,25.6814882057729,-0.00739008501187222,0,NS
Training_CR,CKMT2,25.5549328996158,0.12546720830008,0,NS
Training_CR,MYL6,25.2816312427744,0.431688114486557,0,NS
Training_CR,ATP2A3,24.8698432863442,-0.0960833387191631,0,NS
Training_CR,RPS27A,25.2928107640317,0.0385073655720536,0,NS
Training_CR,PDLIM3,25.4774455437483,-0.0289674231122525,0,NS
Training_CR,PEBP1,25.4183302478367,-0.254739883353437,0,NS
Training_CR,TPM2,24.6461975014868,0.774174110586545,0,NS
Training_CR,SOD1,25.2795733479522,-0.356401212896367,0,NS
Training_CR,GPI,25.4420652980139,-0.00284694673155528,0,NS
Training_CR,TUBB,25.2185173162745,0.123920141566098,0,NS
Training_CR,PARK7,25.2869515396905,-0.0590449781527322,0,NS
Training_CR,GOT2,25.2525453830762,0.100665014389778,0,NS
Training_CR,MYL3,24.9133610621957,0.204639602587742,0,NS
Training_CR,MT-CO2,25.26605364361,0.16476698279889,0,NS
Training_CR,PRDX1,25.1926895093778,-0.174284131110721,0,NS
Training_CR,ALDOC,25.1059416747023,-0.03445562496292,0,NS
Training_CR,CYCS,25.1590562531167,-0.103979029377264,0,NS
Training_CR,TPM1,24.3522801142022,0.71959512414041,0,NS
Training_CR,PPIA,24.7889328138825,0.113457181221502,0,NS
Training_CR,GPD1,24.9374069796555,-0.218623051314424,0,NS
Training_CR,CFL1,24.8716747188393,0.0803020468815383,0,NS
Training_CR,VIM,22.963769135949,0.638062483544655,0,NS
Training_CR,CS,25.0013359461452,0.150633224665595,0,NS
Training_CR,DECR1,24.8826016886684,0.181758396549901,0,NS
Training_CR,HSPA8,25.0152134346576,0.067882711359287,0,NS
Training_CR,HADHA,25.0039932500223,0.0775907112091669,0,NS
Training_CR,ACO2,24.9518712828756,0.0735068736871192,0,NS
Training_CR,LGALS1,24.7951976171306,-0.285781486372711,0,NS
Training_CR,BLVRB,24.3646712398118,-0.21940939223051,0,NS
Training_CR,ACAT1,24.8988958749931,0.00567886104529336,0,NS
Training_CR,ANXA2,24.0813058856909,0.357224291706325,0,NS
Training_CR,CSRP3,24.8352162552871,0.485278710649673,0,NS
Training_CR,LDB3,24.8146585534739,0.230030863788459,0,NS
Training_CR,AKR1A1,24.8026949203424,0.0128622629025568,0,NS
Training_CR,GSTM2,24.7891182485638,-0.333398143378165,0,NS
Training_CR,MYBPC1,24.4433084414659,0.17051318575594,0,NS
Training_CR,TNNI2,24.0240080666153,0.485042512649656,0,NS
Training_CR,ANXA6,24.715635652666,0.00236588292910866,0,NS
Training_CR,CFL2,24.7931045610058,-0.0493011833577253,0,NS
Training_CR,VDAC1,24.7415343264599,-0.070609914971266,0,NS
Training_CR,TXN,24.4881667853818,-0.0742798379736893,0,NS
Training_CR,FLNC,24.5687291083111,0.296647303712325,0,NS
Training_CR,CALM1,24.2587377074059,0.062044038974193,0,NS
Training_CR,TNNT3,23.655912047447,0.65932385880326,0,NS
Training_CR,LDHB,24.2595047845528,-0.0864390263268806,0,NS
Training_CR,BIN1,24.5266639501363,-0.105228018166949,0,NS
Training_CR,ACADVL,24.4087980234955,0.0520008474214837,0,NS
Training_CR,AKR1B1,24.4471765765197,-0.182777749905718,0,NS
Training_CR,PRDX3,24.3860237429814,0.198050375291565,0,NS
Training_CR,HADHB,24.3976002450044,0.107380551377014,0,NS
Training_CR,CAT,23.12894271292,-0.11597977478408,0,NS
Training_CR,S100A4,23.3029593705535,0.0655095394836795,0,NS
Training_CR,UQCRC2,24.3155764583832,0.107089426466306,0,NS
Training_CR,TUBA1B,24.1796021830579,0.189211088606051,0,NS
Training_CR,SLC25A6,24.2641510652635,0.223514548494226,0,NS
Training_CR,SLC25A5,24.3187559428596,6.7272028000076e-4,0,NS
Training_CR,H2BC4,23.6203759667921,0.24647883524192,0,NS
Training_CR,TUBA4A,24.1995019707828,-0.110031611135994,0,NS
Training_CR,DCN,22.8277886352088,0.668416892665569,0,NS
Training_CR,APOBEC2,24.224210093081,-0.160772605697355,0,NS
Training_CR,HSP90AA1,24.0945177654857,0.0234880664077703,0,NS
Training_CR,EEF1A2,24.1717567901424,0.0349399262386854,0,NS
Training_CR,ATP5MF,24.2023379389624,0.0359001647070549,0,NS
Training_CR,TTN,23.4722084361103,0.583294272948189,0,NS
Training_CR,SRL,24.1987954537305,0.0459558273220271,0,NS
Training_CR,HSPA1A,24.1860444908861,-0.0737143282808219,0,NS
Training_CR,COX5B,24.0830544713022,0.248645741642342,0,NS
Training_CR,TNNC1,23.6699890791312,0.32620199205777,0,NS
Training_CR,SELENBP1,23.7607197998489,-0.304933192779661,0,NS
Training_CR,ECHS1,24.053241868753,0.090572125526192,0,NS
Training_CR,NDUFA4,24.0122664271008,0.118287242586527,0,NS
Training_CR,ATP5MG,24.0770777723645,0.0326726520789844,0,NS
Training_CR,PFN1,23.8303474675876,0.0830702925886069,0,NS
Training_CR,ATP5F1C,24.0414675903445,0.0559513156586497,0,NS
Training_CR,ANKRD2,23.8640101270678,-0.0405453106496569,0,NS
Training_CR,UQCRC1,24.027679278891,0.0426416145376418,0,NS
Training_CR,HADH,23.992238079009,-0.237865521837525,0,NS
Training_CR,PDLIM5,23.8966612599209,0.0195339449714638,0,NS
Training_CR,YWHAG,23.9375802880323,0.0456345671642531,0,NS
Training_CR,PLIN1,21.2470357286036,-0.155555490954153,0,NS
Training_CR,COX7A1,24.0309047858415,0.124176567550586,0,NS
Training_CR,DBI,23.8946327453942,-0.172746024888381,0,NS
Training_CR,SOD2,23.8972867590836,-0.0304932606034392,0,NS
Training_CR,TPM3,23.2051426601203,0.518584344092366,0,NS
Training_CR,TUBB4B,23.9180025069436,-0.142265027233815,0,NS
Training_CR,TRIM72,23.968447430491,-0.0565264799375385,0,NS
Training_CR,COX4I1,23.9277323405468,0.134807375405131,0,NS
Training_CR,UGP2,23.9506625102055,0.00284618572186446,0,NS
Training_CR,ATP5PO,23.9235980500903,0.110096023415466,0,NS
Training_CR,ANXA1,22.4138267317815,0.492975556844238,0,NS
Training_CR,LUM,22.8326066818641,0.644903714114086,0,NS
Training_CR,CASQ2,23.7703094635886,-0.13329552537386,0,NS
Training_CR,QDPR,23.8445937982045,-0.226041394025804,0,NS
Training_CR,CMBL,23.8717314003158,-0.299079773983093,0,NS
Training_CR,MYOM2,23.7196746753324,0.0401808860309263,0,NS
Training_CR,AHNAK,22.8628689454907,0.214819401023631,0,NS
Training_CR,GLO1,23.8559409150281,-0.384906491114105,0,NS
Training_CR,MIF,23.645794888153,-0.0690423816903696,0,NS
Training_CR,VDAC3,23.8051055953935,-0.0900961807707414,0,NS
Training_CR,GSTP1,23.727781179751,-0.177276709182953,0,NS
Training_CR,ECH1,23.7275599589045,0.185514590163233,0,NS
Training_CR,GSN,23.0909596537355,0.437521846961666,0,NS
Training_CR,SLC25A3,23.707135577523,0.252315233056214,0,NS
Training_CR,ATP5PD,23.6852161290946,0.131064556885539,0,NS
Training_CR,ADSS1,23.6771140708789,-0.132415201771032,0,NS
Training_CR,CAVIN1,22.7612821016132,-0.0325637996998633,0,NS
Training_CR,MT-ATP6,23.4570720274767,-0.112504242849399,0,NS
Training_CR,TNNI1,23.0767543804801,0.469864151446339,0,NS
Training_CR,HSPB7,23.6633887931023,0.0897806766972185,0,NS
Training_CR,CSTB,23.3863562953361,-0.0350431219502738,0,NS
Training_CR,RTN2,23.5756540747136,-0.172957011491393,0,NS
Training_CR,LCP1,22.6296919701523,0.450691729952391,0,NS
Training_CR,ACTN2,21.8296380672801,0.628444908749504,0,NS
Training_CR,NNT,23.5933204913027,0.13949000088588,0,NS
Training_CR,TNNT1,22.9124128673321,0.457640980213322,0,NS
Training_CR,PRDX5,23.4634484344818,0.0681495431589116,0,NS
Training_CR,PADI2,23.5503168105961,0.196575675932742,0,NS
Training_CR,UQCR10,23.4755786629057,0.022326364008098,0,NS
Training_CR,ETFA,23.517737603977,0.0810648121720394,0,NS
Training_CR,ACSL1,23.4246134551268,0.0729548074437449,0,NS
Training_CR,GLRX,22.4513054926671,-0.0551387286440406,0,NS
Training_CR,FH,23.5034871053417,0.170977980485496,0,NS
Training_CR,HINT1,23.4716864543348,-0.211458917266929,0,NS
Training_CR,MYH3,22.6229877762361,-0.00352928292368837,0,NS
Training_CR,NIPSNAP2,23.4670626459066,-0.0725547594958247,0,NS
Training_CR,FTH1,23.3207754892587,0.487526298328167,0,NS
Training_CR,VDAC2,23.462007171424,0.0548459016541329,0,NS
Training_CR,HIST2H2AA3,22.5928813755297,0.0161480834785372,0,NS
Training_CR,ACYP2,23.4318481585714,-0.00250466694630624,0,NS
Training_CR,COX6C,23.3542420144331,0.134742731669707,0,NS
Training_CR,COX5A,23.3809471626459,0.238769203755535,0,NS
Training_CR,UQCRFS1,23.3518769599866,0.0202455872005274,0,NS
Training_CR,CYB5R3,23.142104367084,-0.0222892091664626,0,NS
Training_CR,HSP90AB1,23.33138651058,0.146349434254438,0,NS
Training_CR,PCMT1,23.3239346955279,-0.196402699338087,0,NS
Training_CR,H4C1,22.7838421816774,0.0751330245381769,0,NS
Training_CR,PSAP,22.9015120002773,-0.107385970260584,0,NS
Training_CR,ECI1,23.0723267547181,0.0196955002438859,0,NS
Training_CR,CYB5R1,23.3337467980927,-0.0407432560669232,0,NS
Training_CR,AAMDC,23.3445220809518,-0.316119986745973,0,NS
Training_CR,PITPNA,22.9978703653571,0.00118540892592023,0,NS
Training_CR,ATP5ME,23.0832917976449,0.110541133768013,0,NS
Training_CR,UQCRB,23.2609228825069,0.0315608666240585,0,NS
Training_CR,PHPT1,23.300011487574,-0.27086180761675,0,NS
Training_CR,VBP1,23.1846070625084,-0.219623150203526,0,NS
Training_CR,CP,22.0957535541794,0.513961871241433,0,NS
Training_CR,C1QBP,23.200011953012,0.126503516220268,0,NS
Training_CR,ADH1B,22.1493344296804,-0.34418139346714,0,NS
Training_CR,AGL,23.2661625087835,0.161517685048013,0,NS
Training_CR,ESD,23.2476860989083,-0.239071968382037,0,NS
Training_CR,LMCD1,23.2595124487375,-0.119565935778509,0,NS
Training_CR,EIF5A,23.1419844435557,-0.0581159980256238,0,NS
Training_CR,ATP5F1D,23.186816021877,0.350849812156564,0,NS
Training_CR,CD36,22.1118098525748,0.0306971987695643,0,NS
Training_CR,PLIN4,21.6985849616562,-0.254034477727672,0,NS
Training_CR,TPT1,23.2321653391997,-0.224367593479426,0,NS
Training_CR,CYC1,23.2135788286659,0.164731109697739,0,NS
Training_CR,KLHL41,22.9557837986905,0.287261032515687,0,NS
Training_CR,CISD1,23.1360764537588,0.238915741437372,0,NS
Training_CR,SDHA,23.1389924725835,-0.0664211172860014,0,NS
Training_CR,UQCRH,23.0486350490296,0.0499822403575667,0,NS
Training_CR,NPEPPS,23.208717340752,-0.146130438405072,0,NS
Training_CR,MACROD1,23.173922643452,0.0220449270503664,0,NS
Training_CR,NDRG2,23.1394338797897,-0.00533203718714148,0,NS
Training_CR,RAB1B,22.9693510226208,-0.144293412394974,0,NS
Training_CR,EHD2,22.040744136941,0.0801055790339653,0,NS
Training_CR,NUTF2,22.9950878811153,-0.177658499566368,0,NS
Training_CR,FLNB,23.1116670095882,0.0524176913173875,0,NS
Training_CR,VCL,22.8862799973283,0.0627718311069643,0,NS
Training_CR,CAV1,21.7598461002753,0.0209204027815488,0,NS
Training_CR,NEB,21.9894876565214,0.595154713361527,0,NS
Training_CR,PYGL,22.9050150064189,-0.372943128294118,0,NS
Training_CR,CRAT,22.9987611997416,0.0403087730750382,0,NS
Training_CR,ST13,22.8678820540289,-0.0917687611287974,0,NS
Training_CR,AKR1C1,21.8029368321083,0.205492649654483,0,NS
Training_CR,UBE2N,22.9810684447679,-0.196193299407602,0,NS
Training_CR,HSP90B1,22.6159490550487,0.185757216782456,0,NS
Training_CR,NME2,22.7859832954703,0.124621691543501,0,NS
Training_CR,RTN4,22.9630514004226,-0.140309649109867,0,NS
Training_CR,DLST,22.9790220774868,0.132051035948184,0,NS
Training_CR,SYPL2,22.9417733727897,-0.00370936903760821,0,NS
Training_CR,RAN,22.8418692841249,-0.192565378022103,0,NS
Training_CR,GYG1,22.9482879517012,0.0203684983143049,0,NS
Training_CR,RNH1,22.8288680226082,-0.0915171736845917,0,NS
Training_CR,ADH5,22.8266133617538,-0.0382501359554297,0,NS
Training_CR,ACAA2,22.865307092158,0.0266261049134684,0,NS
Training_CR,YWHAZ,22.4851162932916,0.278570784514907,0,NS
Training_CR,HSPA2,22.9228552517294,-0.124463495688243,0,NS
Training_CR,HSPD1,22.8139592506715,0.230204617886548,0,NS
Training_CR,ATP5PB,22.8527680107712,0.118450193110235,0,NS
Training_CR,FLNA,22.3896526360706,0.338293200622566,0,NS
Training_CR,ARL6IP5,22.8794053095696,0.093662923612861,0,NS
Training_CR,PDHB,22.8852184400298,0.175999171648636,0,NS
Training_CR,ACTN1,21.9822857751479,0.495420137933092,0,NS
Training_CR,COX6B1,22.8183782558694,0.0325391849429586,0,NS
Training_CR,TUFM,22.914896699206,0.040596398376529,0,NS
Training_CR,HAGH,22.9006413023767,-0.221897604584766,0,NS
Training_CR,TAGLN,21.8603798800851,0.307566521869196,0,NS
Training_CR,NDUFS1,22.8422017840328,0.15770710690882,0,NS
Training_CR,DLD,22.8186824585215,-0.028999808276442,0,NS
Training_CR,OGDH,22.8032326674261,0.057677699590096,0,NS
Training_CR,COQ9,22.821472596053,-0.144608661538848,0,NS
Training_CR,DLAT,22.7871877473159,0.0756408643296833,0,NS
Training_CR,COQ8A,22.7989003796779,0.0502689802900314,0,NS
Training_CR,SLC25A12,22.8016683424473,0.12110395268485,0,NS
Training_CR,FKBP3,22.8590896118135,-0.0658175973201764,0,NS
Training_CR,ATP5MD,22.7188970744838,0.178175687657189,0,NS
Training_CR,EEF2,22.8541657945134,-0.00241757234450901,0,NS
Training_CR,ACTN4,22.1260359076286,0.531351717396738,0,NS
Training_CR,PDHA1,22.7586141881243,0.0694269107687369,0,NS
Training_CR,MSN,22.3620038509196,0.216464033762296,0,NS
Training_CR,GSTO1,22.505822637983,-0.110503997742075,0,NS
Training_CR,BPGM,21.8518561337567,-0.0553432835111121,0,NS
Training_CR,GPD1L,22.7465582031779,-0.236830958914213,0,NS
Training_CR,SUCLA2,22.7452281079382,0.068025151967209,0,NS
Training_CR,UBA1,22.6683445638613,-0.0669190386417498,0,NS
Training_CR,ACADM,22.7317248300322,0.0101192336833194,0,NS
Training_CR,SDHB,22.5646373296731,0.00342212367058004,0,NS
Training_CR,ALDH9A1,22.6504111173939,-0.274651917341547,0,NS
Training_CR,FBP1,22.5790850135996,0.120275881871965,0,NS
Training_CR,PRELP,20.4128627330915,0.562071376145813,0,NS
Training_CR,GAMT,22.6483052273004,0.0849653671335453,0,NS
Training_CR,SAR1A,22.5739634555171,-0.0626407906275137,0,NS
Training_CR,AOC3,20.4895630986333,-0.0336354309330407,0,NS
Training_CR,GSTM3,22.5685792733157,-0.363836422164606,0,NS
Training_CR,PHB,22.6141604054366,-0.102714233732035,0,NS
Training_CR,P4HB,22.5107825140787,0.0312161380394969,0,NS
Training_CR,FTL,21.5602978108916,2.27484341434938,1,Up
Training_CR,LRRC20,22.6544303205929,-0.243500518435889,0,NS
Training_CR,COX7C,22.5398985701319,-0.205605074423945,0,NS
Training_CR,EHD1,21.9928553917436,0.0102005945511792,0,NS
Training_CR,SNCA,20.9218286919629,-0.0772990830507077,0,NS
Training_CR,RAP1B,22.0289396399071,0.165720665097592,0,NS
Training_CR,YWHAB,22.363709128539,0.0615384054646579,0,NS
Training_CR,H3-3A,21.7074913221236,0.0215971297468176,0,NS
Training_CR,PPP3CA,22.5885549722138,0.00734761052123645,0,NS
Training_CR,NDUFB10,22.4805127476516,-0.0232908742409066,0,NS
Training_CR,S100A10,21.5155075030271,0.474205659704609,0,NS
Training_CR,ARHGDIA,22.2256161562689,0.0373803583166854,0,NS
Training_CR,GPT,22.4533878785831,-0.151626384374961,0,NS
Training_CR,REEP5,22.4547628247108,0.211593686021189,0,NS
Training_CR,ACADS,22.3805860467919,-0.0469308986758747,0,NS
Training_CR,DDB1,22.5225040419982,-0.0558992409356716,0,NS
Training_CR,ALDH2,22.0706586134152,-0.0834044096258459,0,NS
Training_CR,CTSD,22.1330834806729,1.22086693110646e-6,0,NS
Training_CR,ALDH1A1,22.2357571579887,-0.224665695961134,0,NS
Training_CR,ACOT2,22.3896254242876,-0.151893877358876,0,NS
Training_CR,GDI2,22.3554095887738,-0.10710772224737,0,NS
Training_CR,PSMC1,22.2859727559201,-0.0042111659104229204,0,NS
Training_CR,GSTM1,21.5433066801822,-0.262669439041057,0,NS
Training_CR,UQCRQ,22.4013310430477,0.133131544448222,0,NS
Training_CR,FKBP1A,22.3020023362749,-0.0201755469950982,0,NS
Training_CR,OLA1,22.3977033616629,-0.0519746489363726,0,NS
Training_CR,PHB2,22.3750940211534,-0.0757994109138522,0,NS
Training_CR,ANXA7,22.3579926595512,-0.18689418330206,0,NS
Training_CR,GRHPR,22.3821073790388,-0.17185418434134,0,NS
Training_CR,NDUFV2,22.2962061207946,0.225134626748719,0,NS
Training_CR,PCBP1,22.348530802096,-0.00785962922965666,0,NS
Training_CR,WDR1,22.3170269617998,-0.200533923964935,0,NS
Training_CR,ETFB,22.2954711879509,0.013559172118093,0,NS
Training_CR,DUSP3,22.3613985751795,-0.0130033408608377,0,NS
Training_CR,AMPD1,22.1327692858815,0.0231467908535397,0,NS
Training_CR,PFN2,22.2539124991505,-0.0885210688453029,0,NS
Training_CR,EIF4A1,22.2801409353889,-0.179119023131397,0,NS
Training_CR,HSPB2,22.2440575842355,0.0982374191133726,0,NS
Training_CR,MYO6,22.1378277504683,0.301214821580272,0,NS
Training_CR,SLC25A13,22.1802138530964,0.154304710290225,0,NS
Training_CR,PLN,21.9412499996989,-0.129796823472088,0,NS
Training_CR,PFKL,22.2266281835754,-0.141673821478959,0,NS
Training_CR,STOM,21.0193871337207,-0.0983475961338591,0,NS
Training_CR,PPP3R1,21.8598312470204,-0.10045131148398,0,NS
Training_CR,HSPA9,22.097776382583,0.106870810027747,0,NS
Training_CR,UBE2D3,22.1493924662268,-0.0373922755799914,0,NS
Training_CR,PRKAR1A,22.0490097318036,-0.0459976915133637,0,NS
Training_CR,AGT,21.045437580217,0.442441642324651,0,NS
Training_CR,ARF1,21.869048469079,0.0107740429433054,0,NS
Training_CR,SUCLG1,22.0492476454203,0.0470596977829469,0,NS
Training_CR,TALDO1,21.7708673686043,-0.168107331326253,0,NS
Training_CR,HSDL2,22.0348960806432,0.0542730701398586,0,NS
Training_CR,FABP5,21.4808977892108,0.177114661851979,0,NS
Training_CR,CZIB,21.9683363155854,-0.100013046162116,0,NS
Training_CR,S100A13,21.5889901900498,0.800953429081019,1,Up
Training_CR,SMPX,21.8738583966435,-0.0940058369586918,0,NS
Training_CR,PCBD2,22.0380980702179,-0.210521611257983,0,NS
Training_CR,PREP,22.0567339767128,-0.0812520137378954,0,NS
Training_CR,SKP1,21.8014101571186,0.0796794115553148,0,NS
Training_CR,RPL7,21.9488511989059,0.269752445703226,0,NS
Training_CR,HIBADH,21.8563714659452,-0.11827890919718,0,NS
Training_CR,EEF1D,21.9859082633378,-0.0949024629591406,0,NS
Training_CR,VCP,21.8390187370902,-0.036967923800221,0,NS
Training_CR,PNP,20.7738564733371,0.104515725155236,0,NS
Training_CR,PBXIP1,22.0000556370703,0.0616348674336837,0,NS
Training_CR,MYOZ1,20.6565771282837,1.40495337582194,1,Up
Training_CR,CDC42,21.7192971789391,0.133206621539165,0,NS
Training_CR,ALAD,21.0655650235592,-0.175977191915482,0,NS
Training_CR,IDH3A,21.8927020542953,0.142826442206626,0,NS
Training_CR,NDUFV1,21.8868235061251,0.104837981208943,0,NS
Training_CR,HIBCH,21.7998169258743,0.263884066601934,0,NS
Training_CR,PRKACA,21.9496255154222,-0.120174086955631,0,NS
Training_CR,AIFM1,21.9123807093555,0.039944849328581,0,NS
Training_CR,SLC25A11,21.8488744292507,0.132464609154468,0,NS
Training_CR,MYOM1,21.6334177566031,0.30983520266961,0,NS
Training_CR,FUNDC2,21.9319971579314,-0.0997702466627963,0,NS
Training_CR,AKR1C3,21.1543518117459,0.317610990581429,0,NS
Training_CR,DES,21.0040930999233,0.743639780893261,0,NS
Training_CR,NAPA,21.7798805555038,-0.103482046362704,0,NS
Training_CR,HSPE1,21.7088347195207,0.0283562063375342,0,NS
Training_CR,ADPRHL1,21.7600682456535,0.0108275116313372,0,NS
Training_CR,NDUFA9,21.8305716463119,0.208246107103843,0,NS
Training_CR,PACSIN3,21.9150406491424,-0.0405775915125979,0,NS
Training_CR,COASY,21.7482450776909,-0.0666059786574227,0,NS
Training_CR,NDUFA10,21.8497996348547,0.112777398287074,0,NS
Training_CR,CCT3,21.7242953824801,0.0390506132740018,0,NS
Training_CR,MGST3,21.8717666608495,-0.132407736563168,0,NS
Training_CR,MYH9,21.3658223603537,0.359429603630549,0,NS
Training_CR,CACNA2D1,21.864303916277,-0.236300891290046,0,NS
Training_CR,LTA4H,21.7853564903975,-0.161661567100316,0,NS
Training_CR,AK3,21.7357142017908,0.097710896950769,0,NS
Training_CR,HNRNPK,21.6233629591731,-0.13476755190543,0,NS
Training_CR,MYOT,21.6141976784478,0.272511450124471,0,NS
Training_CR,CSRP1,21.1468927076853,0.0206444302561142,0,NS
Training_CR,RNPEP,21.7846547032083,-0.0777664059882905,0,NS
Training_CR,GYS1,21.7622669189034,0.296448450970324,0,NS
Training_CR,NDUFA5,21.7683879265277,-0.118594618983906,0,NS
Training_CR,IMMT,21.7511958426193,0.066341638698395,0,NS
Training_CR,SMTNL1,21.5813302959377,-0.409020923183114,0,NS
Training_CR,NT5C3A,21.6887238988881,-0.21814837131962,0,NS
Training_CR,ANK1,20.4937551373853,-0.111936851136017,0,NS
Training_CR,ATP5PF,21.732095086313,0.0504110717029,0,NS
Training_CR,EEF1B2,21.7003153192011,0.260293415458728,0,NS
Training_CR,RAB5C,21.6142116270387,0.0360530519174596,0,NS
Training_CR,NDUFA13,21.7184956757091,0.203085600569651,0,NS
Training_CR,PSMA5,21.651498742977,-0.0378874568364651,0,NS
Training_CR,CAP2,21.7807294819894,-0.0720757771044429,0,NS
Training_CR,S100A11,20.4284047902785,0.447600054118457,0,NS
Training_CR,NDUFB3,21.7208862452357,0.176039785207928,0,NS
Training_CR,HMGB1,21.6272622313815,-0.126583441078006,0,NS
Training_CR,PPP2R1A,21.7367065637375,0.0775016211846058,0,NS
Training_CR,EPHX1,21.5060698743472,-0.0372828206835845,0,NS
Training_CR,SLC2A1,20.4121537594693,-0.00809338277121974,0,NS
Training_CR,PRKAR2A,21.7707413459924,-0.108662992079655,0,NS
Training_CR,UBE2L3,21.4954300912876,0.00495029532598856,0,NS
Training_CR,PCYOX1,21.6597127365137,-0.288877595119523,0,NS
Training_CR,FHL3,21.544764979571,-0.190446077471963,0,NS
Training_CR,LMNA,21.1051180513423,0.085218566595887807,0,NS
Training_CR,NDUFAB1,21.6278681472866,0.100093844406794,0,NS
Training_CR,UBE2D1,21.4823149887449,-0.39777025315459,0,NS
Training_CR,CST3,20.9280498672693,0.337314793371283,0,NS
Training_CR,ADSL,21.6399555289112,-0.198328170395378,0,NS
Training_CR,HIST2H2BE,21.3609639571322,0.951991869426323,1,Up
Training_CR,CBR1,21.5222176042652,0.150744597855994,0,NS
Training_CR,PGD,21.0507781524301,-0.0372288098595135,0,NS
Training_CR,USP14,21.5369172708311,-0.133402454036506,0,NS
Training_CR,DPYSL2,21.2710308371522,0.256867344251694,0,NS
Training_CR,RACK1,21.6505018802311,0.00782898626469475,0,NS
Training_CR,AMPD3,21.487414931247,-0.00314199693833572,0,NS
Training_CR,ABHD14B,21.408552073622,-0.048269157151072,0,NS
Training_CR,NAXE,21.6527772309199,-0.115895393502717,0,NS
Training_CR,BCAT2,21.5527886927865,-0.337062502895199,0,NS
Training_CR,TAGLN2,20.9137243378345,0.376418297297882,0,NS
Training_CR,RPLP2,21.2580106507882,0.258175914594153,0,NS
Training_CR,TWF2,21.6365227156475,0.0665642864243594,0,NS
Training_CR,PSMA7,21.5242008765764,-0.163619849548963,0,NS
Training_CR,HK1,21.684025862823,0.172136642879375,0,NS
Training_CR,PSMA4,21.5856407931821,-0.101884999157706,0,NS
Training_CR,MYBPC2,21.0626838955597,-0.0190579801999693,0,NS
Training_CR,NDUFA6,21.487490266184,0.0573191274065561,0,NS
Training_CR,ANXA11,21.5512688877752,-0.0503882673415159,0,NS
Training_CR,STAC3,21.4849610606914,-0.198713722399976,0,NS
Training_CR,NIPSNAP3B,21.3998356008016,-0.0833469537072098,0,NS
Training_CR,AHCY,21.5287076979219,-0.124371249710416,0,NS
Training_CR,NDUFB4,21.5906594366454,0.158347632196323,0,NS
Training_CR,NDUFS3,21.5808416037939,0.196393731664145,0,NS
Training_CR,ALDH4A1,21.5714198355945,0.0549743568054151,0,NS
Training_CR,PSMA2,21.3310748376205,-0.159186217101063,0,NS
Training_CR,MYL6B,20.9824862517584,0.341049250859358,0,NS
Training_CR,UBE2V2,21.5450549188791,-0.342375972940111,0,NS
