uniprot_id,protein,gene,description,gene_symbol,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi
P62851,RS25_HUMAN,RPS25,40S ribosomal protein S25,"=""""",20.7473250129563,20.8657165941231,20.7261830297387,21.1349033466475,20.6350578500766,19.6031251145783,21.3871703681301,21.1095677871273,21.5426963694079,21.4247673032107,21.2080326742065,21.3142220067946,20.4454318474096,20.741605655232,20.8006975259699,21.2209685737277,20.9436055594581,21.0377896173807,21.1775385564812,20.9159187716561,20.5057156958165,21.6015190242312,20.9132845871249,20.5456258067083,20.8186339669079,21.0494499800147,21.3843663259106,20.6470611347245,21.0491527799127,20.3925277056107,21.125102975924,20.5561263949318,21.0445512848062,20.7337379133445,20.7667409925695,21.1986436683801,21.0416575780901,20.0980059606592,0.203826569640093,-0.146282362350994,0.55393550163118,20.9066901931574,1.17941223160514,-5.68643069607195,0.245725310399295,0.401974556685804,0,0,0.7512033094005233,0
P07203,GPX1_HUMAN,GPX1,Glutathione peroxidase 1,"=""""",20.5921405456681,20.8161840737531,21.5498172426225,20.8164318938538,20.6550161878345,20.7854458667805,21.5555821019058,20.4971449375289,20.9967866514127,20.833345544854,21.43421337751,20.8344658338988,20.6448059108973,20.4516069492552,20.9124816919671,21.5457206096547,21.0663159118783,21.64896038814,20.9714544093978,20.5913420560913,20.5570925281549,21.4337794674076,21.8123193322749,21.1023014345335,20.7821411979096,20.7417956490973,20.269534056428,21.4526526498291,20.9105572378024,20.5970358933486,20.7932903580832,20.4072007812037,19.4020167362323,20.6695541726653,20.6631411474101,20.7124283331498,20.8424193636888,20.3747417141685,0.481938012758679,0.119844760514081,0.844031265003277,20.8611385325866,2.6963655738311,-3.06502546755977,0.0104698184123522,0.0496285880648506,1,1,0.11110495006284775,0
P01591,IGJ_HUMAN,JCHAIN,Immunoglobulin J chain,"=""""",17.6795042167939,21.9748203951439,20.8651770704368,20.2961909681976,18.9159585690996,18.4358959584676,22.3009757526998,19.8994276661982,20.8668295578385,20.8443496367365,21.0626254875729,18.5919900833489,17.1096999553865,NA,17.3612855388033,22.4674721756604,21.6864492975051,22.971128026195,22.4966753910985,20.5677199823344,20.5485615720013,22.7017815443989,20.9076700116736,19.1781242800937,19.6734377519651,19.8782244413256,16.8083985533487,21.4916034420413,NA,18.4397155875187,NA,NA,NA,16.7978036590783,17.5254682127881,19.3298294246019,15.9084802872031,17.3646823378297,2.74228803344775,1.09557258394481,4.3890034829507,19.7863017222844,3.39135906460985,-1.36620311486963,0.00185685832590345,0.0173450917963986,1,1,3.2374621703144594e-8,1
Q13085,ACACA_HUMAN,ACACA,Acetyl-CoA carboxylase 1,"=""""",21.0552503102549,21.8642135873754,18.079591305946,19.794938518,21.4317254390823,21.8432029660648,18.3752063582373,21.1986113952278,20.5916025137478,21.0977803893958,18.0543393526082,20.7936693254116,21.8161837698842,21.8978455310039,21.3377233882585,20.8768697920602,20.3739005731577,17.8763491556157,19.5641242547256,20.8100487384186,20.7898701927646,18.2401322627111,20.846259997207,20.6035376060786,21.1785389342455,21.133080548177,20.9198470693265,20.2474892939185,22.0921327621039,21.072381906098,21.3965131664167,22.3225250185446,21.366523296554,21.9992630958661,21.6385061062427,20.9105338772629,21.0166260590235,21.5294083548057,-1.28273440772139,-2.12939939248794,-0.436069422954829,20.7377985845217,-3.0692563838075,-2.19501408772237,0.00399365425174537,0.0277138888709016,-1,-1,8.379061190518435e-4,-1
P62333,PRS10_HUMAN,PSMC6,26S proteasome regulatory subunit 10B,"=""""",21.1636027869356,21.0898877103699,21.1343114123048,21.0477860485977,20.6595028370967,20.1455730586686,21.5137425235752,20.5770200533145,20.8183015938718,20.9540142652567,21.3674092282975,20.901344959042,20.4267362308382,20.9516818447283,20.8905826564182,21.2373347032554,21.2353351336165,21.3801937669275,21.5334899055729,21.1183077188672,20.4191097406606,21.1905307489508,20.9748630642788,20.928834239295,20.7601638787655,20.63325565611,20.5276857836411,20.7918338025455,20.7321417910576,20.9814030652643,21.1563900895027,21.0595211141945,20.8295712409513,20.8581748764235,20.9551335617449,21.111837506374,20.763285293252,20.6935890428855,0.0768090622414377,-0.19582200520995,0.349440129692826,20.934565340354,0.570748976765981,-6.2052780943582,0.571603152736793,0.695513083269428,0,0,0.9579496105606699,0
Q9BXN1,ASPN_HUMAN,ASPN,Asporin,"=""""",18.878088708741,22.5670560978725,20.7167943875113,20.0801948107769,20.8616618167541,19.9484719542564,21.3195106673012,20.6727058378091,19.5517293691173,20.5876268621615,22.9014749822968,17.868203809984,20.6741537407854,19.5500960764545,19.845627853492,19.9917171378692,19.9389377683396,22.7970152763165,21.1718949084787,22.6982311362031,19.7336349725976,22.0140703840002,18.8513249571641,19.8098117068713,18.5161312067635,NA,NA,21.0634986543255,NA,19.0844827837972,18.7385294726701,18.5555655457925,17.7670168634357,19.1766669786701,18.6948499451469,18.7698653831215,18.1176838758589,18.9713086517565,1.44829207417414,0.446528615526526,2.45005553282176,20.0138752738426,2.93751887772041,-2.50157409956798,0.00588658000417419,0.0353488395263128,1,1,5.88993269728962e-4,1
P07384,CAN1_HUMAN,CAPN1,Calpain-1 catalytic subunit,"=""""",21.0531751185963,20.7992487551194,21.0541077344577,21.2248829275893,20.8869631126062,20.870803252363,21.0197630982536,20.9955295045328,21.1047175981363,20.953518746287,21.0089755181167,21.1055051773153,21.0753691927033,20.9427367030394,21.3323471592173,21.5967638710285,21.0107231833412,21.1529541423434,21.3905161619979,20.9241524830988,20.9880364248851,21.2271010080418,21.2844377278253,21.0269023244456,20.6920255117931,20.8593630234003,20.9003554016993,20.8834405025654,21.2155996239207,20.8499694949994,20.9911677429652,20.98152162991,20.6498607795738,20.8040182109622,20.7349764891043,21.1091849151348,20.9154742253337,21.0755170308185,0.148240623249528,-0.0577384240774569,0.354219670576513,21.0182027765137,1.45798215936425,-5.33711359765833,0.153240435291254,0.290553518253024,0,0,0.7572499296966597,0
O14521,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial","=""""",21.447343586651,21.7247850695225,NA,20.1972806180633,21.5511667575605,21.8812268612429,19.8955372593798,20.0516976030629,20.2338373149778,19.8660329247873,19.7104430736524,21.1314411460275,20.5287449538848,20.9373677557002,21.693722183222,19.9238295489697,20.380390170601,18.3788671541013,19.5560285740299,19.9689029683346,20.8445801946161,18.6291469758638,20.4070425460036,19.7730836213687,21.9530385014234,21.6286806834257,20.932967548318,21.0490684951449,21.2322681198711,20.9855097241444,21.835851309289,21.5068801484423,22.5707377742414,21.2386814625711,21.7117882547991,20.8617713820733,20.9561154950835,22.2841094299857,-1.00923542965406,-1.70822705547624,-0.310243803831877,20.7962153294713,-2.92773506423834,-2.52944756512264,0.00587234921315114,0.0353488395263128,-1,-1,0.005600230377934341,-1
P14314,GLU2B_HUMAN,PRKCSH,Glucosidase 2 subunit beta,"=""""",20.4093110092644,20.0935572312462,20.973524995801,20.6270861009827,20.6589851289641,20.5977055285348,21.6145054429281,21.1454257949543,21.174726991887,21.2541624173824,21.9409645610755,20.3385782645778,21.1333829179617,20.4443234508366,19.9159435661138,20.7935700498171,20.8024316179214,22.0037210201294,20.7543085390173,21.4203999536036,20.509868229425,21.6186353934411,20.215377503919,20.4874152823759,20.1362585741469,20.1489642984371,20.4938004041328,20.5850678895674,20.6375070242626,20.5206174561393,20.6891817589036,20.4536307816288,20.5280171990972,20.8094618750539,20.4174308654554,20.675967885397,20.6897187849435,20.4291899762461,0.201062091267097,-0.188039933319302,0.590164115853496,20.7405980464624,1.04682654684796,-5.82870366122378,0.301936814844897,0.456057842305836,0,0,0.7860150058680092,0
O75438,NDUB1_HUMAN,NDUFB1,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,"=""""",21.2298442609616,21.5169217532908,NA,21.2535248363056,21.8442934542611,21.4782534753535,NA,20.2844676286935,18.6568365095198,20.2553759681155,19.7186490969514,20.5772460220228,21.0817166691896,20.6680887056285,21.5311324829029,20.140428230645,21.2310110051275,NA,20.25222567498,21.3979835605395,20.7736300598173,20.2403670097823,20.7327827147408,21.3484459623341,21.6697664680482,21.3973653916139,21.2246388508523,21.4394372240281,19.9226878102394,21.0671581109385,21.6139732926704,20.8701038522309,21.649174839979,20.8603624946259,21.0168028647988,20.9467106796603,20.8350443888278,21.0543146991471,-0.375289095728213,-0.916886819095378,0.166308627638952,20.9080218871093,-1.40792270896483,-5.36907859875196,0.1681834665477,0.311527528805278,0,0,0.5122062985940126,0
P08123,CO1A2_HUMAN,COL1A2,Collagen alpha-2(I) chain,"=""""",18.4417078754331,24.2730641293839,22.7523295108235,18.2100178845691,NA,NA,17.8767638814664,19.1749065146589,18.5922673102193,20.1771948358319,21.5448307431767,NA,19.396749752267,17.6019324542024,17.610032517854,18.4641375615706,18.1240409825595,20.6534135783191,18.2318393956324,22.267508084197,19.3666768548275,20.1626368618893,NA,19.329213223036,NA,17.7832587985951,16.3900662367167,19.260340073913,NA,NA,NA,NA,16.317917460464,NA,NA,NA,NA,NA,2.77812073856066,-1.10473369094946,6.66097516807079,19.2501186050669,1.47944074554144,-4.60044459642581,0.152483096206158,0.289623905515671,0,0,0.00538135039446739,1
P05386,RLA1_HUMAN,RPLP1,60S acidic ribosomal protein P1,"=""""",20.1892205543874,21.5488860682983,21.8397275032617,20.9065313625761,20.4472428839959,20.1204248250151,21.8322551914603,20.7652665604692,21.0327589186719,21.2041448682942,21.6078794317927,21.0320296281228,20.8049459991304,20.9767725031693,20.6869022769013,20.9777433192596,20.8655232554363,21.2449819455296,21.2221610292174,21.4375467495409,20.4332123956424,21.3234767084894,20.6917440596117,20.6794213798822,20.4662102466388,20.2250670207931,20.1728120183734,20.8232641637514,20.8949721133891,20.4373093801446,20.2077261566591,20.4051824653349,20.89176618406,20.1443102495391,20.6664221772166,19.9773756473836,19.9332578905506,20.6582568072701,0.469462072448827,0.0799968528445336,0.858927292053121,20.783545577349,2.44196735788339,-3.61554498867442,0.0194814259897872,0.0752989948369304,1,1,0.15741343982738296,0
P00367,DHE3_HUMAN,GLUD1,"Glutamate dehydrogenase 1, mitochondrial","=""""",20.5348838647553,20.4588194258599,21.6607544050203,20.5244597103417,21.1301150000676,21.2632212173045,22.1768103720624,20.7251787655005,20.5075553531694,20.9620770323604,22.1550642610759,20.2968311004282,20.840995493205,20.1622527462786,20.7327850507848,20.8081950671479,20.9420536482891,22.1480046483115,20.7713467051321,21.3193260156174,20.880441106319,21.8743175325115,20.1839813570648,21.0554665828229,20.6810037957086,20.7065921015214,20.3600062246811,21.3339561251446,20.2343758007042,20.6440008885795,20.466572633807,20.8275120654455,20.3257569578373,20.7974231905213,20.9028177814705,20.1633791681316,20.133101863284,20.2764487344742,0.415015317094351,-0.0191688724983406,0.849199506687043,20.841260099809,1.93641368560874,-4.58827825111808,0.0604450259382572,0.159246851706043,1,0,0.3120656518822151,0
Q99536,VAT1_HUMAN,VAT1,Synaptic vesicle membrane protein VAT-1 homolog,"=""""",20.0184205611499,19.5659330706053,22.385120072903,20.2426458218839,19.9410777305429,19.7602604082918,22.2833677400193,21.396447968353,20.5680947522365,21.3291137098899,22.5259015599558,19.6074881645894,20.8568569995179,19.4316894033164,19.9624409863904,21.4846061064394,20.8782322974822,22.6966722829602,20.9526154829285,21.6610160848777,20.8880436723579,22.2275573176488,20.028762846965,21.3739873176773,19.5804679427859,19.3868071527074,19.5809972012626,21.8874956989548,19.3491073239227,19.5409869099038,19.2655229429,19.2245594894493,19.0133766126577,19.4215971574368,19.0906652970268,18.8645226915847,19.044647485705,19.2951664586503,1.52706483430713,0.784288554243708,2.26984111437054,20.384533492735,4.16492775427855,0.68732314883654,1.7771727452936e-4,0.0037982443805841,1,1,1.8754004705559404e-6,1
P50914,RL14_HUMAN,RPL14,60S ribosomal protein L14,"=""""",NA,NA,21.2669191379725,20.6477327825017,19.8102470549267,NA,22.307801273076,19.8283841117228,20.975925779034,21.3487832604704,21.5249066593846,NA,21.0961698909633,NA,NA,NA,20.7050905505915,21.4918180745529,21.2050894419809,22.0746919651222,20.5682387214807,22.0608506196185,NA,NA,NA,NA,NA,20.4294922124417,20.0554305238335,NA,20.0170203923354,NA,20.0477533091284,NA,20.4485206606774,20.6528625253822,19.981986217231,20.0037665756018,0.825693006964858,0.188298563347564,1.46308745058215,20.8064992060883,2.68524121287465,-3.03368830326501,0.0134601273857657,0.0595808579869922,1,1,0.02852127810263004,1
Q99972,MYOC_HUMAN,MYOC,Myocilin,"=""""",NA,18.6737083274605,18.9323363753841,NA,18.8479578246531,NA,22.7295821483869,19.9971081509503,19.0329025596291,19.8237617150101,20.41122026211,18.1022035173301,19.1615545489279,19.1045911478115,19.4038343211597,NA,NA,22.6842849848687,20.6597287606177,19.0138876308644,20.2471584279655,20.0346364400516,NA,18.6986993364924,NA,NA,NA,22.5306274021482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8994623095696,NA,NA,NA,NA,NA,NA,NA,0
Q15056,IF4H_HUMAN,EIF4H,Eukaryotic translation initiation factor 4H,"=""""",21.0912098694911,20.9559755665328,19.8637070209085,20.7854209807727,20.794978037642,20.9663438917015,20.5161396239774,21.0272207658121,21.4908276172904,21.0477132879266,20.5750956242614,20.6988428663873,21.2566904541716,20.7580475671888,21.2085673571746,21.5127147727277,20.8424352506047,20.6428498306839,20.6516952424732,21.0165548747177,20.7093017952253,20.6797459456236,21.2052175814005,21.2520278950049,20.9021541789469,20.9329955630852,21.259399160203,20.9343246062895,20.9774306748959,21.1108128771368,21.089439344968,20.8489719598819,20.7338566406845,20.8737083706801,20.8343360715723,21.5954125729969,21.1798660884481,20.9334301234536,-0.155637899787191,-0.425223350726563,0.113947551152181,20.940933209288,-1.16957192315018,-5.69753164593488,0.24961578745658,0.405583546690583,0,0,0.805735850599861,0
P59768,GBG2_HUMAN,GNG2,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2,"=""""",NA,NA,22.4454060040901,19.0455361098917,NA,NA,21.5637604311439,19.396151642838,18.8628576015415,20.2394438000579,21.3798935645725,18.1413292798803,19.0380119113174,NA,NA,21.4360631667994,19.9982032106905,21.7651661758358,20.2653001058712,20.047917931819,19.9158972951412,20.33596420085,NA,19.0064511587427,NA,NA,NA,20.610681275471,NA,18.2962940280363,NA,NA,NA,NA,NA,NA,NA,18.4479474969451,2.18674069509388,0.478453975879475,3.89502741430828,20.0119138195768,2.67749309811761,-2.91529984909988,0.0148129655648468,0.0627986286622378,1,1,9.992368565362987e-5,1
Q8NB12,SMYD1_HUMAN,SMYD1,Histone-lysine N-methyltransferase SMYD1,"=""""",21.0980254250836,22.3915271088737,NA,21.0492109473793,20.8227056711221,20.98801975273,18.9722867303226,20.6295293266765,20.950552211064,21.167269378434,19.7663387487008,20.743886030855,20.8468130546961,21.859542986126,21.2832586333342,20.898979036409,20.836123232834,19.3273349242049,21.2986633185678,21.6098071088477,21.137400156066,20.2921607072341,20.6906361127303,20.1956288609113,21.1597987712773,20.7895630556076,21.2111373329532,20.1832300778651,21.7040722744034,21.2582609717861,21.6835658245566,20.7499369826292,20.8256069797642,20.5004776146935,20.8083750104917,20.7406983803374,21.5331529285102,21.2802865811139,-0.326209415837678,-0.865135723478501,0.212716891803146,20.8995638445728,-1.22737809181177,-5.61589481253078,0.227606054880049,0.380343775261039,0,0,0.6170314585689621,0
O75521,ECI2_HUMAN,ECI2,"Enoyl-CoA delta isomerase 2, mitochondrial","=""""",21.0848575759096,20.8459914808945,NA,21.0887519927821,22.0517791219867,22.4320504858074,18.9755771157036,21.1240484423643,20.7351785079113,20.7710800351783,19.6614982956562,19.9165642793821,19.4781340613916,20.7283714235682,20.8055696359992,20.091855110423,20.5630104422953,19.6760328980206,20.3545301827388,20.8218993590599,20.5794355709768,19.7417546560697,20.8140710758533,20.7665634699743,21.4267501840294,21.3643548419644,21.0214727028548,20.6947301842612,21.1226789087203,21.0144633279994,21.2533510198494,21.5013718088629,21.9177631054595,21.7194767943071,21.7378399482598,21.2009851061425,21.5213247936782,21.1870936372185,-0.823861253121105,-1.36158517911084,-0.286137327131368,20.859250313069,-3.10674763187465,-2.10246501598571,0.00366924502695173,0.0262182255931744,-1,-1,0.009852560717983449,-1
Q13404,UB2V1_HUMAN,UBE2V1,Ubiquitin-conjugating enzyme E2 variant 1,"=""""",20.6515789764503,20.9601922916016,21.0792566256438,20.7739191355805,21.2910870014991,20.547250240742,21.4005470117432,20.3384964143183,21.079040164844,20.6964484984975,20.7833397104332,20.850826082064,21.0818479774663,20.3010903351906,21.2424541174538,21.8108367795347,21.4956223123636,20.9239875392048,21.3675611702863,20.7057343401775,20.5032597067919,21.7174822971543,21.9524959428751,20.5063510019735,20.7160001581086,20.6957603705855,20.5583564357103,21.3376858624672,20.4998082680465,20.972256199346,20.0896472524732,20.8093160310172,20.2503857012383,20.3661212494992,20.5664155716101,20.4053006683997,20.4080899099904,21.1602375676338,0.44193128768368,0.0565460999599898,0.82731647540737,20.8656864978952,2.32309919235792,-3.85946540207771,0.0257486900802023,0.0898591966856915,1,1,0.19845542373450428,0
Q01518,CAP1_HUMAN,CAP1,Adenylyl cyclase-associated protein 1,"=""""",20.17169045823,20.1838248538628,22.155028151752,20.405662312268,20.530974578286,19.9145225012967,22.5495870882465,20.8646618814463,20.5657128758427,21.1095500608816,22.281861179724,19.9708086105094,20.7864230150673,19.7298554632455,20.4056173602517,21.5736414338032,21.1435865456866,22.2698643484614,21.1900395045519,21.4599024283528,20.7320776198561,22.1791358838134,20.8545787220644,21.1259173525119,19.6605999177556,19.9784730094487,20.0718202153391,21.1818682235266,19.3830735434619,19.9748021811681,19.6043775547738,19.4680983704116,19.2010013024552,19.691197211228,19.6025567458018,19.6842991495627,19.5365280064005,19.6130910671332,1.29130580377629,0.701861241417463,1.88075036613512,20.5475344928547,4.43807012339796,1.4584277138268,7.81561383787403e-5,0.00237327197417419,1,1,4.972323840382759e-6,1
P02753,RET4_HUMAN,RBP4,Retinol-binding protein 4,"=""""",20.6099713794435,22.6972628752801,22.4697598072936,20.2639280013576,19.1396087503153,19.7087843738894,21.6696231223358,20.0224812479085,19.6494927648643,19.3945254879205,21.3444385234123,20.9805670760873,20.8286792589823,19.7000437458389,20.2511167839958,22.8776248276566,21.3715943115551,22.233660622461,21.5123483098566,19.7702493823328,20.3713095916446,21.3209973122484,20.7267275129934,19.0274260109349,19.4284850808076,19.3054684492231,19.5628149186707,21.3812137910098,18.7009561083312,18.9506382617572,18.6253086198223,NA,18.1759714613755,17.9330852639,18.4761207291816,18.9976173658116,18.2605925677389,18.9282967548415,2.2264450610274,1.40603169820735,3.04685842384745,20.1261835257589,5.50288600484243,4.49678734051787,3.16162174160552e-6,4.156168837555e-4,1,1,5.680042466120282e-13,1
Q7Z3D6,GLUCM_HUMAN,DGLUCY,"D-glutamate cyclase, mitochondrial","=""""",21.508172044093,20.9781391877171,NA,21.3688947027503,22.0455929076163,21.9196208703608,19.3229429259789,21.0826254741015,20.3645169685888,20.0717680988382,19.5655622059266,21.3105055768918,20.6662320088513,20.8928174264925,20.6422341270134,NA,NA,19.6852896821974,19.4324605512147,19.7214682526564,21.0632764096853,19.6557528582593,21.2950494246577,21.0125175726912,21.884905689184,21.8422090108606,21.3749674419962,20.4470998208516,20.4687427539025,20.3476922282591,21.7027948489797,21.7261538599649,20.6259230182471,20.7090872093375,21.8465646062332,20.1037464085191,21.6191231730431,20.6451135759658,-0.118353777944453,-0.775847067543925,0.539139511655019,20.8271303691979,-0.365746769505748,-6.26886716871156,0.716807696039405,0.798869741828695,0,0,0.9613606869000406,0
P60981,DEST_HUMAN,DSTN,Destrin,"=""""",20.4321531377116,20.9139427215973,21.4401899695298,20.5754292168738,21.1566821276165,20.8480938309455,21.8553504933351,21.0621684069079,20.5947579143196,20.698040511903,22.4269856343481,20.4303697610027,21.083709013466,20.3114996258658,19.9216246373792,20.6406715138337,20.9720724555653,22.2402280321223,20.8758899272088,21.1921143729002,20.5340207784543,21.1199113678148,21.259565876741,21.118775221199,20.2238574997713,20.1666792049112,20.6221354527516,21.2491974295871,20.1758027875571,20.2672363816029,20.0287718430081,19.9987505946995,19.6092462097596,20.4578987301181,20.2291841672223,20.7108951171022,20.3541112115411,20.2557897914414,0.756032557967217,0.333505183297068,1.17855993263737,20.7382579728872,3.62488029967116,-0.78377915537305,8.6077329536525e-4,0.010629446642254,1,1,0.004815885221007498,1
Q16134,ETFD_HUMAN,ETFDH,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial","=""""",21.0724190580627,20.9408240899835,19.4710354347859,21.4103860458774,21.7687934301901,21.9014772243585,19.484496238788,20.4594348635962,20.6794728351812,20.4960966033338,20.2231774386679,20.8531774440499,20.5388699844127,21.0149771338548,20.9510337812205,20.2322035108902,20.9267141431012,19.9946888874834,20.38273000535,20.6680789644756,21.0811067877103,20.5509926842352,20.5879738860697,20.7422376741916,21.742884210705,21.942482693373,21.2142507722317,20.383851408768,21.1329722902189,21.4595656566611,21.1157055759492,21.1193284888989,21.2854009290197,20.9653221710702,21.8176438596932,20.8796176687744,21.5401487362629,21.494822307748,-0.580864227025145,-1.03862541435223,-0.123103039698056,20.9085893399801,-2.57065435796963,-3.34175528395707,0.0142864777690064,0.0615417503895662,-1,-1,0.08477387495480973,0
P09936,UCHL1_HUMAN,UCHL1,Ubiquitin carboxyl-terminal hydrolase isozyme L1,"=""""",20.8688772237378,20.834552008402,20.7765780843086,21.5368856894215,19.6475825051378,20.4472255339058,20.4093270325282,20.7756706640317,21.0951926831124,20.4717847046762,22.1138252440688,20.0423399837581,19.9193186796657,22.0192756578745,21.2213645584443,20.5539244075087,20.3547083579837,21.9496839580472,20.8113826917728,20.8065906895934,20.4585730525578,20.9534839345818,19.50896355677,21.508649030618,19.7432353276516,20.8895271667434,21.4998617572002,19.891451226649,21.0341479373661,20.6927238340358,19.4018086601578,20.7252174446052,20.3160894303575,19.6364810308052,20.6335734977356,19.8387301731181,23.0792232133998,19.0908085786605,0.326752626739925,-0.362809336647476,1.01631459012733,20.6725957687103,0.959961493354408,-5.91325869465078,0.343275440988989,0.498857731986412,0,0,0.7051313820660036,0
Q08257,QOR_HUMAN,CRYZ,Quinone oxidoreductase,"=""""",21.1228768917197,20.7545506680377,20.4494693513875,20.6781792333123,21.4214102661429,21.5478037873736,20.7504369187165,21.7406130226006,20.6645561799043,20.3355834197406,20.8937824929657,20.5680499810062,20.738061421231,21.1453403056568,20.8588528475272,20.2965113952298,20.9891904493742,21.5072777509829,21.0603369018098,21.0779388468735,20.7452577798024,20.832437883834,20.3186630855369,20.7357485585115,21.4833949711746,21.3359106776891,21.1119162472312,20.7613532752799,20.4583285836463,21.0621721666747,20.8922333581198,20.9028094843422,20.6965719113058,20.569910178871,21.0829585882659,20.7604754614182,21.6102871897909,20.2069271771434,0.0946614130516323,-0.234632637679648,0.423955463782913,20.8991625976376,0.58236748770628,-6.19865894346856,0.56383400144215,0.691489883669003,0,0,0.9472042255992461,0
Q9Y394,DHRS7_HUMAN,DHRS7,Dehydrogenase/reductase SDR family member 7,"=""""",20.9759255142683,21.2439910012277,20.3212720699314,21.1257162276441,20.3359461058163,20.8556943343129,20.882816082828,20.7519970269977,21.3133904649625,21.2399211319745,20.8324212623441,20.6469885204582,20.9360840855612,20.7133296880978,21.3151376794356,21.3287801038144,21.4979379040949,20.5320146253559,20.8751090223501,21.0421129009605,20.5424649171689,20.6187183907585,20.6529411326711,21.5979052067789,20.4628567777897,21.3723652606614,21.3579393757413,20.6409281512943,21.3310905296418,21.2054448218022,21.2718939519736,20.6886484474426,20.4468055066734,21.1561766285735,20.8991090073198,21.5309446794776,21.5874867503883,20.8912991916548,-0.339921643489646,-0.638746709017884,-0.0410965779614075,20.9742527494802,-2.30446341162517,-3.89689677565392,0.0268813479400911,0.0927367991973343,-1,-1,0.29250710333456537,0
P60033,CD81_HUMAN,CD81,CD81 antigen,"=""""",18.6778676777114,18.6428851825702,22.323986722667,20.0979216750009,20.0791223647001,18.666532087276,22.5459038411354,20.8320220401242,20.1218724690269,20.480784429488,22.9652377833837,20.1227480215875,20.16243769336,18.9339259322108,18.89521708767,21.1309672918323,19.9842387259462,22.5210132486217,20.5984673063811,20.5485093199667,20.5425634845509,20.7605420426496,19.8770250891632,20.0798122385948,19.4737972436271,18.4923408841609,18.5774418571966,21.5755295656039,19.1514164883126,18.7325502364788,18.3412353520215,18.7156622954881,18.4825634406939,19.0250915611319,18.045845621845,19.0368825968728,19.4345100140959,18.2550929692334,1.7801865335292,0.894489889686356,2.66588317737205,19.8666201021679,4.07181966154327,0.428144385892661,2.3439692359767e-4,0.00440959212518125,1,1,3.4501443787483706e-7,1
O00410,IPO5_HUMAN,IPO5,Importin-5,"=""""",21.2813190214351,20.7696631593964,20.367153204423,20.8018585406325,20.8196718744174,21.2299778670678,20.5625161531467,20.9876403998231,20.8161295341506,20.4093549224325,20.56618341806,20.7914263257036,20.8153800494893,21.0338736487374,21.082189751393,21.2777843454519,20.6777655446267,20.4325498152649,20.5601554640784,20.4999546341865,21.0245087125797,20.6322978756027,20.8584741216784,20.9669370430008,20.8050540596989,21.3134880003989,21.5242929006665,20.7197780284117,21.0761992756388,21.3260485141433,21.3008538951472,20.7916022383028,20.9019671094481,20.7769838878004,20.8572677157694,21.1408294324672,21.1016908586821,21.3376062654364,-0.19580854645103,-0.459705383802752,0.0680882909006928,20.9010112528629,-1.50316093563218,-5.27423117558519,0.141243866609894,0.275655655872263,0,0,0.681642691408123,0
P55083,MFAP4_HUMAN,MFAP4,Microfibril-associated glycoprotein 4,"=""""",19.4246764152965,20.5859593420456,24.0977609685349,19.5112936263465,19.8512925647182,19.364765565443,21.5655717820344,19.1353348328356,17.7160586293001,19.0455592090009,22.5179136364185,NA,20.3865837989564,19.1751356337709,19.625335813154,19.0691764741474,18.1797025882204,20.6770672042632,18.3239586255327,19.8149879829991,19.7616090847931,17.9736403627689,18.8657262256828,NA,NA,NA,NA,21.7320230193591,NA,NA,NA,NA,17.4834254226972,17.7829487517749,NA,18.7745657267073,17.8055053927207,NA,1.98838502510846,0.467128854370295,3.50964119584663,19.5647251362786,2.68579610234698,-2.93696155888138,0.0123954466932479,0.0560307351046583,1,1,1.6168550070210853e-4,1
O75531,BAF_HUMAN,BANF1,Barrier-to-autointegration factor,"=""""",20.664655055488,21.4413957169,18.5871793205622,20.7935665629556,20.5261047080844,20.5871929894664,20.3798521282114,20.9849671058444,21.5869120666657,21.2495094956263,20.8191531873407,20.5905051887997,20.8696522415884,21.7235581292864,21.6656559505248,20.7162759390183,20.9395085589717,20.7811891515347,20.7638723906736,21.4520284879137,20.9609084567354,20.5495293965769,20.8309701061891,20.3294893394701,21.1840273839917,20.4887557364933,20.3441608924134,20.0937278797444,19.8304427688996,20.6618098975094,20.5325656339991,20.4641766513428,20.7122513576163,20.1623535620413,21.5331559100147,21.7041889089768,21.5105436026302,20.7030084390344,-0.0800356012363146,-0.588192900238014,0.428121697765385,20.7820736920825,-0.31907521197753,-6.31628195806541,0.751455076331061,0.825880339482061,0,0,0.9773898480845554,0
